# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  770       3.234823531224e-10       3.035188649459e-12      -1.766415047991e-11       0.000000000000e+00       1.524627617866e-14       5.145196905975e-15      -3.869157691207e-16 
  771       3.244894189910e-10       2.996631658177e-12      -1.755538336276e-11       0.000000000000e+00       1.517306638238e-14       5.137173527316e-15      -3.825553630343e-16 
  772       3.254815067665e-10       2.958256047508e-12      -1.744191592028e-11       0.000000000000e+00       1.510029081132e-14       5.128834235708e-15      -3.781712303447e-16 
  773       3.264579772418e-10       2.920082812915e-12      -1.732377164572e-11       0.000000000000e+00       1.502794476143e-14       5.120177891523e-15      -3.737625311878e-16 
  774       3.274181855985e-10       2.882133147131e-12      -1.720097453037e-11       0.000000000000e+00       1.495602343333e-14       5.111203358983e-15      -3.693284173978e-16 
  775       3.283614813901e-10       2.844428440777e-12      -1.707354906539e-11       0.000000000000e+00       1.488452193196e-14       5.101909506182e-15      -3.648680324804e-16 
  776       3.292872085247e-10       2.806990282962e-12      -1.694152024368e-11       0.000000000000e+00       1.481343526620e-14       5.092295205115e-15      -3.603805115857e-16 
  777       3.301947052482e-10       2.769840461906e-12      -1.680491356176e-11       0.000000000000e+00       1.474275834850e-14       5.082359331702e-15      -3.558649814815e-16 
  778       3.310833749853e-10       2.732999215445e-12      -1.666376163671e-11       0.000000000000e+00       1.467248665142e-14       5.072101739429e-15      -3.513208652317e-16 
  779       3.319529003538e-10       2.696479945383e-12      -1.651812418947e-11       0.000000000000e+00       1.460261819166e-14       5.061526200215e-15      -3.467488025532e-16 
  780       3.328030331302e-10       2.660294405231e-12      -1.636806843996e-11       0.000000000000e+00       1.453315158248e-14       5.050637518745e-15      -3.421497466650e-16 
  781       3.336335237518e-10       2.624454441587e-12      -1.621366252915e-11       0.000000000000e+00       1.446408537996e-14       5.039440564077e-15      -3.375246611795e-16 
  782       3.344441213139e-10       2.588971994401e-12      -1.605497552225e-11       0.000000000000e+00       1.439541808274e-14       5.027940269862e-15      -3.328745201356e-16 
  783       3.352345735667e-10       2.553859097234e-12      -1.589207741181e-11       0.000000000000e+00       1.432714813177e-14       5.016141634562e-15      -3.282003080323e-16 
  784       3.360046269125e-10       2.519127877525e-12      -1.572503912098e-11       0.000000000000e+00       1.425927391008e-14       5.004049721673e-15      -3.235030198617e-16 
  785       3.367540264025e-10       2.484790556857e-12      -1.555393250663e-11       0.000000000000e+00       1.419179374254e-14       4.991669659940e-15      -3.187836611428e-16 
  786       3.374825157341e-10       2.450859451216e-12      -1.537883036255e-11       0.000000000000e+00       1.412470589562e-14       4.979006643580e-15      -3.140432479544e-16 
  787       3.381898372474e-10       2.417346971259e-12      -1.519980642263e-11       0.000000000000e+00       1.405800857713e-14       4.966065932503e-15      -3.092828069687e-16 
  788       3.388757319227e-10       2.384265622575e-12      -1.501693536399e-11       0.000000000000e+00       1.399169993601e-14       4.952852852525e-15      -3.045033754845e-16 
  789       3.395399393772e-10       2.351628005952e-12      -1.483029281023e-11       0.000000000000e+00       1.392577806206e-14       4.939372795595e-15      -2.997060014606e-16 
  790       3.401821978623e-10       2.319446817637e-12      -1.463995533454e-11       0.000000000000e+00       1.386024098573e-14       4.925631220011e-15      -2.948917435491e-16 
  791       3.408022442603e-10       2.287734849605e-12      -1.444600046292e-11       0.000000000000e+00       1.379508667784e-14       4.911633650641e-15      -2.900616711288e-16 
  792       3.413998140814e-10       2.256504989817e-12      -1.424850667731e-11       0.000000000000e+00       1.373031304939e-14       4.897385679141e-15      -2.852168643385e-16 
  793       3.419746414611e-10       2.225770222488e-12      -1.404755341881e-11       0.000000000000e+00       1.366591795127e-14       4.882892964174e-15      -2.803584141103e-16 
  794       3.425264591568e-10       2.195543628351e-12      -1.384322109084e-11       0.000000000000e+00       1.360189917405e-14       4.868161231635e-15      -2.754874222028e-16 
  795       3.430549985448e-10       2.165838384918e-12      -1.363559106230e-11       0.000000000000e+00       1.353825444773e-14       4.853196274864e-15      -2.706050012350e-16 
  796       3.435599896178e-10       2.136667766747e-12      -1.342474567076e-11       0.000000000000e+00       1.347498144148e-14       4.838003954870e-15      -2.657122747188e-16 
  797       3.440411609813e-10       2.108045145702e-12      -1.321076822564e-11       0.000000000000e+00       1.341207776346e-14       4.822590200547e-15      -2.608103770930e-16 
  798       3.444982398509e-10       2.079983991223e-12      -1.299374301138e-11       0.000000000000e+00       1.334954096049e-14       4.806961008897e-15      -2.559004537565e-16 
  799       3.449309520493e-10       2.052497870584e-12      -1.277375529061e-11       0.000000000000e+00       1.328736851788e-14       4.791122445250e-15      -2.509836611012e-16 
  800       3.453390220033e-10       2.025600449158e-12      -1.255089130732e-11       0.000000000000e+00       1.322555785918e-14       4.775080643479e-15      -2.460611665460e-16 
  801       3.457221727408e-10       1.999305490685e-12      -1.232523829005e-11       0.000000000000e+00       1.316410634591e-14       4.758841806224e-15      -2.411341485697e-16 
  802       3.460801258875e-10       1.973626857533e-12      -1.209688445507e-11       0.000000000000e+00       1.310301127733e-14       4.742412205112e-15      -2.362037967444e-16 
  803       3.464126016647e-10       1.948578510958e-12      -1.186591900955e-11       0.000000000000e+00       1.304226989021e-14       4.725798180972e-15      -2.312713117690e-16 
  804       3.467193188854e-10       1.924174511376e-12      -1.163243215469e-11       0.000000000000e+00       1.298187935859e-14       4.709006144058e-15      -2.263379055022e-16 
  805       3.469999949518e-10       1.900429018621e-12      -1.139651508900e-11       0.000000000000e+00       1.292183679353e-14       4.692042574271e-15      -2.214048009963e-16 
  806       3.472543458523e-10       1.877356292211e-12      -1.115826001135e-11       0.000000000000e+00       1.286213924286e-14       4.674914021373e-15      -2.164732325302e-16 
  807       3.474820861583e-10       1.854970691611e-12      -1.091776012425e-11       0.000000000000e+00       1.280278369097e-14       4.657627105210e-15      -2.115444456428e-16 
  808       3.476829290214e-10       1.833286676498e-12      -1.067510963696e-11       0.000000000000e+00       1.274376705855e-14       4.640188515931e-15      -2.066196971664e-16 
  809       3.478565861703e-10       1.812318807024e-12      -1.043040376870e-11       0.000000000000e+00       1.268508620232e-14       4.622605014209e-15      -2.017002552599e-16 
  810       3.480027679077e-10       1.792081744080e-12      -1.018373875181e-11       0.000000000000e+00       1.262673791486e-14       4.604883431458e-15      -1.967873994424e-16 
  811       3.481211831077e-10       1.772590249561e-12      -9.935211834927e-12       0.000000000000e+00       1.256871892431e-14       4.587030670056e-15      -1.918824206262e-16 
  812       3.482115392124e-10       1.753859186628e-12      -9.684921286159e-12       0.000000000000e+00       1.251102589415e-14       4.569053703558e-15      -1.869866211505e-16 
  813       3.482735422289e-10       1.735903519975e-12      -9.432966396269e-12       0.000000000000e+00       1.245365542295e-14       4.550959576927e-15      -1.821013148143e-16 
  814       3.483068967268e-10       1.718738316087e-12      -9.179447481844e-12       0.000000000000e+00       1.239660404415e-14       4.532755406740e-15      -1.772278269101e-16 
  815       3.483113058345e-10       1.702378743513e-12      -8.924465888470e-12       0.000000000000e+00       1.233986822580e-14       4.514448381421e-15      -1.723674942572e-16 
  816       3.482864712367e-10       1.686840073119e-12      -8.668123993909e-12       0.000000000000e+00       1.228344437032e-14       4.496045761449e-15      -1.675216652348e-16 
  817       3.482321606770e-10       1.672135252251e-12      -8.410521640933e-12       0.000000000000e+00       1.222732926722e-14       4.477553692918e-15      -1.626914980998e-16 
  818       3.481484117928e-10       1.658267579149e-12      -8.151745359542e-12       0.000000000000e+00       1.217152146044e-14       4.458973624512e-15      -1.578773519232e-16 
  819       3.480353319154e-10       1.645237898202e-12      -7.891878958525e-12       0.000000000000e+00       1.211601990498e-14       4.440305826962e-15      -1.530793848402e-16 
  820       3.478930309033e-10       1.633047014027e-12      -7.631007080888e-12       0.000000000000e+00       1.206082351595e-14       4.421550573921e-15      -1.482977547777e-16 
  821       3.477216211514e-10       1.621695691303e-12      -7.369215206388e-12       0.000000000000e+00       1.200593116845e-14       4.402708141971e-15      -1.435326194513e-16 
  822       3.475212175998e-10       1.611184654596e-12      -7.106589654065e-12       0.000000000000e+00       1.195134169740e-14       4.383778810627e-15      -1.387841363626e-16 
  823       3.472919377435e-10       1.601514588185e-12      -6.843217584783e-12       0.000000000000e+00       1.189705389736e-14       4.364762862349e-15      -1.340524627959e-16 
  824       3.470339016410e-10       1.592686135895e-12      -6.579187003756e-12       0.000000000000e+00       1.184306652240e-14       4.345660582542e-15      -1.293377558155e-16 
  825       3.467472319238e-10       1.584699900922e-12      -6.314586763089e-12       0.000000000000e+00       1.178937828594e-14       4.326472259566e-15      -1.246401722631e-16 
  826       3.464320538053e-10       1.577556445664e-12      -6.049506564307e-12       0.000000000000e+00       1.173598786057e-14       4.307198184745e-15      -1.199598687544e-16 
  827       3.460884950898e-10       1.571256291546e-12      -5.784036960895e-12       0.000000000000e+00       1.168289387791e-14       4.287838652368e-15      -1.152970016768e-16 
  828       3.457166861823e-10       1.565799918849e-12      -5.518269360827e-12       0.000000000000e+00       1.163009492843e-14       4.268393959699e-15      -1.106517271860e-16 
  829       3.453167600966e-10       1.561187766542e-12      -5.252296029104e-12       0.000000000000e+00       1.157758956130e-14       4.248864406984e-15      -1.060242012032e-16 
  830       3.448888524653e-10       1.557420232105e-12      -4.986210090286e-12       0.000000000000e+00       1.152537628426e-14       4.229250297455e-15      -1.014145794127e-16 
  831       3.444331015486e-10       1.554497671361e-12      -4.720105531026e-12       0.000000000000e+00       1.147345356341e-14       4.209551937340e-15      -9.682301725835e-17 
  832       3.439496482434e-10       1.552420398303e-12      -4.454077202609e-12       0.000000000000e+00       1.142181982307e-14       4.189769635865e-15      -9.224966994110e-17 
  833       3.434386360923e-10       1.551188684921e-12      -4.188220823480e-12       0.000000000000e+00       1.137047344565e-14       4.169903705266e-15      -8.769469241596e-17 
  834       3.429002112931e-10       1.550802761032e-12      -3.922632981781e-12       0.000000000000e+00       1.131941277145e-14       4.149954460790e-15      -8.315823938912e-17 
  835       3.423345227075e-10       1.551262814110e-12      -3.657411137888e-12       0.000000000000e+00       1.126863609851e-14       4.129922220707e-15      -7.864046531514e-17 
  836       3.417417218707e-10       1.552568989108e-12      -3.392653626941e-12       0.000000000000e+00       1.121814168247e-14       4.109807306311e-15      -7.414152439396e-17 
  837       3.411219630001e-10       1.554721388295e-12      -3.128459661380e-12       0.000000000000e+00       1.116792773639e-14       4.089610041932e-15      -6.966157056811e-17 
  838       3.404754030045e-10       1.557720071075e-12      -2.864929333479e-12       0.000000000000e+00       1.111799243061e-14       4.069330754939e-15      -6.520075751975e-17 
  839       3.398022014936e-10       1.561565053824e-12      -2.602163617883e-12       0.000000000000e+00       1.106833389257e-14       4.048969775747e-15      -6.075923866785e-17 
  840       3.391025207865e-10       1.566256309712e-12      -2.340264374138e-12       0.000000000000e+00       1.101895020666e-14       4.028527437825e-15      -5.633716716527e-17 
  841       3.383765259214e-10       1.571793768533e-12      -2.079334349227e-12       0.000000000000e+00       1.096983941405e-14       4.008004077701e-15      -5.193469589588e-17 
  842       3.376243846644e-10       1.578177316535e-12      -1.819477180108e-12       0.000000000000e+00       1.092099951257e-14       3.987400034969e-15      -4.755197747167e-17 
  843       3.368462675189e-10       1.585406796247e-12      -1.560797396241e-12       0.000000000000e+00       1.087242845650e-14       3.966715652297e-15      -4.318916422990e-17 
  844       3.360423477344e-10       1.593482006307e-12      -1.303400422128e-12       0.000000000000e+00       1.082412415642e-14       3.945951275431e-15      -3.884640823016e-17 
  845       3.352128013156e-10       1.602402701290e-12      -1.047392579846e-12       0.000000000000e+00       1.077608447910e-14       3.925107253204e-15      -3.452386125154e-17 
  846       3.343578070321e-10       1.612168591536e-12      -7.928810915812e-13       0.000000000000e+00       1.072830724727e-14       3.904183937540e-15      -3.022167478971e-17 
  847       3.334775464269e-10       1.622779342983e-12      -5.399740821620e-13       0.000000000000e+00       1.068079023952e-14       3.883181683463e-15      -2.594000005407e-17 
  848       3.325722038257e-10       1.634234576987e-12      -2.887805815952e-13       0.000000000000e+00       1.063353119009e-14       3.862100849103e-15      -2.167898796481e-17 
  849       3.316419663463e-10       1.646533870157e-12      -3.941052759906e-14       0.000000000000e+00       1.058652778875e-14       3.840941795702e-15      -1.743878915009e-17 
  850       3.306870239073e-10       1.659676754180e-12       2.080252318616e-13       0.000000000000e+00       1.053977768063e-14       3.819704887620e-15      -1.321955394311e-17 
  851       3.297075692376e-10       1.673662715651e-12       4.534149360415e-13       0.000000000000e+00       1.049327846605e-14       3.798390492343e-15      -9.021432379260e-18 
  852       3.287037978853e-10       1.688491195900e-12       6.966459088806e-13       0.000000000000e+00       1.044702770036e-14       3.776998980487e-15      -4.844574193195e-18 
  853       3.276759082268e-10       1.704161590821e-12       9.376045564695e-13       0.000000000000e+00       1.040102289380e-14       3.755530725809e-15      -6.891288159894e-19 
  854       3.266241014762e-10       1.720673250700e-12       1.176176364515e-12       0.000000000000e+00       1.035526151134e-14       3.733986105210e-15       3.444754627766e-18 
  855       3.255485816941e-10       1.738025480042e-12       1.412245895808e-12       0.000000000000e+00       1.030974097247e-14       3.712365498741e-15       7.556927322844e-18 
  856       3.244495823317e-10       1.756215909757e-12       1.645708004540e-12       0.000000000000e+00       1.026445896790e-14       3.690669177844e-15       1.164717179778e-17 
  857       3.233274463397e-10       1.775235583625e-12       1.876501694007e-12       0.000000000000e+00       1.021941441559e-14       3.668896967956e-15       1.571499373313e-17 
  858       3.221825474438e-10       1.795073787699e-12       2.104576831232e-12       0.000000000000e+00       1.017460652066e-14       3.647048580164e-15       1.975982660882e-17 
  859       3.210152637464e-10       1.815719669925e-12       2.329882981733e-12       0.000000000000e+00       1.013003446000e-14       3.625123722437e-15       2.378110034247e-17 
  860       3.198259777408e-10       1.837162239702e-12       2.552369408828e-12       0.000000000000e+00       1.008569738213e-14       3.603122099619e-15       2.777824128101e-17 
  861       3.186150763243e-10       1.859390367443e-12       2.771985072929e-12       0.000000000000e+00       1.004159440715e-14       3.581043413416e-15       3.175067219231e-17 
  862       3.173829508118e-10       1.882392784138e-12       2.988678630849e-12       0.000000000000e+00       9.997724626553e-15       3.558887362381e-15       3.569781225675e-17 
  863       3.161299969492e-10       1.906158080917e-12       3.202398435096e-12       0.000000000000e+00       9.954087103186e-15       3.536653641907e-15       3.961907705883e-17 
  864       3.148566149270e-10       1.930674708608e-12       3.413092533181e-12       0.000000000000e+00       9.910680871107e-15       3.514341944212e-15       4.351387857877e-17 
  865       3.135632093935e-10       1.955930977305e-12       3.620708666910e-12       0.000000000000e+00       9.867504935489e-15       3.491951958329e-15       4.738162518414e-17 
  866       3.122501894686e-10       1.981915055926e-12       3.825194271692e-12       0.000000000000e+00       9.824558272509e-15       3.469483370093e-15       5.122172162141e-17 
  867       3.109179687568e-10       2.008614971776e-12       4.026496475835e-12       0.000000000000e+00       9.781839829241e-15       3.446935862129e-15       5.503356900761e-17 
  868       3.095669653614e-10       2.036018610109e-12       4.224562099849e-12       0.000000000000e+00       9.739348523550e-15       3.424309113844e-15       5.881656482190e-17 
  869       3.081976018971e-10       2.064113713689e-12       4.419337655746e-12       0.000000000000e+00       9.697083243983e-15       3.401602801409e-15       6.257010289715e-17 
  870       3.068103055041e-10       2.092887882356e-12       4.610769346337e-12       0.000000000000e+00       9.655042849661e-15       3.378816597754e-15       6.629357341161e-17 
  871       3.054055078616e-10       2.122328572582e-12       4.798803064539e-12       0.000000000000e+00       9.613226170174e-15       3.355950172551e-15       6.998636288044e-17 
  872       3.039836452005e-10       2.152423097038e-12       4.983384392670e-12       0.000000000000e+00       9.571632005471e-15       3.333003192205e-15       7.364785414735e-17 
  873       3.025451583179e-10       2.183158624154e-12       5.164458601754e-12       0.000000000000e+00       9.530259125752e-15       3.309975319841e-15       7.727742637622e-17 
  874       3.010904925897e-10       2.214522177679e-12       5.341970650815e-12       0.000000000000e+00       9.489106271363e-15       3.286866215293e-15       8.087445504264e-17 
  875       2.996200979848e-10       2.246500636250e-12       5.515865186185e-12       0.000000000000e+00       9.448172152687e-15       3.263675535092e-15       8.443831192559e-17 
  876       2.981344290778e-10       2.279080732944e-12       5.686086540801e-12       0.000000000000e+00       9.407455450037e-15       3.240402932456e-15       8.796836509898e-17 
  877       2.966339450632e-10       2.312249054848e-12       5.852578733504e-12       0.000000000000e+00       9.366954813546e-15       3.217048057274e-15       9.146397892327e-17 
  878       2.951191097684e-10       2.345992042619e-12       6.015285468342e-12       0.000000000000e+00       9.326668863066e-15       3.193610556100e-15       9.492451403709e-17 
  879       2.935903916673e-10       2.380295990044e-12       6.174150133870e-12       0.000000000000e+00       9.286596188050e-15       3.170090072134e-15       9.834932734884e-17 
  880       2.920482638938e-10       2.415147043603e-12       6.329115802451e-12       0.000000000000e+00       9.246735347455e-15       3.146486245220e-15       1.017377720283e-16 
  881       2.904932042551e-10       2.450531202032e-12       6.480125229554e-12       0.000000000000e+00       9.207084869629e-15       3.122798711823e-15       1.050891974981e-16 
  882       2.889256952456e-10       2.486434315885e-12       6.627120853056e-12       0.000000000000e+00       9.167643252204e-15       3.099027105028e-15       1.084029494256e-16 
  883       2.873462240599e-10       2.522842087095e-12       6.770044792546e-12       0.000000000000e+00       9.128408961987e-15       3.075171054520e-15       1.116783697142e-16 
  884       2.857552826063e-10       2.559740068537e-12       6.908838848620e-12       0.000000000000e+00       9.089380434858e-15       3.051230186577e-15       1.149147964952e-16 
  885       2.841533675207e-10       2.597113663588e-12       7.043444502182e-12       0.000000000000e+00       9.050556075655e-15       3.027204124057e-15       1.181115641191e-16 
  886       2.825409801797e-10       2.634948125691e-12       7.173802913751e-12       0.000000000000e+00       9.011934258074e-15       3.003092486386e-15       1.212680031475e-16 
  887       2.809186267138e-10       2.673228557918e-12       7.299854922753e-12       0.000000000000e+00       8.973513324554e-15       2.978894889547e-15       1.243834403447e-16 
  888       2.792868180218e-10       2.711939912529e-12       7.421541046827e-12       0.000000000000e+00       8.935291586176e-15       2.954610946065e-15       1.274571986688e-16 
  889       2.776460697832e-10       2.751066990537e-12       7.538801481124e-12       0.000000000000e+00       8.897267322552e-15       2.930240265001e-15       1.304885972641e-16 
  890       2.759969024723e-10       2.790594441267e-12       7.651576097607e-12       0.000000000000e+00       8.859438781717e-15       2.905782451937e-15       1.334769514520e-16 
  891       2.743398413716e-10       2.830506761922e-12       7.759804444352e-12       0.000000000000e+00       8.821804180023e-15       2.881237108963e-15       1.364215727231e-16 
  892       2.726754165851e-10       2.870788297139e-12       7.863425744850e-12       0.000000000000e+00       8.784361702031e-15       2.856603834668e-15       1.393217687284e-16 
  893       2.710041630518e-10       2.911423238558e-12       7.962378897303e-12       0.000000000000e+00       8.747109500404e-15       2.831882224127e-15       1.421768432711e-16 
  894       2.693266205593e-10       2.952395624380e-12       8.056602473929e-12       0.000000000000e+00       8.710045695799e-15       2.807071868888e-15       1.449860962984e-16 
  895       2.676433098162e-10       2.993689478549e-12       8.146046763631e-12       0.000000000000e+00       8.673168601614e-15       2.782173631056e-15       1.477490438121e-16 
  896       2.659546602141e-10       3.035289231665e-12       8.230710116696e-12       0.000000000000e+00       8.636477402459e-15       2.757193488325e-15       1.504660815499e-16 
  897       2.642610809140e-10       3.077179306071e-12       8.310603191582e-12       0.000000000000e+00       8.599971486544e-15       2.732138751646e-15       1.531378321139e-16 
  898       2.625629846904e-10       3.119343976435e-12       8.385736966391e-12       0.000000000000e+00       8.563650221746e-15       2.707016796994e-15       1.557649260571e-16 
  899       2.608607879409e-10       3.161767369337e-12       8.456122739964e-12       0.000000000000e+00       8.527512955540e-15       2.681835065547e-15       1.583480019077e-16 
  900       2.591549106963e-10       3.204433462847e-12       8.521772132993e-12       0.000000000000e+00       8.491559014920e-15       2.656601063868e-15       1.608877061940e-16 
  901       2.574457766305e-10       3.247326086114e-12       8.582697089116e-12       0.000000000000e+00       8.455787706333e-15       2.631322364084e-15       1.633846934685e-16 
  902       2.557338130701e-10       3.290428918944e-12       8.638909876024e-12       0.000000000000e+00       8.420198315597e-15       2.606006604059e-15       1.658396263326e-16 
  903       2.540194510047e-10       3.333725491385e-12       8.690423086562e-12       0.000000000000e+00       8.384790107833e-15       2.580661487581e-15       1.682531754611e-16 
  904       2.523031250967e-10       3.377199183309e-12       8.737249639833e-12       0.000000000000e+00       8.349562327387e-15       2.555294784536e-15       1.706260196267e-16 
  905       2.505852736907e-10       3.420833223996e-12       8.779402782299e-12       0.000000000000e+00       8.314514197758e-15       2.529914331088e-15       1.729588457246e-16 
  906       2.488663388241e-10       3.464610691717e-12       8.816896088886e-12       0.000000000000e+00       8.279644921526e-15       2.504528029857e-15       1.752523487967e-16 
  907       2.471467662365e-10       3.508514513315e-12       8.849743464082e-12       0.000000000000e+00       8.244953680274e-15       2.479143850101e-15       1.775072320566e-16 
  908       2.454270053797e-10       3.552527463791e-12       8.877959143047e-12       0.000000000000e+00       8.210439634517e-15       2.453769827891e-15       1.797242069136e-16 
  909       2.437075094277e-10       3.596632165882e-12       8.901557692709e-12       0.000000000000e+00       8.176101923628e-15       2.428414066293e-15       1.819039929977e-16 
  910       2.419887352864e-10       3.640811089652e-12       8.920554012870e-12       0.000000000000e+00       8.141939665761e-15       2.403084735545e-15       1.840473181837e-16 
  911       2.402711436037e-10       3.685046552065e-12       8.934963337309e-12       0.000000000000e+00       8.107951957782e-15       2.377790073237e-15       1.861549186160e-16 
  912       2.385551987791e-10       3.729320716577e-12       8.944801234883e-12       0.000000000000e+00       8.074137875192e-15       2.352538384490e-15       1.882275387327e-16 
  913       2.368413689740e-10       3.773615592712e-12       8.950083610631e-12       0.000000000000e+00       8.040496472054e-15       2.327338042134e-15       1.902659312909e-16 
  914       2.351301261211e-10       3.817913035648e-12       8.950826706874e-12       0.000000000000e+00       8.007026780918e-15       2.302197486888e-15       1.922708573903e-16 
  915       2.334219459346e-10       3.862194745802e-12       8.947047104324e-12       0.000000000000e+00       7.973727812748e-15       2.277125227538e-15       1.942430864982e-16 
  916       2.317173079200e-10       3.906442268408e-12       8.938761723179e-12       0.000000000000e+00       7.940598556850e-15       2.252129841116e-15       1.961833964741e-16 
  917       2.300166953840e-10       3.950636993105e-12       8.925987824231e-12       0.000000000000e+00       7.907637980793e-15       2.227219973081e-15       1.980925735939e-16 
  918       2.283205954445e-10       3.994760153514e-12       8.908743009967e-12       0.000000000000e+00       7.874845030340e-15       2.202404337493e-15       1.999714125746e-16 
  919       2.266294990400e-10       4.038792826828e-12       8.887045225670e-12       0.000000000000e+00       7.842218629374e-15       2.177691717199e-15       2.018207165987e-16 
  920       2.249439009403e-10       4.082715933390e-12       8.860912760525e-12       0.000000000000e+00       7.809757679820e-15       2.153090964005e-15       2.036412973391e-16 
  921       2.232642997556e-10       4.126510236275e-12       8.830364248721e-12       0.000000000000e+00       7.777461061575e-15       2.128610998859e-15       2.054339749827e-16 
  922       2.215911979469e-10       4.170156340879e-12       8.795418670550e-12       0.000000000000e+00       7.745327632431e-15       2.104260812030e-15       2.071995782562e-16 
  923       2.199251018355e-10       4.213634694495e-12       8.756095353516e-12       0.000000000000e+00       7.713356228006e-15       2.080049463285e-15       2.089389444493e-16 
  924       2.182665216133e-10       4.256925585900e-12       8.712413973430e-12       0.000000000000e+00       7.681545661665e-15       2.055986082069e-15       2.106529194402e-16 
  925       2.166159713524e-10       4.300009144938e-12       8.664394555521e-12       0.000000000000e+00       7.649894724447e-15       2.032079867683e-15       2.123423577195e-16 
  926       2.149739690149e-10       4.342865342099e-12       8.612057475532e-12       0.000000000000e+00       7.618402184994e-15       2.008340089464e-15       2.140081224153e-16 
  927       2.133410364632e-10       4.385473988108e-12       8.555423460827e-12       0.000000000000e+00       7.587066789475e-15       1.984776086964e-15       2.156510853170e-16 
  928       2.117176994695e-10       4.427814733503e-12       8.494513591489e-12       0.000000000000e+00       7.555887261511e-15       1.961397270129e-15       2.172721269003e-16 
  929       2.101044877256e-10       4.469867068218e-12       8.429349301430e-12       0.000000000000e+00       7.524862302105e-15       1.938213119477e-15       2.188721363516e-16 
  930       2.085019348534e-10       4.511610321171e-12       8.359952379487e-12       0.000000000000e+00       7.493990589564e-15       1.915233186277e-15       2.204520115925e-16 
  931       2.069105784141e-10       4.553023659841e-12       8.286344970526e-12       0.000000000000e+00       7.463270779426e-15       1.892467092728e-15       2.220126593042e-16 
  932       2.053309599184e-10       4.594086089854e-12       8.208549576548e-12       0.000000000000e+00       7.432701504389e-15       1.869924532140e-15       2.235549949524e-16 
  933       2.037636248363e-10       4.634776454564e-12       8.126589057790e-12       0.000000000000e+00       7.402281374233e-15       1.847615269110e-15       2.250799428111e-16 
  934       2.022090663649e-10       4.675075228597e-12       8.040492668957e-12       0.000000000000e+00       7.372009137677e-15       1.825546880331e-15       2.265881700954e-16 
  935       2.006675557472e-10       4.714969930035e-12       7.950314269118e-12       0.000000000000e+00       7.341884170862e-15       1.803717937958e-15       2.280792847529e-16 
  936       1.991393093200e-10       4.754449792016e-12       7.856114398700e-12       0.000000000000e+00       7.311905996359e-15       1.782124720022e-15       2.295526251787e-16 
  937       1.976245445175e-10       4.793503976282e-12       7.757954272096e-12       0.000000000000e+00       7.282074121878e-15       1.760763460010e-15       2.310075249586e-16 
  938       1.961234798742e-10       4.832121573003e-12       7.655895779594e-12       0.000000000000e+00       7.252388040220e-15       1.739630346735e-15       2.324433128574e-16 
  939       1.946363350260e-10       4.870291600611e-12       7.550001489309e-12       0.000000000000e+00       7.222847229225e-15       1.718721524202e-15       2.338593128068e-16 
  940       1.931633307134e-10       4.908003005625e-12       7.440334649119e-12       0.000000000000e+00       7.193451151718e-15       1.698033091478e-15       2.352548438933e-16 
  941       1.917046887830e-10       4.945244662483e-12       7.326959188591e-12       0.000000000000e+00       7.164199255459e-15       1.677561102559e-15       2.366292203461e-16 
  942       1.902606321899e-10       4.982005373373e-12       7.209939720918e-12       0.000000000000e+00       7.135090973091e-15       1.657301566239e-15       2.379817515254e-16 
  943       1.888313849996e-10       5.018273868057e-12       7.089341544849e-12       0.000000000000e+00       7.106125722090e-15       1.637250445981e-15       2.393117419099e-16 
  944       1.874171723906e-10       5.054038803707e-12       6.965230646619e-12       0.000000000000e+00       7.077302904709e-15       1.617403659782e-15       2.406184910852e-16 
  945       1.860182206564e-10       5.089288764730e-12       6.837673701887e-12       0.000000000000e+00       7.048621907931e-15       1.597757080042e-15       2.419012937315e-16 
  946       1.846347572072e-10       5.124012262597e-12       6.706738077660e-12       0.000000000000e+00       7.020082103417e-15       1.578306533435e-15       2.431594396119e-16 
  947       1.832670105728e-10       5.158197735678e-12       6.572491834232e-12       0.000000000000e+00       6.991682847450e-15       1.559047800774e-15       2.443922135598e-16 
  948       1.819152104042e-10       5.191833549064e-12       6.435003727110e-12       0.000000000000e+00       6.963423480888e-15       1.539976616882e-15       2.455988954676e-16 
  949       1.805795874759e-10       5.224907994402e-12       6.294343208952e-12       0.000000000000e+00       6.935303329109e-15       1.521088670461e-15       2.467787602741e-16 
  950       1.792603736883e-10       5.257409289722e-12       6.150580431496e-12       0.000000000000e+00       6.907321701965e-15       1.502379603957e-15       2.479310779525e-16 
  951       1.779578020695e-10       5.289325579267e-12       6.003786247489e-12       0.000000000000e+00       6.879477893721e-15       1.483845013432e-15       2.490551134990e-16 
