# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1264       1.067517883736e-10       3.819561581672e-12      -1.042872579010e-12       1.164784691522e-14       2.251726752685e-15       3.152835760963e-16      -9.348205841927e-17 
 1265       1.063657998546e-10       3.835768438935e-12      -1.123064559417e-12       1.163698025248e-14       2.244621544650e-15       3.196948865311e-16      -9.379525440259e-17 
 1266       1.059870928030e-10       3.851588338497e-12      -1.204334432773e-12       1.162614789161e-14       2.237543819856e-15       3.240951759670e-16      -9.409491378619e-17 
 1267       1.056157360747e-10       3.867014685564e-12      -1.286642128638e-12       1.161535197562e-14       2.230493451377e-15       3.284804343669e-16      -9.438129596695e-17 
 1268       1.052517987737e-10       3.882040852976e-12      -1.369947303118e-12       1.160459465921e-14       2.223470310429e-15       3.328466268150e-16      -9.465466229389e-17 
 1269       1.048953502527e-10       3.896660181148e-12      -1.454209338313e-12       1.159387810879e-14       2.216474266363e-15       3.371896934683e-16      -9.491527607218e-17 
 1270       1.045464601128e-10       3.910865978011e-12      -1.539387341759e-12       1.158320450253e-14       2.209505186660e-15       3.415055495077e-16      -9.516340256723e-17 
 1271       1.042051982045e-10       3.924651518956e-12      -1.625440145886e-12       1.157257603036e-14       2.202562936929e-15       3.457900850895e-16      -9.539930900876e-17 
 1272       1.038716346278e-10       3.938010046779e-12      -1.712326307459e-12       1.156199489401e-14       2.195647380902e-15       3.500391652967e-16      -9.562326459481e-17 
 1273       1.035458397325e-10       3.950934771617e-12      -1.800004107033e-12       1.155146330700e-14       2.188758380427e-15       3.542486300900e-16      -9.583554049585e-17 
 1274       1.032278841187e-10       3.963418870895e-12      -1.888431548395e-12       1.154098349469e-14       2.181895795464e-15       3.584142942596e-16      -9.603640985882e-17 
 1275       1.029178386371e-10       3.975455489268e-12      -1.977566358019e-12       1.153055769430e-14       2.175059484085e-15       3.625319473760e-16      -9.622614781116e-17 
 1276       1.026157743893e-10       3.987037738563e-12      -2.067365984508e-12       1.152018815491e-14       2.168249302463e-15       3.665973537416e-16      -9.640503146493e-17 
 1277       1.023217627281e-10       3.998158697721e-12      -2.157787598051e-12       1.150987713750e-14       2.161465104872e-15       3.706062523419e-16      -9.657333992080e-17 
 1278       1.020358752583e-10       4.008811412740e-12      -2.248788089864e-12       1.149962691496e-14       2.154706743681e-15       3.745543567968e-16      -9.673135427214e-17 
 1279       1.017581838364e-10       4.018988896617e-12      -2.340324071641e-12       1.148943977214e-14       2.147974069347e-15       3.784373553120e-16      -9.687935760910e-17 
 1280       1.014887605713e-10       4.028684129290e-12      -2.432351875005e-12       1.147931800583e-14       2.141266930417e-15       3.822509106302e-16      -9.701763502260e-17 
 1281       1.012276778249e-10       4.037890057583e-12      -2.524827550954e-12       1.146926392480e-14       2.134585173517e-15       3.859906599823e-16      -9.714647360849e-17 
 1282       1.009750082120e-10       4.046599595145e-12      -2.617706869310e-12       1.145927984982e-14       2.127928643349e-15       3.896522150390e-16      -9.726616247149e-17 
 1283       1.007308246008e-10       4.054805622394e-12      -2.710945318170e-12       1.144936811370e-14       2.121297182689e-15       3.932311618618e-16      -9.737699272935e-17 
 1284       1.004952001134e-10       4.062500986460e-12      -2.804498103351e-12       1.143953106129e-14       2.114690632380e-15       3.967230608544e-16      -9.747925751686e-17 
 1285       1.002681864747e-10       4.069679922655e-12      -2.898321875955e-12       1.142977074447e-14       2.108108846012e-15       4.001246463544e-16      -9.757319729918e-17 
 1286       1.000497487885e-10       4.076342336700e-12      -2.992379937678e-12       1.142008800338e-14       2.101551734149e-15       4.034374404431e-16      -9.765883512285e-17 
 1287       9.983983002008e-11       4.082489571106e-12      -3.086637093627e-12       1.141048337478e-14       2.095019220595e-15       4.066641801545e-16      -9.773613949847e-17 
 1288       9.963837257897e-11       4.088122988110e-12      -3.181057929155e-12       1.140095739616e-14       2.088511227754e-15       4.098076216035e-16      -9.780507892140e-17 
 1289       9.944531831775e-11       4.093243969718e-12      -3.275606809430e-12       1.139151060569e-14       2.082027676627e-15       4.128705400241e-16      -9.786562187192e-17 
 1290       9.926060853083e-11       4.097853917755e-12      -3.370247879015e-12       1.138214354227e-14       2.075568486807e-15       4.158557298082e-16      -9.791773681525e-17 
 1291       9.908418395327e-11       4.101954253906e-12      -3.464945061439e-12       1.137285674547e-14       2.069133576475e-15       4.187660045438e-16      -9.796139220168e-17 
 1292       9.891598475952e-11       4.105546419768e-12      -3.559662058770e-12       1.136365075559e-14       2.062722862401e-15       4.216041970533e-16      -9.799655646664e-17 
 1293       9.875595056225e-11       4.108631876888e-12      -3.654362351193e-12       1.135452611362e-14       2.056336259934e-15       4.243731594320e-16      -9.802319803078e-17 
 1294       9.860402041111e-11       4.111212106815e-12      -3.749009196579e-12       1.134548336127e-14       2.049973683004e-15       4.270757630865e-16      -9.804128530008e-17 
 1295       9.846013279150e-11       4.113288611142e-12      -3.843565630066e-12       1.133652304092e-14       2.043635044116e-15       4.297148987733e-16      -9.805078666590e-17 
 1296       9.832422562341e-11       4.114862911554e-12      -3.937994463626e-12       1.132764569567e-14       2.037320254345e-15       4.322934766371e-16      -9.805167050511e-17 
 1297       9.819623626014e-11       4.115936549871e-12      -4.032258285642e-12       1.131885186933e-14       2.031029223339e-15       4.348144262488e-16      -9.804390518013e-17 
 1298       9.807610148713e-11       4.116511088096e-12      -4.126319460484e-12       1.131014210638e-14       2.024761859306e-15       4.372806966448e-16      -9.802745903906e-17 
 1299       9.796375752074e-11       4.116588108461e-12      -4.220140128081e-12       1.130151695202e-14       2.018518069019e-15       4.396952563644e-16      -9.800230041574e-17 
 1300       9.785914000701e-11       4.116169213468e-12      -4.313682203496e-12       1.129297695213e-14       2.012297757807e-15       4.420610934892e-16      -9.796839762985e-17 
 1301       9.776218402049e-11       4.115256025943e-12      -4.406907376498e-12       1.128452265331e-14       2.006100829555e-15       4.443812156807e-16      -9.792571898697e-17 
 1302       9.767282406297e-11       4.113850189073e-12      -4.499777111139e-12       1.127615460283e-14       1.999927186698e-15       4.466586502191e-16      -9.787423277870e-17 
 1303       9.759099406231e-11       4.111953366456e-12      -4.592252645329e-12       1.126787334868e-14       1.993776730221e-15       4.488964440419e-16      -9.781390728274e-17 
 1304       9.751662737120e-11       4.109567242149e-12      -4.684294990404e-12       1.125967943951e-14       1.987649359650e-15       4.510976637816e-16      -9.774471076295e-17 
 1305       9.744965676598e-11       4.106693520707e-12      -4.775864930706e-12       1.125157342471e-14       1.981544973055e-15       4.532653958051e-16      -9.766661146947e-17 
 1306       9.739001444538e-11       4.103333927235e-12      -4.866923023158e-12       1.124355585431e-14       1.975463467041e-15       4.554027462512e-16      -9.757957763879e-17 
 1307       9.733763202933e-11       4.099490207430e-12      -4.957429596831e-12       1.123562727908e-14       1.969404736747e-15       4.575128410698e-16      -9.748357749384e-17 
 1308       9.729244055773e-11       4.095164127629e-12      -5.047344752525e-12       1.122778825045e-14       1.963368675845e-15       4.595988260595e-16      -9.737857924406e-17 
 1309       9.725437048929e-11       4.090357474852e-12      -5.136628362341e-12       1.122003932056e-14       1.957355176531e-15       4.616638669068e-16      -9.726455108551e-17 
 1310       9.722335170022e-11       4.085072056850e-12      -5.225240069255e-12       1.121238104222e-14       1.951364129525e-15       4.637111492239e-16      -9.714146120096e-17 
 1311       9.719931348311e-11       4.079309702150e-12      -5.313139286690e-12       1.120481396894e-14       1.945395424068e-15       4.657438785877e-16      -9.700927775995e-17 
 1312       9.718218454565e-11       4.073072260099e-12      -5.400285198093e-12       1.119733865492e-14       1.939448947918e-15       4.677652805775e-16      -9.686796891889e-17 
 1313       9.717189300946e-11       4.066361600913e-12      -5.486636756510e-12       1.118995565506e-14       1.933524587344e-15       4.697786008140e-16      -9.671750282116e-17 
 1314       9.716836640883e-11       4.059179615719e-12      -5.572152684155e-12       1.118266552491e-14       1.927622227126e-15       4.717871049976e-16      -9.655784759716e-17 
 1315       9.717153168957e-11       4.051528216605e-12      -5.656791471991e-12       1.117546882073e-14       1.921741750551e-15       4.737940789465e-16      -9.638897136445e-17 
 1316       9.718131520771e-11       4.043409336660e-12      -5.740511379299e-12       1.116836609948e-14       1.915883039408e-15       4.758028286356e-16      -9.621084222778e-17 
 1317       9.719764272837e-11       4.034824930026e-12      -5.823270433253e-12       1.116135791878e-14       1.910045973983e-15       4.778166802344e-16      -9.602342827922e-17 
 1318       9.722043942449e-11       4.025776971937e-12      -5.905026428495e-12       1.115444483695e-14       1.904230433062e-15       4.798389801459e-16      -9.582669759822e-17 
 1319       9.724962987564e-11       4.016267458770e-12      -5.985736926710e-12       1.114762741297e-14       1.898436293920e-15       4.818730950446e-16      -9.562061825172e-17 
 1320       9.728513806680e-11       4.006298408089e-12      -6.065359256199e-12       1.114090620652e-14       1.892663432322e-15       4.839224119152e-16      -9.540515829419e-17 
 1321       9.732688738713e-11       3.995871858691e-12      -6.143850511452e-12       1.113428177797e-14       1.886911722519e-15       4.859903380910e-16      -9.518028576778e-17 
 1322       9.737480062879e-11       3.984989870648e-12      -6.221167552725e-12       1.112775468836e-14       1.881181037243e-15       4.880803012920e-16      -9.494596870237e-17 
 1323       9.742879998570e-11       3.973654525360e-12      -6.297267005611e-12       1.112132549941e-14       1.875471247705e-15       4.901957496637e-16      -9.470217511565e-17 
 1324       9.748879902503e-11       3.961868740302e-12      -6.372110017579e-12       1.111499451903e-14       1.869782235261e-15       4.923390328548e-16      -9.444889055489e-17 
 1325       9.755467850715e-11       3.949638723053e-12      -6.445676585925e-12       1.110876103486e-14       1.864113926559e-15       4.945080316514e-16      -9.418617093401e-17 
 1326       9.762631029624e-11       3.936971544459e-12      -6.517951387201e-12       1.110262407226e-14       1.858466258773e-15       4.966994911994e-16      -9.391409028016e-17 
 1327       9.770356536161e-11       3.923874326489e-12      -6.588919034508e-12       1.109658264802e-14       1.852839167967e-15       4.989101365498e-16      -9.363272324632e-17 
 1328       9.778631377591e-11       3.910354242334e-12      -6.658564077392e-12       1.109063577033e-14       1.847232589091e-15       5.011366726209e-16      -9.334214511252e-17 
 1329       9.787442471339e-11       3.896418516508e-12      -6.726871001752e-12       1.108478243878e-14       1.841646455976e-15       5.033757841599e-16      -9.304243178717e-17 
 1330       9.796776644813e-11       3.882074424949e-12      -6.793824229729e-12       1.107902164435e-14       1.836080701337e-15       5.056241357050e-16      -9.273365980836e-17 
 1331       9.806620635227e-11       3.867329295123e-12      -6.859408119613e-12       1.107335236933e-14       1.830535256765e-15       5.078783715472e-16      -9.241590634510e-17 
 1332       9.816961089427e-11       3.852190506122e-12      -6.923606965738e-12       1.106777358739e-14       1.825010052729e-15       5.101351156922e-16      -9.208924919863e-17 
 1333       9.827784563712e-11       3.836665488770e-12      -6.986404998386e-12       1.106228426349e-14       1.819505018568e-15       5.123909718221e-16      -9.175376680373e-17 
 1334       9.839077523656e-11       3.820761725717e-12      -7.047786383683e-12       1.105688335391e-14       1.814020082493e-15       5.146425232575e-16      -9.140953822996e-17 
 1335       9.850826343938e-11       3.804486751549e-12      -7.107735223498e-12       1.105156980621e-14       1.808555171583e-15       5.168863329193e-16      -9.105664318299e-17 
 1336       9.863017308160e-11       3.787848152883e-12      -7.166235555346e-12       1.104634255919e-14       1.803110211779e-15       5.191189432905e-16      -9.069516200584e-17 
 1337       9.875636608672e-11       3.770853568471e-12      -7.223271352284e-12       1.104120054293e-14       1.797685127887e-15       5.213368763781e-16      -9.032517568021e-17 
 1338       9.888670346396e-11       3.753510689301e-12      -7.278826522815e-12       1.103614267870e-14       1.792279843572e-15       5.235366336752e-16      -8.994676582775e-17 
 1339       9.902104530652e-11       3.735827258700e-12      -7.332884910781e-12       1.103116787903e-14       1.786894281354e-15       5.257146961223e-16      -8.956001471135e-17 
 1340       9.915925078976e-11       3.717811072432e-12      -7.385430295268e-12       1.102627504759e-14       1.781528362611e-15       5.278675240699e-16      -8.916500523639e-17 
 1341       9.930117816950e-11       3.699469978800e-12      -7.436446390503e-12       1.102146307925e-14       1.776182007568e-15       5.299915572399e-16      -8.876182095210e-17 
 1342       9.944668478021e-11       3.680811878753e-12      -7.485916845755e-12       1.101673086003e-14       1.770855135303e-15       5.320832146876e-16      -8.835054605278e-17 
 1343       9.959562703327e-11       3.661844725978e-12      -7.533825245233e-12       1.101207726709e-14       1.765547663737e-15       5.341388947635e-16      -8.793126537911e-17 
 1344       9.974786041520e-11       3.642576527010e-12      -7.580155107986e-12       1.100750116871e-14       1.760259509636e-15       5.361549750754e-16      -8.750406441944e-17 
 1345       9.990323948588e-11       3.623015341329e-12      -7.624889887803e-12       1.100300142425e-14       1.754990588608e-15       5.381278124498e-16      -8.706902931109e-17 
 1346       1.000616178768e-10       3.603169281460e-12      -7.668012973112e-12       1.099857688419e-14       1.749740815096e-15       5.400537428946e-16      -8.662624684159e-17 
 1347       1.002228482894e-10       3.583046513079e-12      -7.709507686881e-12       1.099422639004e-14       1.744510102382e-15       5.419290815599e-16      -8.617580445002e-17 
 1348       1.003867824930e-10       3.562655255111e-12      -7.749357286514e-12       1.098994877438e-14       1.739298362579e-15       5.437501227009e-16      -8.571779022826e-17 
 1349       1.005532713235e-10       3.542003779833e-12      -7.787544963755e-12       1.098574286079e-14       1.734105506631e-15       5.455131396389e-16      -8.525229292229e-17 
 1350       1.007221646811e-10       3.521100412974e-12      -7.824053844583e-12       1.098160746390e-14       1.728931444309e-15       5.472143847240e-16      -8.477940193348e-17 
 1351       1.008933115289e-10       3.499953533817e-12      -7.858866989116e-12       1.097754138930e-14       1.723776084209e-15       5.488500892963e-16      -8.429920731987e-17 
 1352       1.010665598912e-10       3.478571575301e-12      -7.891967391507e-12       1.097354343356e-14       1.718639333749e-15       5.504164636480e-16      -8.381179979745e-17 
 1353       1.012417568513e-10       3.456963024122e-12      -7.923337979845e-12       1.096961238421e-14       1.713521099169e-15       5.519096969855e-16      -8.331727074146e-17 
 1354       1.014187485501e-10       3.435136420834e-12      -7.952961616054e-12       1.096574701972e-14       1.708421285521e-15       5.533259573908e-16      -8.281571218768e-17 
 1355       1.015973801844e-10       3.413100359951e-12      -7.980821095795e-12       1.096194610947e-14       1.703339796676e-15       5.546613917839e-16      -8.230721683370e-17 
 1356       1.017774960047e-10       3.390863490048e-12      -8.006899148361e-12       1.095820841375e-14       1.698276535315e-15       5.559121258843e-16      -8.179187804020e-17 
 1357       1.019589393138e-10       3.368434513861e-12      -8.031178436579e-12       1.095453268373e-14       1.693231402926e-15       5.570742641731e-16      -8.126978983226e-17 
 1358       1.021415524652e-10       3.345822188393e-12      -8.053641556711e-12       1.095091766145e-14       1.688204299806e-15       5.581438898547e-16      -8.074104690064e-17 
 1359       1.023251768608e-10       3.323035325010e-12      -8.074271038350e-12       1.094736207978e-14       1.683195125055e-15       5.591170648186e-16      -8.020574460307e-17 
 1360       1.025096529494e-10       3.300082789544e-12      -8.093049344324e-12       1.094386466243e-14       1.678203776573e-15       5.599898296017e-16      -7.966397896550e-17 
 1361       1.026948202252e-10       3.276973502398e-12      -8.109958870590e-12       1.094042412394e-14       1.673230151058e-15       5.607582033497e-16      -7.911584668344e-17 
 1362       1.028805172257e-10       3.253716438641e-12      -8.124981946139e-12       1.093703916959e-14       1.668274144005e-15       5.614181837791e-16      -7.856144512321e-17 
 1363       1.030665894103e-10       3.230320457702e-12      -8.138105546417e-12       1.093370843065e-14       1.663335659011e-15       5.619670032052e-16      -7.800086999002e-17 
 1364       1.032529128928e-10       3.206793790226e-12      -8.149335489137e-12       1.093043026897e-14       1.658414635810e-15       5.624069114451e-16      -7.743420830211e-17 
 1365       1.034393709601e-10       3.183144545912e-12      -8.158682390565e-12       1.092720297020e-14       1.653511022535e-15       5.627414334229e-16      -7.686154534381e-17 
 1366       1.036258462136e-10       3.159380883517e-12      -8.166156966015e-12       1.092402480844e-14       1.648624766431e-15       5.629741168285e-16      -7.628296699302e-17 
 1367       1.038122205680e-10       3.135511010948e-12      -8.171770030056e-12       1.092089404617e-14       1.643755813857e-15       5.631085321610e-16      -7.569855972236e-17 
 1368       1.039983752503e-10       3.111543185349e-12      -8.175532496711e-12       1.091780893429e-14       1.638904110278e-15       5.631482727711e-16      -7.510841060032e-17 
 1369       1.041841907981e-10       3.087485713196e-12      -8.177455379667e-12       1.091476771202e-14       1.634069600271e-15       5.630969549047e-16      -7.451260729239e-17 
 1370       1.043695470585e-10       3.063346950382e-12      -8.177549792471e-12       1.091176860697e-14       1.629252227514e-15       5.629582177452e-16      -7.391123806216e-17 
 1371       1.045543231871e-10       3.039135302312e-12      -8.175826948741e-12       1.090880983503e-14       1.624451934791e-15       5.627357234570e-16      -7.330439177253e-17 
 1372       1.047383976465e-10       3.014859223991e-12      -8.172298162365e-12       1.090588960041e-14       1.619668663986e-15       5.624331572280e-16      -7.269215788678e-17 
 1373       1.049216482049e-10       2.990527220115e-12      -8.166974847706e-12       1.090300609557e-14       1.614902356084e-15       5.620542273129e-16      -7.207462646971e-17 
 1374       1.051039519353e-10       2.966147845162e-12      -8.159868519807e-12       1.090015750124e-14       1.610152951165e-15       5.616026650760e-16      -7.145188818883e-17 
 1375       1.052851852138e-10       2.941729703481e-12      -8.150990794594e-12       1.089734198638e-14       1.605420388405e-15       5.610822250341e-16      -7.082403431543e-17 
 1376       1.054652237186e-10       2.917281449384e-12      -8.140353389079e-12       1.089455770815e-14       1.600704606072e-15       5.604966848994e-16      -7.019115672576e-17 
 1377       1.056439424287e-10       2.892811787234e-12      -8.127968121566e-12       1.089180281190e-14       1.596005541528e-15       5.598498456227e-16      -6.955334790215e-17 
 1378       1.058212156225e-10       2.868329471538e-12      -8.113846911850e-12       1.088907543114e-14       1.591323131221e-15       5.591455314361e-16      -6.891070093415e-17 
 1379       1.059969168767e-10       2.843843307037e-12      -8.098001781428e-12       1.088637368751e-14       1.586657310686e-15       5.583875898961e-16      -6.826330951965e-17 
 1380       1.061709190652e-10       2.819362148794e-12      -8.080444853694e-12       1.088369569078e-14       1.582008014544e-15       5.575798919265e-16      -6.761126796604e-17 
 1381       1.063430943574e-10       2.794894902288e-12      -8.061188354152e-12       1.088103953881e-14       1.577375176498e-15       5.567263318612e-16      -6.695467119132e-17 
 1382       1.065133142173e-10       2.770450523502e-12      -8.040244610611e-12       1.087840331754e-14       1.572758729331e-15       5.558308274874e-16      -6.629361472528e-17 
 1383       1.066814494021e-10       2.746038019013e-12      -8.017626053397e-12       1.087578510095e-14       1.568158604906e-15       5.548973200884e-16      -6.562819471056e-17 
 1384       1.068473699611e-10       2.721666446083e-12      -7.993345215550e-12       1.087318295107e-14       1.563574734163e-15       5.539297744865e-16      -6.495850790388e-17 
 1385       1.070109452342e-10       2.697344912753e-12      -7.967414733031e-12       1.087059491790e-14       1.559007047113e-15       5.529321790863e-16      -6.428465167708e-17 
 1386       1.071720438508e-10       2.673082577925e-12      -7.939847344925e-12       1.086801903945e-14       1.554455472843e-15       5.519085459170e-16      -6.360672401834e-17 
 1387       1.073305337286e-10       2.648888651461e-12      -7.910655893646e-12       1.086545334169e-14       1.549919939508e-15       5.508629106759e-16      -6.292482353327e-17 
 1388       1.074862820722e-10       2.624772394270e-12      -7.879853325139e-12       1.086289583851e-14       1.545400374334e-15       5.497993327712e-16      -6.223904944604e-17 
 1389       1.076391553720e-10       2.600743118396e-12      -7.847452689084e-12       1.086034453176e-14       1.540896703610e-15       5.487218953649e-16      -6.154950160054e-17 
 1390       1.077890194027e-10       2.576810187112e-12      -7.813467139102e-12       1.085779741112e-14       1.536408852691e-15       5.476347054157e-16      -6.085628046151e-17 
 1391       1.079357392224e-10       2.552983015010e-12      -7.777909932954e-12       1.085525245421e-14       1.531936745994e-15       5.465418937221e-16      -6.015948711566e-17 
 1392       1.080791791709e-10       2.529271068089e-12      -7.740794432751e-12       1.085270762644e-14       1.527480306995e-15       5.454476149652e-16      -5.945922327283e-17 
 1393       1.082192028690e-10       2.505683863846e-12      -7.702134105152e-12       1.085016088109e-14       1.523039458229e-15       5.443560477517e-16      -5.875559126711e-17 
 1394       1.083556732167e-10       2.482230971370e-12      -7.661942521572e-12       1.084761015923e-14       1.518614121287e-15       5.432713946569e-16      -5.804869405796e-17 
 1395       1.084884523922e-10       2.458922011428e-12      -7.620233358384e-12       1.084505338970e-14       1.514204216812e-15       5.421978822675e-16      -5.733863523140e-17 
 1396       1.086174018507e-10       2.435766656556e-12      -7.577020397121e-12       1.084248848912e-14       1.509809664502e-15       5.411397612248e-16      -5.662551900108e-17 
 1397       1.087423823232e-10       2.412774631153e-12      -7.532317524682e-12       1.083991336185e-14       1.505430383101e-15       5.401013062674e-16      -5.590945020946e-17 
 1398       1.088632538149e-10       2.389955711565e-12      -7.486138733538e-12       1.083732589995e-14       1.501066290403e-15       5.390868162742e-16      -5.519053432893e-17 
 1399       1.089798756042e-10       2.367319726184e-12      -7.438498121930e-12       1.083472398317e-14       1.496717303247e-15       5.381006143076e-16      -5.446887746294e-17 
 1400       1.090921062414e-10       2.344876555529e-12      -7.389409894076e-12       1.083210547895e-14       1.492383337516e-15       5.371470476561e-16      -5.374458634717e-17 
 1401       1.091998035477e-10       2.322636132344e-12      -7.338888360377e-12       1.082946824238e-14       1.488064308134e-15       5.362304878772e-16      -5.301776835059e-17 
 1402       1.093028415315e-10       2.300607509151e-12      -7.286950024442e-12       1.082681025292e-14       1.483760136509e-15       5.353541451867e-16      -5.228853016125e-17 
 1403       1.094011613354e-10       2.278796050101e-12      -7.233619867588e-12       1.082413002633e-14       1.479470772953e-15       5.345164980068e-16      -5.155697382596e-17 
 1404       1.094947208182e-10       2.257206210012e-12      -7.178925130301e-12       1.082142620700e-14       1.475196174494e-15       5.337148262609e-16      -5.082320067152e-17 
 1405       1.095834776852e-10       2.235842464278e-12      -7.122893231686e-12       1.081869743157e-14       1.470936297447e-15       5.329463936190e-16      -5.008731261747e-17 
 1406       1.096673894876e-10       2.214709308907e-12      -7.065551769799e-12       1.081594232893e-14       1.466691097414e-15       5.322084474684e-16      -4.934941217712e-17 
 1407       1.097464136228e-10       2.193811260548e-12      -7.006928521979e-12       1.081315952020e-14       1.462460529284e-15       5.314982188845e-16      -4.860960245865e-17 
 1408       1.098205073334e-10       2.173152856528e-12      -6.947051445177e-12       1.081034761871e-14       1.458244547228e-15       5.308129226010e-16      -4.786798716610e-17 
 1409       1.098896277078e-10       2.152738654885e-12      -6.885948676290e-12       1.080750522997e-14       1.454043104701e-15       5.301497569810e-16      -4.712467060052e-17 
 1410       1.099537316792e-10       2.132573234401e-12      -6.823648532489e-12       1.080463095170e-14       1.449856154439e-15       5.295059039870e-16      -4.637975766091e-17 
 1411       1.100127760261e-10       2.112661194638e-12      -6.760179511553e-12       1.080172337377e-14       1.445683648454e-15       5.288785291524e-16      -4.563335384539e-17 
 1412       1.100667173717e-10       2.093007155967e-12      -6.695570292197e-12       1.079878107821e-14       1.441525538040e-15       5.282647815513e-16      -4.488556525217e-17 
 1413       1.101155121834e-10       2.073615759605e-12      -6.629849734406e-12       1.079580263921e-14       1.437381773763e-15       5.276617937693e-16      -4.413649858064e-17 
 1414       1.101591167734e-10       2.054491667648e-12      -6.563046879763e-12       1.079278662307e-14       1.433252305464e-15       5.270666818746e-16      -4.338626113243e-17 
 1415       1.101974872976e-10       2.035639563102e-12      -6.495190951784e-12       1.078973158820e-14       1.429137082260e-15       5.264765453880e-16      -4.263496081246e-17 
 1416       1.102305797558e-10       2.017064149921e-12      -6.426311356244e-12       1.078663608512e-14       1.425036052534e-15       5.258884672538e-16      -4.188270612998e-17 
 1417       1.102583499916e-10       1.998770153037e-12      -6.356437681514e-12       1.078349865644e-14       1.420949163941e-15       5.252995138105e-16      -4.112960619965e-17 
 1418       1.102807536919e-10       1.980762318393e-12      -6.285599698887e-12       1.078031783683e-14       1.416876363406e-15       5.247067347611e-16      -4.037577074259e-17 
 1419       1.102977463868e-10       1.963045412980e-12      -6.213827362911e-12       1.077709215303e-14       1.412817597115e-15       5.241071631440e-16      -3.962131008743e-17 
 1420       1.103092834493e-10       1.945624224866e-12      -6.141150811720e-12       1.077382012382e-14       1.408772810524e-15       5.234978153036e-16      -3.886633517133e-17 
 1421       1.103153200953e-10       1.928503563236e-12      -6.067600367368e-12       1.077050025999e-14       1.404741948348e-15       5.228756908609e-16      -3.811095754113e-17 
 1422       1.103158113830e-10       1.911688258418e-12      -5.993206536152e-12       1.076713106439e-14       1.400724954565e-15       5.222377726838e-16      -3.735528935430e-17 
 1423       1.103107122130e-10       1.895183161920e-12      -5.918000008954e-12       1.076371103184e-14       1.396721772413e-15       5.215810268581e-16      -3.659944338006e-17 
 1424       1.102999773281e-10       1.878993146466e-12      -5.842011661562e-12       1.076023864914e-14       1.392732344388e-15       5.209024026582e-16      -3.584353300041e-17 
 1425       1.102835613127e-10       1.863123106025e-12      -5.765272555007e-12       1.075671239509e-14       1.388756612242e-15       5.201988325171e-16      -3.508767221122e-17 
 1426       1.102614185931e-10       1.847577955846e-12      -5.687813935894e-12       1.075313074045e-14       1.384794516983e-15       5.194672319979e-16      -3.433197562322e-17 
 1427       1.102335034366e-10       1.832362632493e-12      -5.609667236728e-12       1.074949214790e-14       1.380845998872e-15       5.187044997634e-16      -3.357655846311e-17 
 1428       1.101997699522e-10       1.817482093879e-12      -5.530864076253e-12       1.074579507208e-14       1.376910997421e-15       5.179075175477e-16      -3.282153657461e-17 
 1429       1.101601720894e-10       1.802941319295e-12      -5.451436259774e-12       1.074203795952e-14       1.372989451392e-15       5.170731501261e-16      -3.206702641949e-17 
 1430       1.101146636388e-10       1.788745309447e-12      -5.371415779497e-12       1.073821924869e-14       1.369081298797e-15       5.161982452862e-16      -3.131314507866e-17 
 1431       1.100631982312e-10       1.774899086491e-12      -5.290834814854e-12       1.073433736992e-14       1.365186476893e-15       5.152796337980e-16      -3.056001025318e-17 
 1432       1.100057293378e-10       1.761407694064e-12      -5.209725732835e-12       1.073039074543e-14       1.361304922185e-15       5.143141293850e-16      -2.980774026536e-17 
 1433       1.099422102700e-10       1.748276197315e-12      -5.128121088321e-12       1.072637778930e-14       1.357436570419e-15       5.132985286947e-16      -2.905645405979e-17 
 1434       1.098725941789e-10       1.735509682946e-12      -5.046053624415e-12       1.072229690746e-14       1.353581356585e-15       5.122296112691e-16      -2.830627120441e-17 
 1435       1.097968340553e-10       1.723113259237e-12      -4.963556272769e-12       1.071814649767e-14       1.349739214911e-15       5.111041395151e-16      -2.755731189155e-17 
 1436       1.097148827292e-10       1.711092056085e-12      -4.880662153923e-12       1.071392494951e-14       1.345910078867e-15       5.099188586757e-16      -2.680969693900e-17 
 1437       1.096266928701e-10       1.699451225038e-12      -4.797404577626e-12       1.070963064438e-14       1.342093881159e-15       5.086704968001e-16      -2.606354779105e-17 
 1438       1.095322169862e-10       1.688195939323e-12      -4.713817043176e-12       1.070526195545e-14       1.338290553727e-15       5.073557647147e-16      -2.531898651956e-17 
 1439       1.094314074245e-10       1.677331393886e-12      -4.629933239746e-12       1.070081724769e-14       1.334500027747e-15       5.059713559932e-16      -2.457613582502e-17 
 1440       1.093242163706e-10       1.666862805419e-12      -4.545787046716e-12       1.069629487782e-14       1.330722233628e-15       5.045139469278e-16      -2.383511903758e-17 
