# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  307       4.566814369662e-10       1.457534946716e-12       1.503645519941e-11       4.529066309306e-15       4.367272646826e-13       8.052652890946e-14       2.302503085691e-15 
  308       4.522361767846e-10       1.481194008943e-12       1.500685031389e-11       4.549169861454e-15       4.322713885325e-13       7.935542238404e-14       2.310746828131e-15 
  309       4.478052335463e-10       1.504851788649e-12       1.497210156318e-11       4.569187778479e-15       4.278703460976e-13       7.819885035569e-14       2.318718388190e-15 
  310       4.433903473110e-10       1.528497426268e-12       1.493220607341e-11       4.589120997972e-15       4.235217869110e-13       7.705706670967e-14       2.326432516328e-15 
  311       4.389932771478e-10       1.552119840143e-12       1.488716253421e-11       4.608970519311e-15       4.192232589562e-13       7.593032154328e-14       2.333904442278e-15 
  312       4.346156732484e-10       1.575708419395e-12       1.483697420642e-11       4.628737425530e-15       4.149726705228e-13       7.481881553743e-14       2.341146816577e-15 
  313       4.302586866022e-10       1.599255141280e-12       1.478165806594e-11       4.648422948886e-15       4.107697014231e-13       7.372256086620e-14       2.348160369961e-15 
  314       4.259233413104e-10       1.622752549015e-12       1.472123611621e-11       4.668028409419e-15       4.066144553848e-13       7.264151370551e-14       2.354942828560e-15 
  315       4.216106607845e-10       1.646193065485e-12       1.465573245508e-11       4.687555194500e-15       4.025070027531e-13       7.157561909301e-14       2.361491937691e-15 
  316       4.173216676411e-10       1.669568992531e-12       1.458517329491e-11       4.707004759412e-15       3.984473801016e-13       7.052481080660e-14       2.367805462182e-15 
  317       4.130573835951e-10       1.692872510231e-12       1.450958698263e-11       4.726378627934e-15       3.944355898436e-13       6.948901124284e-14       2.373881186699e-15 
  318       4.088188293539e-10       1.716095676191e-12       1.442900401984e-11       4.745678392923e-15       3.904715998429e-13       6.846813129545e-14       2.379716916068e-15 
  319       4.046070245112e-10       1.739230424825e-12       1.434345708285e-11       4.764905716896e-15       3.865553430249e-13       6.746207023377e-14       2.385310475599e-15 
  320       4.004229874409e-10       1.762268566648e-12       1.425298104278e-11       4.784062332615e-15       3.826867169875e-13       6.647071558119e-14       2.390659711414e-15 
  321       3.962677351908e-10       1.785201787553e-12       1.415761298563e-11       4.803150043667e-15       3.788655836120e-13       6.549394299366e-14       2.395762490763e-15 
  322       3.921422833765e-10       1.808021648102e-12       1.405739223236e-11       4.822170725047e-15       3.750917686743e-13       6.453161613813e-14       2.400616702358e-15 
  323       3.880476460756e-10       1.830719582812e-12       1.395236035896e-11       4.841126323743e-15       3.713650614559e-13       6.358358657102e-14       2.405220256689e-15 
  324       3.839848357210e-10       1.853286899437e-12       1.384256121651e-11       4.860018859316e-15       3.676852143545e-13       6.264969361665e-14       2.409571086353e-15 
  325       3.799548629953e-10       1.875714778256e-12       1.372804095130e-11       4.878850424484e-15       3.640519424954e-13       6.172976424578e-14       2.413667146377e-15 
  326       3.759587367241e-10       1.897994271360e-12       1.360884802487e-11       4.897623185703e-15       3.604649233425e-13       6.082361295400e-14       2.417506414541e-15 
  327       3.719974637705e-10       1.920116301933e-12       1.348503323409e-11       4.916339383751e-15       3.569237963088e-13       5.993104164022e-14       2.421086891703e-15 
  328       3.680720489286e-10       1.942071663542e-12       1.335664973124e-11       4.935001334312e-15       3.534281623682e-13       5.905183948515e-14       2.424406602122e-15 
  329       3.641834948171e-10       1.963851019420e-12       1.322375304410e-11       4.953611428556e-15       3.499775836656e-13       5.818578282974e-14       2.427463593786e-15 
  330       3.603328017738e-10       1.985444901755e-12       1.308640109600e-11       4.972172133723e-15       3.465715831285e-13       5.733263505365e-14       2.430255938732e-15 
  331       3.565209677490e-10       2.006843710970e-12       1.294465422591e-11       4.990685993705e-15       3.432096440777e-13       5.649214645373e-14       2.432781733369e-15 
  332       3.527489881995e-10       2.028037715013e-12       1.279857520852e-11       5.009155629629e-15       3.398912098386e-13       5.566405412245e-14       2.435039098810e-15 
  333       3.490178559824e-10       2.049017048643e-12       1.264822927430e-11       5.027583740440e-15       3.366156833518e-13       5.484808182640e-14       2.437026181185e-15 
  334       3.453285612492e-10       2.069771712711e-12       1.249368412960e-11       5.045973103483e-15       3.333824267842e-13       5.404393988474e-14       2.438741151975e-15 
  335       3.416820913391e-10       2.090291573451e-12       1.233500997671e-11       5.064326575086e-15       3.301907611402e-13       5.325132504765e-14       2.440182208331e-15 
  336       3.380794306736e-10       2.110566361762e-12       1.217227953392e-11       5.082647091142e-15       3.270399658724e-13       5.246992037481e-14       2.441347573399e-15 
  337       3.345215606500e-10       2.130585672494e-12       1.200556805564e-11       5.100937667693e-15       3.239292784930e-13       5.169939511386e-14       2.442235496645e-15 
  338       3.310094595349e-10       2.150338963737e-12       1.183495335244e-11       5.119201401510e-15       3.208578941842e-13       5.093940457886e-14       2.442844254176e-15 
  339       3.275441023588e-10       2.169815556102e-12       1.166051581112e-11       5.137441470681e-15       3.178249654098e-13       5.018959002877e-14       2.443172149071e-15 
  340       3.241264608094e-10       2.189004632008e-12       1.148233841482e-11       5.155661135186e-15       3.148296015255e-13       4.944957854588e-14       2.443217511698e-15 
  341       3.207575031258e-10       2.207895234969e-12       1.130050676307e-11       5.173863737487e-15       3.118708683907e-13       4.871898291431e-14       2.442978700041e-15 
  342       3.174381939920e-10       2.226476268879e-12       1.111510909187e-11       5.192052703104e-15       3.089477879789e-13       4.799740149845e-14       2.442454100026e-15 
  343       3.141694944310e-10       2.244736497298e-12       1.092623629378e-11       5.210231541203e-15       3.060593379887e-13       4.728441812144e-14       2.441642125841e-15 
  344       3.109523616989e-10       2.262664542735e-12       1.073398193798e-11       5.228403845177e-15       3.032044514554e-13       4.657960194361e-14       2.440541220264e-15 
  345       3.077877491783e-10       2.280248885937e-12       1.053844229034e-11       5.246573293228e-15       3.003820163610e-13       4.588250734098e-14       2.439149854985e-15 
  346       3.046766062723e-10       2.297477865173e-12       1.033971633353e-11       5.264743648947e-15       2.975908752461e-13       4.519267378369e-14       2.437466530931e-15 
  347       3.016198782985e-10       2.314339675519e-12       1.013790578704e-11       5.282918761904e-15       2.948298248204e-13       4.450962571448e-14       2.435489778589e-15 
  348       2.986185063828e-10       2.330822368144e-12       9.933115127318e-12       5.301102568223e-15       2.920976155737e-13       4.383287242714e-14       2.433218158333e-15 
  349       2.956733369267e-10       2.346915135044e-12       9.725445082450e-12       5.319298764537e-15       2.893931827972e-13       4.316200408849e-14       2.430650841866e-15 
  350       2.927848460766e-10       2.362612223584e-12       9.514972777046e-12       5.337509813709e-15       2.867163510324e-13       4.249698445494e-14       2.427789382549e-15 
  351       2.899534036014e-10       2.377909183157e-12       9.301770801957e-12       5.355737898950e-15       2.840671581214e-13       4.183787007661e-14       2.424636019243e-15 
  352       2.871793620929e-10       2.392801594953e-12       9.085913678820e-12       5.373985246986e-15       2.814456262756e-13       4.118471522391e-14       2.421193102718e-15 
  353       2.844630567702e-10       2.407285072510e-12       8.867477873726e-12       5.392254128322e-15       2.788517619145e-13       4.053757186050e-14       2.417463096540e-15 
  354       2.818048052850e-10       2.421355262261e-12       8.646541810884e-12       5.410546857498e-15       2.762855555037e-13       3.989648961619e-14       2.413448577975e-15 
  355       2.792049075265e-10       2.435007844080e-12       8.423185886287e-12       5.428865793357e-15       2.737469813935e-13       3.926151575985e-14       2.409152238878e-15 
  356       2.766636454268e-10       2.448238531837e-12       8.197492481377e-12       5.447213339303e-15       2.712359976570e-13       3.863269517232e-14       2.404576886590e-15 
  357       2.741812827651e-10       2.461043073940e-12       7.969545976711e-12       5.465591943565e-15       2.687525459284e-13       3.801007031936e-14       2.399725444833e-15 
  358       2.717580649738e-10       2.473417253885e-12       7.739432765624e-12       5.484004099456e-15       2.662965512416e-13       3.739368122450e-14       2.394600954605e-15 
  359       2.693942189425e-10       2.485356890809e-12       7.507241267898e-12       5.502452345637e-15       2.638679218682e-13       3.678356544203e-14       2.389206575078e-15 
  360       2.670899528240e-10       2.496857840030e-12       7.273061943425e-12       5.520939266378e-15       2.614665491562e-13       3.617975802987e-14       2.383545584485e-15 
  361       2.648454558384e-10       2.507915993603e-12       7.036987305873e-12       5.539467491819e-15       2.590923073680e-13       3.558229152248e-14       2.377621381023e-15 
  362       2.626608980788e-10       2.518527280866e-12       6.799111936351e-12       5.558039698234e-15       2.567450535187e-13       3.499119590380e-14       2.371437483747e-15 
  363       2.605364303159e-10       2.528687668985e-12       6.559532497075e-12       5.576658608290e-15       2.544246272147e-13       3.440649858016e-14       2.364997533461e-15 
  364       2.584721838036e-10       2.538393163509e-12       6.318347745034e-12       5.595326991310e-15       2.521308504919e-13       3.382822435319e-14       2.358305293614e-15 
  365       2.564682700832e-10       2.547639808911e-12       6.075658545651e-12       5.614047663537e-15       2.498635276539e-13       3.325639539270e-14       2.351364651199e-15 
  366       2.545247807891e-10       2.556423689143e-12       5.831567886457e-12       5.632823488391e-15       2.476224451107e-13       3.269103120968e-14       2.344179617645e-15 
  367       2.526417874537e-10       2.564740928181e-12       5.586180890746e-12       5.651657376734e-15       2.454073712164e-13       3.213214862913e-14       2.336754329712e-15 
  368       2.508193413120e-10       2.572587690574e-12       5.339604831249e-12       5.670552287131e-15       2.432180561080e-13       3.157976176302e-14       2.329093050386e-15 
  369       2.490574731072e-10       2.579960181990e-12       5.091949143795e-12       5.689511226113e-15       2.410542315439e-13       3.103388198320e-14       2.321200169774e-15 
  370       2.473561928955e-10       2.586854649772e-12       4.843325440976e-12       5.708537248435e-15       2.389156107415e-13       3.049451789429e-14       2.313080206002e-15 
  371       2.457154898510e-10       2.593267383475e-12       4.593847525816e-12       5.727633457343e-15       2.368018882163e-13       2.996167530663e-14       2.304737806106e-15 
  372       2.441353320709e-10       2.599194715427e-12       4.343631405431e-12       5.746803004832e-15       2.347127396197e-13       2.943535720919e-14       2.296177746928e-15 
  373       2.426156663805e-10       2.604633021266e-12       4.092795304699e-12       5.766049091908e-15       2.326478215776e-13       2.891556374244e-14       2.287404936012e-15 
  374       2.411564181380e-10       2.609578720496e-12       3.841459679925e-12       5.785374968852e-15       2.306067715285e-13       2.840229217132e-14       2.278424412500e-15 
  375       2.397574910399e-10       2.614028277033e-12       3.589747232503e-12       5.804783935479e-15       2.285892075623e-13       2.789553685814e-14       2.269241348025e-15 
  376       2.384187669259e-10       2.617978199752e-12       3.337782922584e-12       5.824279341401e-15       2.265947282579e-13       2.739528923549e-14       2.259861047607e-15 
  377       2.371401055836e-10       2.621425043038e-12       3.085693982742e-12       5.843864586290e-15       2.246229125222e-13       2.690153777913e-14       2.250288950546e-15 
  378       2.359213445541e-10       2.624365407332e-12       2.833609931636e-12       5.863543120139e-15       2.226733194279e-13       2.641426798095e-14       2.240530631323e-15 
  379       2.347622989367e-10       2.626795939683e-12       2.581662587679e-12       5.883318443520e-15       2.207454880523e-13       2.593346232186e-14       2.230591800486e-15 
  380       2.336627611936e-10       2.628713334292e-12       2.329986082703e-12       5.903194107854e-15       2.188389373153e-13       2.545910024471e-14       2.220478305553e-15 
  381       2.326225009558e-10       2.630114333061e-12       2.078716875621e-12       5.923173715662e-15       2.169531658178e-13       2.499115812719e-14       2.210196131905e-15 
  382       2.316412648272e-10       2.630995726147e-12       1.827993766096e-12       5.943260920839e-15       2.150876516800e-13       2.452960925479e-14       2.199751403676e-15 
  383       2.307187761902e-10       2.631354352503e-12       1.577957908205e-12       5.963459428903e-15       2.132418523799e-13       2.407442379365e-14       2.189150384656e-15 
  384       2.298547350107e-10       2.631187100430e-12       1.328752824103e-12       5.983772997268e-15       2.114152045914e-13       2.362556876353e-14       2.178399479181e-15 
  385       2.290488176427e-10       2.630490908126e-12       1.080524417693e-12       6.004205435497e-15       2.096071240227e-13       2.318300801069e-14       2.167505233028e-15 
  386       2.283006766339e-10       2.629262764234e-12       8.334209882846e-13       6.024760605571e-15       2.078170052547e-13       2.274670218084e-14       2.156474334312e-15 
  387       2.276099405302e-10       2.627499708389e-12       5.875932442649e-13       6.045442422146e-15       2.060442215793e-13       2.231660869201e-14       2.145313614381e-15 
  388       2.269762284509e-10       2.625199835970e-12       3.431797687955e-13       6.066254324011e-15       2.042882374235e-13       2.189268782016e-14       2.134029028280e-15 
  389       2.263991948113e-10       2.622365352666e-12       1.002627896655e-13       6.087197666140e-15       2.025489505884e-13       2.147492126206e-14       2.122622552279e-15 
  390       2.258784858901e-10       2.618999635246e-12      -1.410892182047e-13       6.108273268007e-15       2.008263624948e-13       2.106329421363e-14       2.111095172052e-15 
  391       2.254137250283e-10       2.615106239014e-12      -3.808071320990e-13       6.129481936803e-15       1.991204666810e-13       2.065778929776e-14       2.099447892712e-15 
  392       2.250045124459e-10       2.610688899155e-12      -6.188211794069e-13       6.150824467275e-15       1.974312487310e-13       2.025838654217e-14       2.087681738893e-15 
  393       2.246504250583e-10       2.605751532085e-12      -8.550609355248e-13       6.172301641570e-15       1.957586862023e-13       1.986506335711e-14       2.075797754834e-15 
  394       2.243510162936e-10       2.600298236796e-12      -1.089455321757e-12       6.193914229072e-15       1.941027485535e-13       1.947779451317e-14       2.063797004464e-15 
  395       2.241058159093e-10       2.594333296202e-12      -1.321932603216e-12       6.215662986249e-15       1.924633970726e-13       1.909655211906e-14       2.051680571483e-15 
  396       2.239143298086e-10       2.587861178488e-12      -1.552420386726e-12       6.237548656490e-15       1.908405848041e-13       1.872130559939e-14       2.039449559450e-15 
  397       2.237760398576e-10       2.580886538454e-12      -1.780845618720e-12       6.259571969949e-15       1.892342564777e-13       1.835202167240e-14       2.027105091862e-15 
  398       2.236904037022e-10       2.573414218864e-12      -2.007134583148e-12       6.281733643382e-15       1.876443484354e-13       1.798866432779e-14       2.014648312243e-15 
  399       2.236568545843e-10       2.565449251792e-12      -2.231212899367e-12       6.304034379994e-15       1.860707885597e-13       1.763119480446e-14       2.002080384222e-15 
  400       2.236748011590e-10       2.556996859970e-12      -2.453005520055e-12       6.326474869278e-15       1.845134962016e-13       1.727957156830e-14       1.989402491620e-15 
  401       2.237436273115e-10       2.548062458133e-12      -2.672436729103e-12       6.349055786854e-15       1.829723821081e-13       1.693375028996e-14       1.976615838536e-15 
  402       2.238626919733e-10       2.538651654365e-12      -2.889430139517e-12       6.371777794313e-15       1.814473483500e-13       1.659368382263e-14       1.963721649424e-15 
  403       2.240313289396e-10       2.528770251450e-12      -3.103908691325e-12       6.394641539060e-15       1.799382882501e-13       1.625932217980e-14       1.950721169183e-15 
  404       2.242488466856e-10       2.518424248216e-12      -3.315794649472e-12       6.417647654148e-15       1.784450863109e-13       1.593061251306e-14       1.937615663240e-15 
  405       2.245145281835e-10       2.507619840881e-12      -3.525009601724e-12       6.440796758130e-15       1.769676181421e-13       1.560749908985e-14       1.924406417628e-15 
  406       2.248276307192e-10       2.496363424400e-12      -3.731474456569e-12       6.464089454890e-15       1.755057503889e-13       1.528992327125e-14       1.911094739077e-15 
  407       2.251873857093e-10       2.484661593816e-12      -3.935109441116e-12       6.487526333492e-15       1.740593406598e-13       1.497782348975e-14       1.897681955096e-15 
  408       2.255929985173e-10       2.472521145599e-12      -4.135834098999e-12       6.511107968016e-15       1.726282374540e-13       1.467113522702e-14       1.884169414051e-15 
  409       2.260436482711e-10       2.459949079002e-12      -4.333567288278e-12       6.534834917404e-15       1.712122800897e-13       1.436979099170e-14       1.870558485258e-15 
  410       2.265384876792e-10       2.446952597400e-12      -4.528227179336e-12       6.558707725295e-15       1.698112986317e-13       1.407372029717e-14       1.856850559058e-15 
  411       2.270766428477e-10       2.433539109641e-12      -4.719731252787e-12       6.582726919875e-15       1.684251138194e-13       1.378284963929e-14       1.843047046908e-15 
  412       2.276572130970e-10       2.419716231392e-12      -4.907996297370e-12       6.606893013710e-15       1.670535369944e-13       1.349710247424e-14       1.829149381458e-15 
  413       2.282792707788e-10       2.405491786485e-12      -5.092938407856e-12       6.631206503593e-15       1.656963700287e-13       1.321639919625e-14       1.815159016642e-15 
  414       2.289418610925e-10       2.390873808265e-12      -5.274472982946e-12       6.655667870381e-15       1.643534052520e-13       1.294065711536e-14       1.801077427754e-15 
  415       2.296440019023e-10       2.375870540937e-12      -5.452514723171e-12       6.680277578841e-15       1.630244253802e-13       1.266979043526e-14       1.786906111538e-15 
  416       2.303846835536e-10       2.360490440909e-12      -5.626977628797e-12       6.705036077486e-15       1.617092034426e-13       1.240371023101e-14       1.772646586269e-15 
  417       2.311628686902e-10       2.344742178146e-12      -5.797774997723e-12       6.729943798422e-15       1.604075027104e-13       1.214232442680e-14       1.758300391837e-15 
  418       2.319774920709e-10       2.328634637510e-12      -5.964819423384e-12       6.755001157185e-15       1.591190766237e-13       1.188553777380e-14       1.743869089831e-15 
  419       2.328274603861e-10       2.312176920111e-12      -6.128022792651e-12       6.780208552584e-15       1.578436687202e-13       1.163325182786e-14       1.729354263621e-15 
  420       2.337116520748e-10       2.295378344650e-12      -6.287296283732e-12       6.805566366541e-15       1.565810125626e-13       1.138536492732e-14       1.714757518446e-15 
  421       2.346289171411e-10       2.278248448772e-12      -6.442550364073e-12       6.831074963935e-15       1.553308316662e-13       1.114177217079e-14       1.700080481493e-15 
  422       2.355780769714e-10       2.260796990404e-12      -6.593694788262e-12       6.856734692441e-15       1.540928394273e-13       1.090236539491e-14       1.685324801984e-15 
  423       2.365579241507e-10       2.243033949112e-12      -6.740638595926e-12       6.882545882373e-15       1.528667390508e-13       1.066703315212e-14       1.670492151257e-15 
  424       2.375672222798e-10       2.224969527439e-12      -6.883290109635e-12       6.908508846523e-15       1.516522234777e-13       1.043566068845e-14       1.655584222853e-15 
  425       2.386047057916e-10       2.206614152258e-12      -7.021556932801e-12       6.934623880004e-15       1.504489753136e-13       1.020812992128e-14       1.640602732598e-15 
  426       2.396690797685e-10       2.187978476113e-12      -7.155345947581e-12       6.960891260093e-15       1.492566667560e-13       9.984319417153e-15       1.625549418684e-15 
  427       2.407591373027e-10       2.169073127165e-12      -7.284577240290e-12       6.987310913166e-15       1.480750164381e-13       9.764124967299e-15       1.610426036196e-15 
  428       2.418741163517e-10       2.149907946895e-12      -7.409226403718e-12       7.013881403374e-15       1.469039622369e-13       9.547522130718e-15       1.595234340297e-15 
  429       2.430133546635e-10       2.130492729111e-12      -7.529283669882e-12       7.040600909251e-15       1.457434942028e-13       9.334505775254e-15       1.579976102631e-15 
  430       2.441761732241e-10       2.110837470190e-12      -7.644740119574e-12       7.067467553128e-15       1.445935981396e-13       9.125069663366e-15       1.564653116917e-15 
  431       2.453618761509e-10       2.090952370260e-12      -7.755587689406e-12       7.094479400762e-15       1.434542555703e-13       8.919206443426e-15       1.549267199026e-15 
  432       2.465697505870e-10       2.070847834384e-12      -7.861819178857e-12       7.121634460950e-15       1.423254437021e-13       8.716907641017e-15       1.533820187064e-15 
  433       2.477990665949e-10       2.050534473735e-12      -7.963428257316e-12       7.148930685161e-15       1.412071353917e-13       8.518163650235e-15       1.518313941450e-15 
  434       2.490490770509e-10       2.030023106787e-12      -8.060409471134e-12       7.176365967152e-15       1.400992991101e-13       8.322963724990e-15       1.502750344995e-15 
  435       2.503190175383e-10       2.009324760488e-12      -8.152758250662e-12       7.203938142592e-15       1.390018989085e-13       8.131295970301e-15       1.487131302986e-15 
  436       2.516081062423e-10       1.988450671449e-12      -8.240470917306e-12       7.231644988688e-15       1.379148943830e-13       7.943147333601e-15       1.471458743263e-15 
  437       2.529155438430e-10       1.967412287119e-12      -8.323544690565e-12       7.259484223804e-15       1.368382406398e-13       7.758503596032e-15       1.455734616300e-15 
  438       2.542405134101e-10       1.946221266974e-12      -8.401977695085e-12       7.287453507084e-15       1.357718882608e-13       7.577349363750e-15       1.439960895284e-15 
  439       2.555821802963e-10       1.924889483691e-12      -8.475768967697e-12       7.315550438080e-15       1.347157832685e-13       7.399668059218e-15       1.424139576197e-15 
  440       2.569396920317e-10       1.903429024337e-12      -8.544918464470e-12       7.343772556365e-15       1.336698670912e-13       7.225441912512e-15       1.408272677895e-15 
  441       2.583121782176e-10       1.881852191545e-12      -8.609427067754e-12       7.372117341166e-15       1.326340765284e-13       7.054651952618e-15       1.392362242190e-15 
  442       2.596987504200e-10       1.860171504700e-12      -8.669296593223e-12       7.400582210980e-15       1.316083437158e-13       6.887277998730e-15       1.376410333924e-15 
  443       2.610985020645e-10       1.838399701117e-12      -8.724529796930e-12       7.429164523199e-15       1.305925960907e-13       6.723298651553e-15       1.360419041058e-15 
  444       2.625105083293e-10       1.816549737227e-12      -8.775130382344e-12       7.457861573732e-15       1.295867563570e-13       6.562691284601e-15       1.344390474744e-15 
  445       2.639338260398e-10       1.794634789754e-12      -8.821103007400e-12       7.486670596631e-15       1.285907424508e-13       6.405432035497e-15       1.328326769412e-15 
  446       2.653674935621e-10       1.772668256900e-12      -8.862453291547e-12       7.515588763707e-15       1.276044675050e-13       6.251495797272e-15       1.312230082842e-15 
  447       2.668105306973e-10       1.750663759526e-12      -8.899187822790e-12       7.544613184159e-15       1.266278398150e-13       6.100856209666e-15       1.296102596254e-15 
  448       2.682619385753e-10       1.728635142334e-12      -8.931314164739e-12       7.573740904196e-15       1.256607628038e-13       5.953485650427e-15       1.279946514380e-15 
  449       2.697206995487e-10       1.706596475047e-12      -8.958840863654e-12       7.602968906654e-15       1.247031349872e-13       5.809355226612e-15       1.263764065546e-15 
  450       2.711857770869e-10       1.684562053594e-12      -8.981777455492e-12       7.632294110627e-15       1.237548499389e-13       5.668434765882e-15       1.247557501756e-15 
  451       2.726561156698e-10       1.662546401287e-12      -9.000134472952e-12       7.661713371084e-15       1.228157962557e-13       5.530692807808e-15       1.231329098765e-15 
  452       2.741306406822e-10       1.640564270010e-12      -9.013923452522e-12       7.691223478493e-15       1.218858575230e-13       5.396096595168e-15       1.215081156168e-15 
  453       2.756082583071e-10       1.618630641391e-12      -9.023156941525e-12       7.720821158445e-15       1.209649122797e-13       5.264612065246e-15       1.198815997472e-15 
  454       2.770878554204e-10       1.596760727992e-12      -9.027848505164e-12       7.750503071276e-15       1.200528339835e-13       5.136203841132e-15       1.182535970180e-15 
  455       2.785682994842e-10       1.574969974489e-12      -9.028012733571e-12       7.780265811689e-15       1.191494909761e-13       5.010835223022e-15       1.166243445871e-15 
  456       2.800484384410e-10       1.553274058849e-12      -9.023665248848e-12       7.810105908377e-15       1.182547464487e-13       4.888468179519e-15       1.149940820279e-15 
  457       2.815271006080e-10       1.531688893518e-12      -9.014822712120e-12       7.840019823648e-15       1.173684584066e-13       4.769063338930e-15       1.133630513374e-15 
  458       2.830030945704e-10       1.510230626599e-12      -9.001502830575e-12       7.870003953044e-15       1.164904796348e-13       4.652579980567e-15       1.117314969441e-15 
  459       2.844752090758e-10       1.488915643035e-12      -8.983724364514e-12       7.900054624965e-15       1.156206576635e-13       4.538976026049e-15       1.100996657162e-15 
  460       2.859422129279e-10       1.467760565790e-12      -8.961507134394e-12       7.930168100295e-15       1.147588347327e-13       4.428208030598e-15       1.084678069694e-15 
  461       2.874028548808e-10       1.446782257033e-12      -8.934872027877e-12       7.960340572020e-15       1.139048477576e-13       4.320231174339e-15       1.068361724749e-15 
  462       2.888558635326e-10       1.425997819314e-12      -8.903841006875e-12       7.990568164853e-15       1.130585282941e-13       4.214999253605e-15       1.052050164678e-15 
  463       2.902999472194e-10       1.405424596755e-12      -8.868437114595e-12       8.020846934857e-15       1.122197025038e-13       4.112464672229e-15       1.035745956545e-15 
  464       2.917337939096e-10       1.385080176222e-12      -8.828684482589e-12       8.051172869067e-15       1.113881911190e-13       4.012578432849e-15       1.019451692212e-15 
  465       2.931560710972e-10       1.364982388513e-12      -8.784608337794e-12       8.081541885112e-15       1.105638094085e-13       3.915290128206e-15       1.003169988416e-15 
  466       2.945655839190e-10       1.345147753021e-12      -8.736239607544e-12       8.111949971765e-15       1.097463981415e-13       3.820553849239e-15       9.869032570542e-16 
  467       2.959617551473e-10       1.325586755917e-12      -8.683628878369e-12       8.142393616172e-15       1.089359176157e-13       3.728346129921e-15       9.706530079734e-16 
  468       2.973441599638e-10       1.306308426978e-12      -8.626832886570e-12       8.172869389208e-15       1.081323564950e-13       3.638648545159e-15       9.544205245850e-16 
  469       2.987123690714e-10       1.287321883107e-12      -8.565909969180e-12       8.203373805458e-15       1.073357010568e-13       3.551441839183e-15       9.382070916494e-16 
  470       3.000659486760e-10       1.268636328658e-12      -8.500920073544e-12       8.233903322918e-15       1.065459351751e-13       3.466705920112e-15       9.220139952290e-16 
  471       3.014044604671e-10       1.250261055762e-12      -8.431924766905e-12       8.264454342697e-15       1.057630403023e-13       3.384419854515e-15       9.058425226423e-16 
  472       3.027274615997e-10       1.232205444644e-12      -8.358987245981e-12       8.295023208713e-15       1.049869954517e-13       3.304561861971e-15       8.896939624167e-16 
  473       3.040345046747e-10       1.214478963954e-12      -8.282172346547e-12       8.325606207398e-15       1.042177771799e-13       3.227109309634e-15       8.735696042422e-16 
  474       3.053251377207e-10       1.197091171084e-12      -8.201546553022e-12       8.356199567396e-15       1.034553595689e-13       3.152038706795e-15       8.574707389245e-16 
  475       3.065989041751e-10       1.180051712496e-12      -8.117178008040e-12       8.386799459265e-15       1.026997142084e-13       3.079325699443e-15       8.413986583389e-16 
  476       3.078553428651e-10       1.163370324043e-12      -8.029136522044e-12       8.417401995177e-15       1.019508101783e-13       3.008945064830e-15       8.253546553829e-16 
  477       3.090939879889e-10       1.147056831293e-12      -7.937493582856e-12       8.448003228615e-15       1.012086140309e-13       2.940870706029e-15       8.093400239302e-16 
  478       3.103143690972e-10       1.131121149854e-12      -7.842322365267e-12       8.478599154080e-15       1.004730897731e-13       2.875075646501e-15       7.933560587838e-16 
  479       3.115160110741e-10       1.115573285694e-12      -7.743697740613e-12       8.509185706785e-15       9.974419884899e-14       2.811532024653e-15       7.774040556294e-16 
  480       3.126984341184e-10       1.100423335468e-12      -7.641696286362e-12       8.539758762361e-15       9.902190012173e-14       2.750211088405e-15       7.614853109889e-16 
  481       3.138611537247e-10       1.085681486840e-12      -7.536396295688e-12       8.570314136553e-15       9.830614985624e-14       2.691083189747e-15       7.456011221736e-16 
  482       3.150036806649e-10       1.071358018805e-12      -7.427877787059e-12       8.600847584923e-15       9.759690170129e-14       2.634117779305e-15       7.297527872375e-16 
  483       3.161255209689e-10       1.057463302016e-12      -7.316222513818e-12       8.631354802550e-15       9.689410667187e-14       2.579283400905e-15       7.139416049311e-16 
  484       3.172261759064e-10       1.044007799104e-12      -7.201513973759e-12       8.661831423728e-15       9.619771313151e-14       2.526547686129e-15       6.981688746542e-16 
  485       3.183051419676e-10       1.031002065003e-12      -7.083837418715e-12       8.692273021671e-15       9.550766677454e-14       2.475877348883e-15       6.824358964096e-16 
  486       3.193619108445e-10       1.018456747274e-12      -6.963279864137e-12       8.722675108210e-15       9.482391060841e-14       2.427238179958e-15       6.667439707567e-16 
  487       3.203959694123e-10       1.006382586426e-12      -6.839930098672e-12       8.753033133494e-15       9.414638493600e-14       2.380595041588e-15       6.510943987643e-16 
  488       3.214067997106e-10       9.947904162435e-13      -6.713878693752e-12       8.783342485692e-15       9.347502733794e-14       2.335911862022e-15       6.354884819642e-16 
  489       3.223938789241e-10       9.836911641056e-13      -6.585218013169e-12       8.813598490691e-15       9.280977265486e-14       2.293151630075e-15       6.199275223050e-16 
