# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  743       2.921504193729e-10       4.013877442189e-12      -1.798545398298e-11       1.114756626721e-14       1.740171723291e-14       5.246678080999e-15      -4.985240252102e-16 
  744       2.932574814813e-10       3.979716896200e-12      -1.800609688551e-11       1.116300052974e-14       1.731534335470e-14       5.246740253907e-15      -4.945163626510e-16 
  745       2.943641843590e-10       3.945275612397e-12      -1.802186241347e-11       1.117854446868e-14       1.722949603566e-14       5.246518639641e-15      -4.905046104920e-16 
  746       2.954700658355e-10       3.910568584766e-12      -1.803276298221e-11       1.119419522024e-14       1.714417300520e-14       5.246012004870e-15      -4.864881428056e-16 
  747       2.965746589503e-10       3.875610976773e-12      -1.803881145390e-11       1.120994988200e-14       1.705937190739e-14       5.245219119385e-15      -4.824663260915e-16 
  748       2.976774919366e-10       3.840418121936e-12      -1.804002113941e-11       1.122580551285e-14       1.697509030064e-14       5.244138756123e-15      -4.784385192497e-16 
  749       2.987780882065e-10       3.805005524394e-12      -1.803640580010e-11       1.124175913279e-14       1.689132565731e-14       5.242769691198e-15      -4.744040735536e-16 
  750       2.998759663342e-10       3.769388859476e-12      -1.802797964975e-11       1.125780772284e-14       1.680807536333e-14       5.241110703926e-15      -4.703623326232e-16 
  751       3.009706400408e-10       3.733583974279e-12      -1.801475735629e-11       1.127394822486e-14       1.672533671784e-14       5.239160576849e-15      -4.663126323977e-16 
  752       3.020616181781e-10       3.697606888230e-12      -1.799675404373e-11       1.129017754142e-14       1.664310693284e-14       5.236918095769e-15      -4.622543011085e-16 
  753       3.031484047134e-10       3.661473793667e-12      -1.797398529398e-11       1.130649253566e-14       1.656138313275e-14       5.234382049767e-15      -4.581866592529e-16 
  754       3.042304987129e-10       3.625201056400e-12      -1.794646714865e-11       1.132289003119e-14       1.648016235415e-14       5.231551231236e-15      -4.541090195661e-16 
  755       3.053073943265e-10       3.588805216291e-12      -1.791421611095e-11       1.133936681187e-14       1.639944154529e-14       5.228424435902e-15      -4.500206869950e-16 
  756       3.063785807718e-10       3.552302987817e-12      -1.787724914751e-11       1.135591962174e-14       1.631921756581e-14       5.225000462858e-15      -4.459209586708e-16 
  757       3.074435423182e-10       3.515711260650e-12      -1.783558369018e-11       1.137254516485e-14       1.623948718631e-14       5.221278114583e-15      -4.418091238821e-16 
  758       3.085017582711e-10       3.479047100218e-12      -1.778923763796e-11       1.138924010514e-14       1.616024708804e-14       5.217256196977e-15      -4.376844640479e-16 
  759       3.095527029565e-10       3.442327748285e-12      -1.773822935875e-11       1.140600106626e-14       1.608149386245e-14       5.212933519381e-15      -4.335462526908e-16 
  760       3.105958457046e-10       3.405570623517e-12      -1.768257769127e-11       1.142282463148e-14       1.600322401089e-14       5.208308894606e-15      -4.293937554095e-16 
  761       3.116306508343e-10       3.368793322054e-12      -1.762230194683e-11       1.143970734352e-14       1.592543394420e-14       5.203381138963e-15      -4.252262298525e-16 
  762       3.126565776375e-10       3.332013618082e-12      -1.755742191124e-11       1.145664570439e-14       1.584811998236e-14       5.198149072285e-15      -4.210429256903e-16 
  763       3.136730803631e-10       3.295249464404e-12      -1.748795784658e-11       1.147363617533e-14       1.577127835410e-14       5.192611517958e-15      -4.168430845893e-16 
  764       3.146796082011e-10       3.258518993008e-12      -1.741393049312e-11       1.149067517656e-14       1.569490519655e-14       5.186767302944e-15      -4.126259401840e-16 
  765       3.156756052673e-10       3.221840515643e-12      -1.733536107110e-11       1.150775908725e-14       1.561899655485e-14       5.180615257811e-15      -4.083907180504e-16 
  766       3.166605105867e-10       3.185232524389e-12      -1.725227128261e-11       1.152488424528e-14       1.554354838179e-14       5.174154216760e-15      -4.041366356792e-16 
  767       3.176337580786e-10       3.148713692222e-12      -1.716468331338e-11       1.154204694718e-14       1.546855653743e-14       5.167383017648e-15      -3.998629024481e-16 
  768       3.185947765401e-10       3.112302873596e-12      -1.707261983471e-11       1.155924344794e-14       1.539401678876e-14       5.160300502020e-15      -3.955687195957e-16 
  769       3.195429896305e-10       3.076019105002e-12      -1.697610400522e-11       1.157646996090e-14       1.531992480928e-14       5.152905515130e-15      -3.912532801938e-16 
  770       3.204778158557e-10       3.039881605549e-12      -1.687515947275e-11       1.159372265760e-14       1.524627617866e-14       5.145196905975e-15      -3.869157691207e-16 
  771       3.213986685521e-10       3.003909777529e-12      -1.676981037618e-11       1.161099766762e-14       1.517306638238e-14       5.137173527316e-15      -3.825553630343e-16 
  772       3.223049558710e-10       2.968123206992e-12      -1.666008134726e-11       1.162829107848e-14       1.510029081132e-14       5.128834235708e-15      -3.781712303447e-16 
  773       3.231960807626e-10       2.932541664312e-12      -1.654599751249e-11       1.164559893546e-14       1.502794476143e-14       5.120177891523e-15      -3.737625311878e-16 
  774       3.240714409605e-10       2.897185104765e-12      -1.642758449493e-11       1.166291724150e-14       1.495602343333e-14       5.111203358983e-15      -3.693284173978e-16 
  775       3.249304289657e-10       2.862073669093e-12      -1.630486841605e-11       1.168024195701e-14       1.488452193196e-14       5.101909506182e-15      -3.648680324804e-16 
  776       3.257724320306e-10       2.827227684081e-12      -1.617787589756e-11       1.169756899978e-14       1.481343526620e-14       5.092295205115e-15      -3.603805115857e-16 
  777       3.265968321435e-10       2.792667663124e-12      -1.604663406329e-11       1.171489424483e-14       1.474275834850e-14       5.082359331702e-15      -3.558649814815e-16 
  778       3.274030737827e-10       2.758412601862e-12      -1.591117640592e-11       1.173221367295e-14       1.467248665142e-14       5.072101739429e-15      -3.513208652317e-16 
  779       3.281908686033e-10       2.724474828876e-12      -1.577156050436e-11       1.174952381980e-14       1.460261819166e-14       5.061526200215e-15      -3.467488025532e-16 
  780       3.289599945574e-10       2.690865059561e-12      -1.562785064227e-11       1.176682133497e-14       1.453315158248e-14       5.050637518745e-15      -3.421497466650e-16 
  781       3.297102284698e-10       2.657594092543e-12      -1.548011197626e-11       1.178410283394e-14       1.446408537996e-14       5.039440564077e-15      -3.375246611795e-16 
  782       3.304413460352e-10       2.624672809918e-12      -1.532841053887e-11       1.180136489795e-14       1.439541808274e-14       5.027940269862e-15      -3.328745201356e-16 
  783       3.311531218162e-10       2.592112177483e-12      -1.517281324158e-11       1.181860407389e-14       1.432714813177e-14       5.016141634562e-15      -3.282003080323e-16 
  784       3.318453292410e-10       2.559923244968e-12      -1.501338787782e-11       1.183581687421e-14       1.425927391008e-14       5.004049721673e-15      -3.235030198617e-16 
  785       3.325177406004e-10       2.528117146273e-12      -1.485020312597e-11       1.185299977677e-14       1.419179374254e-14       4.991669659940e-15      -3.187836611428e-16 
  786       3.331701270460e-10       2.496705099698e-12      -1.468332855236e-11       1.187014922480e-14       1.412470589562e-14       4.979006643580e-15      -3.140432479544e-16 
  787       3.338022585878e-10       2.465698408180e-12      -1.451283461426e-11       1.188726162668e-14       1.405800857713e-14       4.966065932503e-15      -3.092828069687e-16 
  788       3.344139040914e-10       2.435108459522e-12      -1.433879266291e-11       1.190433335596e-14       1.399169993601e-14       4.952852852525e-15      -3.045033754845e-16 
  789       3.350048312760e-10       2.404946726632e-12      -1.416127494649e-11       1.192136075114e-14       1.392577806206e-14       4.939372795595e-15      -2.997060014606e-16 
  790       3.355748067118e-10       2.375224767751e-12      -1.398035461318e-11       1.193834011562e-14       1.386024098573e-14       4.925631220011e-15      -2.948917435491e-16 
  791       3.361235958177e-10       2.345954226690e-12      -1.379610571409e-11       1.195526771757e-14       1.379508667784e-14       4.911633650641e-15      -2.900616711288e-16 
  792       3.366509628589e-10       2.317146833064e-12      -1.360860320631e-11       1.197213978981e-14       1.373031304939e-14       4.897385679141e-15      -2.852168643385e-16 
  793       3.371566709445e-10       2.288814402523e-12      -1.341792295591e-11       1.198895252975e-14       1.366591795127e-14       4.882892964174e-15      -2.803584141103e-16 
  794       3.376404820253e-10       2.260968836984e-12      -1.322414174092e-11       1.200570209920e-14       1.360189917405e-14       4.868161231635e-15      -2.754874222028e-16 
  795       3.381021568909e-10       2.233622124872e-12      -1.302733725435e-11       1.202238462433e-14       1.353825444773e-14       4.853196274864e-15      -2.706050012350e-16 
  796       3.385414551680e-10       2.206786341343e-12      -1.282758810721e-11       1.203899619550e-14       1.347498144148e-14       4.838003954870e-15      -2.657122747188e-16 
  797       3.389581353175e-10       2.180473648529e-12      -1.262497383147e-11       1.205553286722e-14       1.341207776346e-14       4.822590200547e-15      -2.608103770930e-16 
  798       3.393519546324e-10       2.154696295760e-12      -1.241957488310e-11       1.207199065798e-14       1.334954096049e-14       4.806961008897e-15      -2.559004537565e-16 
  799       3.397226692351e-10       2.129466619806e-12      -1.221147264505e-11       1.208836555015e-14       1.328736851788e-14       4.791122445250e-15      -2.509836611012e-16 
  800       3.400700340753e-10       2.104797045107e-12      -1.200074943027e-11       1.210465348990e-14       1.322555785918e-14       4.775080643479e-15      -2.460611665460e-16 
  801       3.403938029277e-10       2.080700084006e-12      -1.178748848472e-11       1.212085038706e-14       1.316410634591e-14       4.758841806224e-15      -2.411341485697e-16 
  802       3.406937283893e-10       2.057188336985e-12      -1.157177399032e-11       1.213695211502e-14       1.310301127733e-14       4.742412205112e-15      -2.362037967444e-16 
  803       3.409695618771e-10       2.034274492896e-12      -1.135369106804e-11       1.215295451062e-14       1.304226989021e-14       4.725798180972e-15      -2.312713117690e-16 
  804       3.412210536259e-10       2.011971329195e-12      -1.113332578082e-11       1.216885337403e-14       1.298187935859e-14       4.709006144058e-15      -2.263379055022e-16 
  805       3.414479526857e-10       1.990291712177e-12      -1.091076513662e-11       1.218464446865e-14       1.292183679353e-14       4.692042574271e-15      -2.214048009963e-16 
  806       3.416500069194e-10       1.969248597208e-12      -1.068609709142e-11       1.220032352102e-14       1.286213924286e-14       4.674914021373e-15      -2.164732325302e-16 
  807       3.418269630006e-10       1.948855028959e-12      -1.045941055219e-11       1.221588622066e-14       1.280278369097e-14       4.657627105210e-15      -2.115444456428e-16 
  808       3.419785664107e-10       1.929124141638e-12      -1.023079537996e-11       1.223132822000e-14       1.274376705855e-14       4.640188515931e-15      -2.066196971664e-16 
  809       3.421045614371e-10       1.910069159228e-12      -1.000034239273e-11       1.224664513424e-14       1.268508620232e-14       4.622605014209e-15      -2.017002552599e-16 
  810       3.422046911705e-10       1.891703395713e-12      -9.768143368553e-12       1.226183254129e-14       1.262673791486e-14       4.604883431458e-15      -1.967873994424e-16 
  811       3.422786975025e-10       1.874040255321e-12      -9.534291048513e-12       1.227688598158e-14       1.256871892431e-14       4.587030670056e-15      -1.918824206262e-16 
  812       3.423263211233e-10       1.857093232748e-12      -9.298879139709e-12       1.229180095804e-14       1.251102589415e-14       4.569053703558e-15      -1.869866211505e-16 
  813       3.423473015195e-10       1.840875913397e-12      -9.062002318279e-12       1.230657293592e-14       1.245365542295e-14       4.550959576927e-15      -1.821013148143e-16 
  814       3.423413769713e-10       1.825401973612e-12      -8.823756232397e-12       1.232119734271e-14       1.239660404415e-14       4.532755406740e-15      -1.772278269101e-16 
  815       3.423082845503e-10       1.810685180909e-12      -8.584237505275e-12       1.233566956803e-14       1.233986822580e-14       4.514448381421e-15      -1.723674942572e-16 
  816       3.422477601173e-10       1.796739394209e-12      -8.343543738168e-12       1.234998496349e-14       1.228344437032e-14       4.496045761449e-15      -1.675216652348e-16 
  817       3.421596007575e-10       1.783576295334e-12      -8.101769744972e-12       1.236413932989e-14       1.222732926722e-14       4.477553692918e-15      -1.626914980998e-16 
  818       3.420438533145e-10       1.771198538588e-12      -7.858996176226e-12       1.237813038841e-14       1.217152146044e-14       4.458973624512e-15      -1.578773519232e-16 
  819       3.419006292191e-10       1.759606479272e-12      -7.615300697863e-12       1.239195633541e-14       1.211601990498e-14       4.440305826962e-15      -1.530793848402e-16 
  820       3.417300423657e-10       1.748800431168e-12      -7.370761743523e-12       1.240561535761e-14       1.206082351595e-14       4.421550573921e-15      -1.482977547777e-16 
  821       3.415322091211e-10       1.738780666360e-12      -7.125458516881e-12       1.241910563202e-14       1.200593116845e-14       4.402708141971e-15      -1.435326194513e-16 
  822       3.413072483332e-10       1.729547415062e-12      -6.879470993971e-12       1.243242532592e-14       1.195134169740e-14       4.383778810627e-15      -1.387841363626e-16 
  823       3.410552813399e-10       1.721100865447e-12      -6.632879925515e-12       1.244557259684e-14       1.189705389736e-14       4.364762862349e-15      -1.340524627959e-16 
  824       3.407764319780e-10       1.713441163467e-12      -6.385766839249e-12       1.245854559257e-14       1.184306652240e-14       4.345660582542e-15      -1.293377558155e-16 
  825       3.404708265919e-10       1.706568412684e-12      -6.138214042247e-12       1.247134245106e-14       1.178937828594e-14       4.326472259566e-15      -1.246401722631e-16 
  826       3.401385940422e-10       1.700482674097e-12      -5.890304623250e-12       1.248396130049e-14       1.173598786057e-14       4.307198184745e-15      -1.199598687544e-16 
  827       3.397798657153e-10       1.695183965962e-12      -5.642122454991e-12       1.249640025918e-14       1.168289387791e-14       4.287838652368e-15      -1.152970016768e-16 
  828       3.393947755313e-10       1.690672263624e-12      -5.393752196524e-12       1.250865743558e-14       1.163009492843e-14       4.268393959699e-15      -1.106517271860e-16 
  829       3.389834599534e-10       1.686947499341e-12      -5.145279295544e-12       1.252073092828e-14       1.157758956130e-14       4.248864406984e-15      -1.060242012032e-16 
  830       3.385460579966e-10       1.684009562110e-12      -4.896789990723e-12       1.253261882595e-14       1.152537628426e-14       4.229250297455e-15      -1.014145794127e-16 
  831       3.380827112365e-10       1.681858297493e-12      -4.648371314028e-12       1.254431920734e-14       1.147345356341e-14       4.209551937340e-15      -9.682301725835e-17 
  832       3.375935638180e-10       1.680493507444e-12      -4.400111093050e-12       1.255583014122e-14       1.142181982307e-14       4.189769635865e-15      -9.224966994110e-17 
  833       3.370787624643e-10       1.679914950134e-12      -4.152097953334e-12       1.256714968643e-14       1.137047344565e-14       4.169903705266e-15      -8.769469241596e-17 
  834       3.365384564857e-10       1.680122339779e-12      -3.904421320700e-12       1.257827589177e-14       1.131941277145e-14       4.149954460790e-15      -8.315823938912e-17 
  835       3.359727977885e-10       1.681115346462e-12      -3.657171423572e-12       1.258920679604e-14       1.126863609851e-14       4.129922220707e-15      -7.864046531514e-17 
  836       3.353819408835e-10       1.682893595964e-12      -3.410439295305e-12       1.259994042800e-14       1.121814168247e-14       4.109807306311e-15      -7.414152439396e-17 
  837       3.347660428952e-10       1.685456669589e-12      -3.164316776511e-12       1.261047480632e-14       1.116792773639e-14       4.089610041932e-15      -6.966157056811e-17 
  838       3.341252635705e-10       1.688804103986e-12      -2.918896517384e-12       1.262080793962e-14       1.111799243061e-14       4.069330754939e-15      -6.520075751975e-17 
  839       3.334597652873e-10       1.692935390980e-12      -2.674271980029e-12       1.263093782636e-14       1.106833389257e-14       4.048969775747e-15      -6.075923866785e-17 
  840       3.327697130638e-10       1.697849977398e-12      -2.430537440785e-12       1.264086245491e-14       1.101895020666e-14       4.028527437825e-15      -5.633716716527e-17 
  841       3.320552745668e-10       1.703547264891e-12      -2.187787992554e-12       1.265057980344e-14       1.096983941405e-14       4.008004077701e-15      -5.193469589588e-17 
  842       3.313166201209e-10       1.710026609763e-12      -1.946119547129e-12       1.266008783998e-14       1.092099951257e-14       3.987400034969e-15      -4.755197747167e-17 
  843       3.305539227172e-10       1.717287322797e-12      -1.705628837514e-12       1.266938452232e-14       1.087242845650e-14       3.966715652297e-15      -4.318916422990e-17 
  844       3.297673580221e-10       1.725328669083e-12      -1.466413420259e-12       1.267846779805e-14       1.082412415642e-14       3.945951275431e-15      -3.884640823016e-17 
  845       3.289571043862e-10       1.734149867838e-12      -1.228571677778e-12       1.268733560449e-14       1.077608447910e-14       3.925107253204e-15      -3.452386125154e-17 
  846       3.281233428531e-10       1.743750092238e-12      -9.922028206827e-13       1.269598586871e-14       1.072830724727e-14       3.904183937540e-15      -3.022167478971e-17 
  847       3.272662571680e-10       1.754128469244e-12      -7.574068901031e-13       1.270441650746e-14       1.068079023952e-14       3.883181683463e-15      -2.594000005407e-17 
  848       3.263860337870e-10       1.765284079423e-12      -5.242847600180e-13       1.271262542718e-14       1.063353119009e-14       3.862100849103e-15      -2.167898796481e-17 
  849       3.254828618854e-10       1.777215956780e-12      -2.929381395794e-13       1.272061052399e-14       1.058652778875e-14       3.840941795702e-15      -1.743878915009e-17 
  850       3.245569333670e-10       1.789923088581e-12      -6.346957543938e-14       1.272836968361e-14       1.053977768063e-14       3.819704887620e-15      -1.321955394311e-17 
  851       3.236084428726e-10       1.803404415178e-12       1.640175459236e-13       1.273590078140e-14       1.049327846605e-14       3.798390492343e-15      -9.021432379260e-18 
  852       3.226375877889e-10       1.817658829839e-12       3.894189958779e-13       1.274320168231e-14       1.044702770036e-14       3.776998980487e-15      -4.844574193195e-18 
  853       3.216445682575e-10       1.832685178571e-12       6.126297013129e-13       1.275027024083e-14       1.040102289380e-14       3.755530725809e-15      -6.891288159894e-19 
  854       3.206295871834e-10       1.848482259948e-12       8.335437423119e-13       1.275710430103e-14       1.035526151134e-14       3.733986105210e-15       3.444754627766e-18 
  855       3.195928502440e-10       1.865048824933e-12       1.052054349826e-12       1.276370169648e-14       1.030974097247e-14       3.712365498741e-15       7.556927322844e-18 
  856       3.185345885913e-10       1.882382126465e-12       1.268064567284e-12       1.277006076093e-14       1.026445896790e-14       3.690669177844e-15       1.164717179778e-17 
  857       3.174551273634e-10       1.900473541433e-12       1.481519439392e-12       1.277618186991e-14       1.021941441559e-14       3.668896967956e-15       1.571499373313e-17 
  858       3.163548183586e-10       1.919312873700e-12       1.692374367615e-12       1.278206592535e-14       1.017460652066e-14       3.647048580164e-15       1.975982660882e-17 
  859       3.152340174606e-10       1.938889797170e-12       1.900584495397e-12       1.278771384737e-14       1.013003446000e-14       3.625123722437e-15       2.378110034247e-17 
  860       3.140930846512e-10       1.959193855379e-12       2.106104707583e-12       1.279312657436e-14       1.008569738213e-14       3.603122099619e-15       2.777824128101e-17 
  861       3.129323840224e-10       1.980214461082e-12       2.308889629836e-12       1.279830506296e-14       1.004159440715e-14       3.581043413416e-15       3.175067219231e-17 
  862       3.117522837895e-10       2.001940895845e-12       2.508893628055e-12       1.280325028824e-14       9.997724626553e-15       3.558887362381e-15       3.569781225675e-17 
  863       3.105531563032e-10       2.024362309629e-12       2.706070807791e-12       1.280796324365e-14       9.954087103186e-15       3.536653641907e-15       3.961907705883e-17 
  864       3.093353780624e-10       2.047467720385e-12       2.900375013671e-12       1.281244494113e-14       9.910680871107e-15       3.514341944212e-15       4.351387857877e-17 
  865       3.080993297265e-10       2.071246013636e-12       3.091759828807e-12       1.281669641120e-14       9.867504935489e-15       3.491951958329e-15       4.738162518414e-17 
  866       3.068453961283e-10       2.095685942073e-12       3.280178574223e-12       1.282071870296e-14       9.824558272509e-15       3.469483370093e-15       5.122172162141e-17 
  867       3.055739662861e-10       2.120776125139e-12       3.465584308267e-12       1.282451288419e-14       9.781839829241e-15       3.446935862129e-15       5.503356900761e-17 
  868       3.042854334166e-10       2.146505048618e-12       3.647929826029e-12       1.282808004139e-14       9.739348523550e-15       3.424309113844e-15       5.881656482190e-17 
  869       3.029801949472e-10       2.172861064226e-12       3.827167658764e-12       1.283142127985e-14       9.697083243983e-15       3.401602801409e-15       6.257010289715e-17 
  870       3.016586525286e-10       2.199832389201e-12       4.003250073306e-12       1.283453772373e-14       9.655042849661e-15       3.378816597754e-15       6.629357341161e-17 
  871       3.003212120475e-10       2.227407105888e-12       4.176129071484e-12       1.283743051609e-14       9.613226170174e-15       3.355950172551e-15       6.998636288044e-17 
  872       2.989682836390e-10       2.255573161330e-12       4.345756389546e-12       1.284010081895e-14       9.571632005471e-15       3.333003192205e-15       7.364785414735e-17 
  873       2.976002816989e-10       2.284318366857e-12       4.512083497573e-12       1.284254981338e-14       9.530259125752e-15       3.309975319841e-15       7.727742637622e-17 
  874       2.962176248967e-10       2.313630397674e-12       4.675061598896e-12       1.284477869954e-14       9.489106271363e-15       3.286866215293e-15       8.087445504264e-17 
  875       2.948207361879e-10       2.343496792453e-12       4.834641629516e-12       1.284678869673e-14       9.448172152687e-15       3.263675535092e-15       8.443831192559e-17 
  876       2.934100428265e-10       2.373904952916e-12       4.990774257524e-12       1.284858104349e-14       9.407455450037e-15       3.240402932456e-15       8.796836509898e-17 
  877       2.919859763776e-10       2.404842143429e-12       5.143409882513e-12       1.285015699762e-14       9.366954813546e-15       3.217048057274e-15       9.146397892327e-17 
  878       2.905489727299e-10       2.436295490590e-12       5.292498635003e-12       1.285151783625e-14       9.326668863066e-15       3.193610556100e-15       9.492451403709e-17 
  879       2.890994721084e-10       2.468251982815e-12       5.437990375853e-12       1.285266485592e-14       9.286596188050e-15       3.170090072134e-15       9.834932734884e-17 
  880       2.876379190866e-10       2.500698469931e-12       5.579834695683e-12       1.285359937263e-14       9.246735347455e-15       3.146486245220e-15       1.017377720283e-16 
  881       2.861647625994e-10       2.533621662762e-12       5.717980914289e-12       1.285432272188e-14       9.207084869629e-15       3.122798711823e-15       1.050891974981e-16 
  882       2.846804559554e-10       2.567008132719e-12       5.852378080064e-12       1.285483625877e-14       9.167643252204e-15       3.099027105028e-15       1.084029494256e-16 
  883       2.831854568496e-10       2.600844311388e-12       5.982974969413e-12       1.285514135802e-14       9.128408961987e-15       3.075171054520e-15       1.116783697142e-16 
  884       2.816802273757e-10       2.635116490120e-12       6.109720086175e-12       1.285523941406e-14       9.089380434858e-15       3.051230186577e-15       1.149147964952e-16 
  885       2.801652340390e-10       2.669810819619e-12       6.232561661035e-12       1.285513184109e-14       9.050556075655e-15       3.027204124057e-15       1.181115641191e-16 
  886       2.786409477686e-10       2.704913309533e-12       6.351447650947e-12       1.285482007311e-14       9.011934258074e-15       3.003092486386e-15       1.212680031475e-16 
  887       2.771078439300e-10       2.740409828038e-12       6.466325738551e-12       1.285430556403e-14       8.973513324554e-15       2.978894889547e-15       1.243834403447e-16 
  888       2.755664023378e-10       2.776286101434e-12       6.577143331589e-12       1.285358978767e-14       8.935291586176e-15       2.954610946065e-15       1.274571986688e-16 
  889       2.740171072682e-10       2.812527713727e-12       6.683847562325e-12       1.285267423788e-14       8.897267322552e-15       2.930240265001e-15       1.304885972641e-16 
  890       2.724604474714e-10       2.849120106221e-12       6.786385286963e-12       1.285156042857e-14       8.859438781717e-15       2.905782451937e-15       1.334769514520e-16 
  891       2.708969161842e-10       2.886048577109e-12       6.884703085063e-12       1.285024989376e-14       8.821804180023e-15       2.881237108963e-15       1.364215727231e-16 
  892       2.693270111426e-10       2.923298281057e-12       6.978747258960e-12       1.284874418766e-14       8.784361702031e-15       2.856603834668e-15       1.393217687284e-16 
  893       2.677512345943e-10       2.960854228798e-12       7.068463833184e-12       1.284704488475e-14       8.747109500404e-15       2.831882224127e-15       1.421768432711e-16 
  894       2.661700933112e-10       2.998701286716e-12       7.153798553874e-12       1.284515357978e-14       8.710045695799e-15       2.807071868888e-15       1.449860962984e-16 
  895       2.645840744385e-10       3.036824392943e-12       7.234707917517e-12       1.284307210564e-14       8.673168601614e-15       2.782173631056e-15       1.477490438121e-16 
  896       2.629935725853e-10       3.075209210324e-12       7.311192455491e-12       1.284080319045e-14       8.636477402459e-15       2.757193488325e-15       1.504660815499e-16 
  897       2.613989615693e-10       3.113841483288e-12       7.383263991322e-12       1.283834981129e-14       8.599971486544e-15       2.732138751646e-15       1.531378321139e-16 
  898       2.598006184819e-10       3.152706821928e-12       7.450934661646e-12       1.283571497751e-14       8.563650221746e-15       2.707016796994e-15       1.557649260571e-16 
  899       2.581989236966e-10       3.191790701625e-12       7.514216917278e-12       1.283290173083e-14       8.527512955540e-15       2.681835065547e-15       1.583480019077e-16 
  900       2.565942608783e-10       3.231078462666e-12       7.573123524281e-12       1.282991314543e-14       8.491559014920e-15       2.656601063868e-15       1.608877061940e-16 
  901       2.549870169918e-10       3.270555309872e-12       7.627667565031e-12       1.282675232803e-14       8.455787706333e-15       2.631322364084e-15       1.633846934685e-16 
  902       2.533775823115e-10       3.310206312210e-12       7.677862439289e-12       1.282342241801e-14       8.420198315597e-15       2.606006604059e-15       1.658396263326e-16 
  903       2.517663504292e-10       3.350016402423e-12       7.723721865270e-12       1.281992658747e-14       8.384790107833e-15       2.580661487581e-15       1.682531754611e-16 
  904       2.501537182641e-10       3.389970376645e-12       7.765259880708e-12       1.281626804136e-14       8.349562327387e-15       2.555294784536e-15       1.706260196267e-16 
  905       2.485400860711e-10       3.430052894025e-12       7.802490843924e-12       1.281245001756e-14       8.314514197758e-15       2.529914331088e-15       1.729588457246e-16 
  906       2.469258574498e-10       3.470248476350e-12       7.835429434902e-12       1.280847578694e-14       8.279644921526e-15       2.504528029857e-15       1.752523487967e-16 
  907       2.453114393537e-10       3.510541507661e-12       7.864090656346e-12       1.280434865351e-14       8.244953680274e-15       2.479143850101e-15       1.775072320566e-16 
  908       2.436972420986e-10       3.550916233880e-12       7.888489834758e-12       1.280007195448e-14       8.210439634517e-15       2.453769827891e-15       1.797242069136e-16 
  909       2.420836793722e-10       3.591356762428e-12       7.908642621502e-12       1.279564906034e-14       8.176101923628e-15       2.428414066293e-15       1.819039929977e-16 
  910       2.404711682424e-10       3.631847061848e-12       7.924564993872e-12       1.279108337500e-14       8.141939665761e-15       2.403084735545e-15       1.840473181837e-16 
  911       2.388601291667e-10       3.672370961424e-12       7.936273256162e-12       1.278637833582e-14       8.107951957782e-15       2.377790073237e-15       1.861549186160e-16 
  912       2.372509860007e-10       3.712912150804e-12       7.943784040736e-12       1.278153741377e-14       8.074137875192e-15       2.352538384490e-15       1.882275387327e-16 
  913       2.356441660074e-10       3.753454179623e-12       7.947114309091e-12       1.277656411348e-14       8.040496472054e-15       2.327338042134e-15       1.902659312909e-16 
  914       2.340400998658e-10       3.793980457120e-12       7.946281352932e-12       1.277146197334e-14       8.007026780918e-15       2.302197486888e-15       1.922708573903e-16 
  915       2.324392216802e-10       3.834474251762e-12       7.941302795235e-12       1.276623456559e-14       7.973727812748e-15       2.277125227538e-15       1.942430864982e-16 
  916       2.308419689886e-10       3.874918690865e-12       7.932196591318e-12       1.276088549645e-14       7.940598556850e-15       2.252129841116e-15       1.961833964741e-16 
  917       2.292487827721e-10       3.915296760216e-12       7.918981029910e-12       1.275541840616e-14       7.907637980793e-15       2.227219973081e-15       1.980925735939e-16 
  918       2.276601074637e-10       3.955591303693e-12       7.901674734217e-12       1.274983696910e-14       7.874845030340e-15       2.202404337493e-15       1.999714125746e-16 
  919       2.260763909570e-10       3.995785022886e-12       7.880296662994e-12       1.274414489388e-14       7.842218629374e-15       2.177691717199e-15       2.018207165987e-16 
  920       2.244980846154e-10       4.035860476719e-12       7.854866111609e-12       1.273834592345e-14       7.809757679820e-15       2.153090964005e-15       2.036412973391e-16 
  921       2.229256432809e-10       4.075800081073e-12       7.825402713115e-12       1.273244383516e-14       7.777461061575e-15       2.128610998859e-15       2.054339749827e-16 
  922       2.213595252828e-10       4.115586108403e-12       7.791926439316e-12       1.272644244088e-14       7.745327632431e-15       2.104260812030e-15       2.071995782562e-16 
  923       2.198001924472e-10       4.155200687364e-12       7.754457601839e-12       1.272034558707e-14       7.713356228006e-15       2.080049463285e-15       2.089389444493e-16 
  924       2.182481101054e-10       4.194625802430e-12       7.713016853197e-12       1.271415715490e-14       7.681545661665e-15       2.055986082069e-15       2.106529194402e-16 
