# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  604       3.209649381093e-10       3.013271433960e-12       4.808280076067e-12       1.029376275219e-14       3.690357126632e-14       2.301152369873e-15      -4.554692132417e-16 
  605       3.195372852655e-10       3.056984755422e-12       4.771291853565e-12       1.030330970037e-14       3.668450534719e-14       2.335224759310e-15      -4.619048434928e-16 
  606       3.181100092346e-10       3.100797671655e-12       4.729610270124e-12       1.031267521502e-14       3.646709622345e-14       2.369361247968e-15      -4.682428836573e-16 
  607       3.166838449031e-10       3.144692305343e-12       4.683238739261e-12       1.032186197364e-14       3.625132819440e-14       2.403555098331e-15      -4.744825431110e-16 
  608       3.152595359035e-10       3.188650549979e-12       4.632181158560e-12       1.033087270171e-14       3.603718506286e-14       2.437799490458e-15      -4.806230327304e-16 
  609       3.138378346486e-10       3.232654068931e-12       4.576441912256e-12       1.033971017292e-14       3.582465013257e-14       2.472087521655e-15      -4.866635649162e-16 
  610       3.124195023653e-10       3.276684294530e-12       4.516025873806e-12       1.034837720930e-14       3.561370620568e-14       2.506412206160e-15      -4.926033536175e-16 
  611       3.110053091285e-10       3.320722427134e-12       4.450938408468e-12       1.035687668152e-14       3.540433558020e-14       2.540766474815e-15      -4.984416143558e-16 
  612       3.095960338950e-10       3.364749434217e-12       4.381185375877e-12       1.036521150903e-14       3.519652004746e-14       2.575143174745e-15      -5.041775642487e-16 
  613       3.081924645377e-10       3.408746049433e-12       4.306773132622e-12       1.037338466029e-14       3.499024088956e-14       2.609535069035e-15      -5.098104220343e-16 
  614       3.067953978792e-10       3.452692771703e-12       4.227708534821e-12       1.038139915299e-14       3.478547887687e-14       2.643934836412e-15      -5.153394080946e-16 
  615       3.054056397258e-10       3.496569864285e-12       4.143998940700e-12       1.038925805424e-14       3.458221426545e-14       2.678335070915e-15      -5.207637444800e-16 
  616       3.040240049019e-10       3.540357353850e-12       4.055652213168e-12       1.039696448077e-14       3.438042679451e-14       2.712728281579e-15      -5.260826549330e-16 
  617       3.026513172831e-10       3.584035029565e-12       3.962676722394e-12       1.040452159917e-14       3.418009568390e-14       2.747106892111e-15      -5.312953649121e-16 
  618       3.012884098310e-10       3.627582442161e-12       3.865081348383e-12       1.041193262608e-14       3.398119963156e-14       2.781463240565e-15      -5.364011016159e-16 
  619       2.999361246266e-10       3.670978903015e-12       3.762875483555e-12       1.041920082836e-14       3.378371681096e-14       2.815789579023e-15      -5.413990940072e-16 
  620       2.985953129043e-10       3.714203483223e-12       3.656069035318e-12       1.042632952337e-14       3.358762486859e-14       2.850078073271e-15      -5.462885728365e-16 
  621       2.972668350860e-10       3.757235012680e-12       3.544672428647e-12       1.043332207913e-14       3.339290092140e-14       2.884320802477e-15      -5.510687706666e-16 
  622       2.959514733935e-10       3.800053646516e-12       3.428704477189e-12       1.044018187575e-14       3.319952488759e-14       2.918509994828e-15      -5.557391998696e-16 
  623       2.946496673683e-10       3.842645606593e-12       3.308216193830e-12       1.044691218832e-14       3.300748956976e-14       2.952638741158e-15      -5.603004937236e-16 
  624       2.933617722235e-10       3.884998549255e-12       3.183267542993e-12       1.045351630170e-14       3.281679080294e-14       2.986700297398e-15      -5.647535850668e-16 
  625       2.920881457107e-10       3.927100007582e-12       3.053919627603e-12       1.045999754923e-14       3.262742414113e-14       3.020687849884e-15      -5.690994302167e-16 
  626       2.908291481277e-10       3.968937390952e-12       2.920234694102e-12       1.046635931295e-14       3.243938485584e-14       3.054594515106e-15      -5.733390090811e-16 
  627       2.895851423248e-10       4.010497984603e-12       2.782276137457e-12       1.047260502376e-14       3.225266793454e-14       3.088413339462e-15      -5.774733252671e-16 
  628       2.883564937118e-10       4.051768949193e-12       2.640108506180e-12       1.047873816166e-14       3.206726807916e-14       3.122137299001e-15      -5.815034061918e-16 
  629       2.871435702648e-10       4.092737320363e-12       2.493797507333e-12       1.048476225590e-14       3.188317970460e-14       3.155759299183e-15      -5.854303031923e-16 
  630       2.859467425333e-10       4.133390008301e-12       2.343410011551e-12       1.049068088521e-14       3.170039693721e-14       3.189272174622e-15      -5.892550916355e-16 
  631       2.847663836470e-10       4.173713797299e-12       2.189014058047e-12       1.049649767797e-14       3.151891361327e-14       3.222668688842e-15      -5.929788710281e-16 
  632       2.836028693224e-10       4.213695345317e-12       2.030678859631e-12       1.050221631245e-14       3.133872327753e-14       3.255941534026e-15      -5.966027651271e-16 
  633       2.824565778700e-10       4.253321183546e-12       1.868474807718e-12       1.050784051693e-14       3.115981918163e-14       3.289083330763e-15      -6.001279220493e-16 
  634       2.813278902009e-10       4.292577715968e-12       1.702473477347e-12       1.051337406996e-14       3.098219428267e-14       3.322086627807e-15      -6.035555143817e-16 
  635       2.802171898339e-10       4.331451218918e-12       1.532747632189e-12       1.051882080054e-14       3.080584124164e-14       3.354943901818e-15      -6.068867392916e-16 
  636       2.791248629023e-10       4.369927840647e-12       1.359371229563e-12       1.052418458829e-14       3.063075242196e-14       3.387647557121e-15      -6.101228186362e-16 
  637       2.780512981606e-10       4.407993600882e-12       1.182419425450e-12       1.052946936368e-14       3.045691988793e-14       3.420189925452e-15      -6.132649990731e-16 
  638       2.769968869916e-10       4.445634390387e-12       1.001968579505e-12       1.053467910821e-14       3.028433540326e-14       3.452563265708e-15      -6.163145521700e-16 
  639       2.759620234131e-10       4.482835970530e-12       8.180962600686e-13       1.053981785460e-14       3.011299042954e-14       3.484759763703e-15      -6.192727745153e-16 
  640       2.749471040849e-10       4.519583972837e-12       6.308812491841e-13       1.054488968698e-14       2.994287612474e-14       3.516771531912e-15      -6.221409878274e-16 
  641       2.739525283155e-10       4.555863898559e-12       4.404035476077e-13       1.054989874113e-14       2.977398334172e-14       3.548590609227e-15      -6.249205390652e-16 
  642       2.729786980693e-10       4.591661118233e-12       2.467443798227e-13       1.055484920459e-14       2.960630262669e-14       3.580208960704e-15      -6.276128005382e-16 
  643       2.720260179729e-10       4.626960871243e-12       4.998619905322e-14       1.055974531696e-14       2.943982421771e-14       3.611618477316e-15      -6.302191700163e-16 
  644       2.710948953225e-10       4.661748265380e-12      -1.497873077233e-13       1.056459137001e-14       2.927453804321e-14       3.642810975704e-15      -6.327410708399e-16 
  645       2.701857400906e-10       4.696008276408e-12      -3.524912147622e-13       1.056939170791e-14       2.911043372045e-14       3.673778197926e-15      -6.351799520301e-16 
  646       2.692989649328e-10       4.729725747622e-12      -5.580393525389e-13       1.057415072744e-14       2.894750055404e-14       3.704511811207e-15      -6.375372883985e-16 
  647       2.684349851945e-10       4.762885389411e-12      -7.663443027352e-13       1.057887287815e-14       2.878572753441e-14       3.735003407693e-15      -6.398145806576e-16 
  648       2.675942189184e-10       4.795471778819e-12      -9.773173932261e-13       1.058356266259e-14       2.862510333632e-14       3.765244504199e-15      -6.420133555304e-16 
  649       2.667770868505e-10       4.827469359109e-12      -1.190868693067e-12       1.058822463646e-14       2.846561631734e-14       3.795226541960e-15      -6.441351658609e-16 
  650       2.659840124478e-10       4.858862439322e-12      -1.406907007479e-12       1.059286340888e-14       2.830725451636e-14       3.824940886383e-15      -6.461815907237e-16 
  651       2.652154218844e-10       4.889635193840e-12      -1.625339872839e-12       1.059748364250e-14       2.815000565205e-14       3.854378826796e-15      -6.481542355345e-16 
  652       2.644717440589e-10       4.919771661949e-12      -1.846073551661e-12       1.060209005375e-14       2.799385712138e-14       3.883531576201e-15      -6.500547321598e-16 
  653       2.637534106013e-10       4.949255747396e-12      -2.069013027588e-12       1.060668741303e-14       2.783879599813e-14       3.912390271021e-15      -6.518847390269e-16 
  654       2.630608558793e-10       4.978071217957e-12      -2.294062000377e-12       1.061128054488e-14       2.768480903134e-14       3.940945970855e-15      -6.536459412344e-16 
  655       2.623945170059e-10       5.006201704996e-12      -2.521122880885e-12       1.061587432820e-14       2.753188264382e-14       3.969189658225e-15      -6.553400506617e-16 
  656       2.617548338458e-10       5.033630703024e-12      -2.750096786054e-12       1.062047369643e-14       2.738000293064e-14       3.997112238330e-15      -6.569688060795e-16 
  657       2.611422490221e-10       5.060341569265e-12      -2.980883533905e-12       1.062508363777e-14       2.722915565766e-14       4.024704538793e-15      -6.585339732595e-16 
  658       2.605572079239e-10       5.086317523216e-12      -3.213381638513e-12       1.062970919534e-14       2.707932625995e-14       4.051957309416e-15      -6.600373450846e-16 
  659       2.600001587123e-10       5.111541646208e-12      -3.447488305007e-12       1.063435546739e-14       2.693049984036e-14       4.078861221926e-15      -6.614807416591e-16 
  660       2.594715523281e-10       5.135996880968e-12      -3.683099424546e-12       1.063902760752e-14       2.678266116795e-14       4.105406869731e-15      -6.628660104182e-16 
  661       2.589717572789e-10       5.159668403900e-12      -3.920113087731e-12       1.064373036799e-14       2.663579682376e-14       4.131586589156e-15      -6.641945257452e-16 
  662       2.585008019265e-10       5.182550800230e-12      -4.158440220016e-12       1.064846671842e-14       2.648990169301e-14       4.157399967770e-15      -6.654656754845e-16 
  663       2.580586265305e-10       5.204641046218e-12      -4.397994170911e-12       1.065323919700e-14       2.634497261307e-14       4.182848457033e-15      -6.666783412709e-16 
  664       2.576451679361e-10       5.225936150979e-12      -4.638687212754e-12       1.065805036470e-14       2.620100623828e-14       4.207933562062e-15      -6.678313959739e-16 
  665       2.572603595576e-10       5.246433156693e-12      -4.880430536666e-12       1.066290280534e-14       2.605799903900e-14       4.232656841872e-15      -6.689237036708e-16 
  666       2.569041313621e-10       5.266129138822e-12      -5.123134248500e-12       1.066779912561e-14       2.591594730072e-14       4.257019909634e-15      -6.699541196192e-16 
  667       2.565764098528e-10       5.285021206318e-12      -5.366707364797e-12       1.067274195518e-14       2.577484712314e-14       4.281024432918e-15      -6.709214902297e-16 
  668       2.562771180524e-10       5.303106501837e-12      -5.611057808729e-12       1.067773394676e-14       2.563469441926e-14       4.304672133949e-15      -6.718246530394e-16 
  669       2.560061754870e-10       5.320382201952e-12      -5.856092406060e-12       1.068277777619e-14       2.549548491441e-14       4.327964789856e-15      -6.726624366837e-16 
  670       2.557634981692e-10       5.336845517365e-12      -6.101716881091e-12       1.068787614247e-14       2.535721414540e-14       4.350904232917e-15      -6.734336608698e-16 
  671       2.555489985816e-10       5.352493693119e-12      -6.347835852618e-12       1.069303176785e-14       2.521987745956e-14       4.373492350818e-15      -6.741371363493e-16 
  672       2.553625856608e-10       5.367324008811e-12      -6.594352829875e-12       1.069824739791e-14       2.508347001384e-14       4.395731086896e-15      -6.747716648909e-16 
  673       2.552041647802e-10       5.381333778802e-12      -6.841170208494e-12       1.070352580163e-14       2.494798677386e-14       4.417622440393e-15      -6.753360392533e-16 
  674       2.550736377341e-10       5.394520352436e-12      -7.088189266450e-12       1.070886977142e-14       2.481342251306e-14       4.439168466705e-15      -6.758290431581e-16 
  675       2.549709027206e-10       5.406881114244e-12      -7.335310160019e-12       1.071428212327e-14       2.467977181168e-14       4.460371277630e-15      -6.762494512621e-16 
  676       2.548958543259e-10       5.418413484161e-12      -7.582431919724e-12       1.071976569672e-14       2.454702905596e-14       4.481233041624e-15      -6.765960291307e-16 
  677       2.548483835069e-10       5.429114917739e-12      -7.829452446290e-12       1.072532335502e-14       2.441518843712e-14       4.501755984046e-15      -6.768675332104e-16 
  678       2.548283775753e-10       5.438982906358e-12      -8.076268506592e-12       1.073095798515e-14       2.428424395048e-14       4.521942387409e-15      -6.770627108017e-16 
  679       2.548357201809e-10       5.448014977437e-12      -8.322775729612e-12       1.073667249789e-14       2.415418939458e-14       4.541794591632e-15      -6.771803000316e-16 
  680       2.548702912952e-10       5.456208694650e-12      -8.568868602386e-12       1.074246982791e-14       2.402501837019e-14       4.561314994290e-15      -6.772190298268e-16 
  681       2.549319671947e-10       5.463561658135e-12      -8.814440465959e-12       1.074835293385e-14       2.389672427945e-14       4.580506050861e-15      -6.771776198863e-16 
  682       2.550206204446e-10       5.470071504707e-12      -9.059383511332e-12       1.075432479835e-14       2.376930032491e-14       4.599370274983e-15      -6.770547806541e-16 
  683       2.551361198821e-10       5.475735908073e-12      -9.303588775419e-12       1.076038842814e-14       2.364273950865e-14       4.617910238695e-15      -6.768492132921e-16 
  684       2.552783306002e-10       5.480552579043e-12      -9.546946136996e-12       1.076654685413e-14       2.351703463132e-14       4.636128572696e-15      -6.765596096531e-16 
  685       2.554471139307e-10       5.484519265739e-12      -9.789344312652e-12       1.077280313145e-14       2.339217829128e-14       4.654027966589e-15      -6.761846522531e-16 
  686       2.556423274284e-10       5.487633753812e-12      -1.003067085274e-11       1.077916033955e-14       2.326816288361e-14       4.671611169134e-15      -6.757230142444e-16 
  687       2.558638248539e-10       5.489893866655e-12      -1.027081213733e-11       1.078562158222e-14       2.314498059924e-14       4.688880988500e-15      -6.751733593886e-16 
  688       2.561114561574e-10       5.491297465609e-12      -1.050965337217e-11       1.079218998773e-14       2.302262342402e-14       4.705840292509e-15      -6.745343420290e-16 
  689       2.563850674625e-10       5.491842450183e-12      -1.074707858461e-11       1.079886870884e-14       2.290108313781e-14       4.722492008894e-15      -6.738046070635e-16 
  690       2.566845010490e-10       5.491526758261e-12      -1.098297061959e-11       1.080566092289e-14       2.278035131354e-14       4.738839125543e-15      -6.729827899176e-16 
  691       2.570095953370e-10       5.490348366317e-12      -1.121721113555e-11       1.081256983190e-14       2.266041931630e-14       4.754884690752e-15      -6.720675165167e-16 
  692       2.573601848703e-10       5.488305289628e-12      -1.144968060044e-11       1.081959866258e-14       2.254127830244e-14       4.770631813475e-15      -6.710574032598e-16 
  693       2.577361002995e-10       5.485395582484e-12      -1.168025828761e-11       1.082675066645e-14       2.242291921864e-14       4.786083663575e-15      -6.699510569911e-16 
  694       2.581371683659e-10       5.481617338401e-12      -1.190882227179e-11       1.083402911991e-14       2.230533280096e-14       4.801243472071e-15      -6.687470749739e-16 
  695       2.585632118851e-10       5.476968690335e-12      -1.213524942505e-11       1.084143732426e-14       2.218850957399e-14       4.816114531394e-15      -6.674440448626e-16 
  696       2.590140497299e-10       5.471447810893e-12      -1.235941541273e-11       1.084897860582e-14       2.207243984986e-14       4.830700195629e-15      -6.660405446760e-16 
  697       2.594894968145e-10       5.465052912547e-12      -1.258119468942e-11       1.085665631599e-14       2.195711372738e-14       4.845003880774e-15      -6.645351427698e-16 
  698       2.599893640774e-10       5.457782247844e-12      -1.280046049488e-11       1.086447383131e-14       2.184252109107e-14       4.859029064984e-15      -6.629263978094e-16 
  699       2.605134584655e-10       5.449634109620e-12      -1.301708485000e-11       1.087243455353e-14       2.172865161029e-14       4.872779288823e-15      -6.612128587430e-16 
  700       2.610615502302e-10       5.440608532912e-12      -1.323095091766e-11       1.088054133270e-14       2.161549615117e-14       4.886257426906e-15      -6.593936581503e-16 
  701       2.616332741043e-10       5.430712439165e-12      -1.344199037594e-11       1.088879472311e-14       2.150305104662e-14       4.899463485671e-15      -6.574703059080e-16 
  702       2.622282260345e-10       5.419954599602e-12      -1.365014681536e-11       1.089719469114e-14       2.139131391346e-14       4.912396760224e-15      -6.554449328329e-16 
  703       2.628459956566e-10       5.408343943854e-12      -1.385536344350e-11       1.090574118893e-14       2.128028224704e-14       4.925056558873e-15      -6.533197008079e-16 
  704       2.634861662718e-10       5.395889560590e-12      -1.405758308397e-11       1.091443415426e-14       2.116995342061e-14       4.937442203195e-15      -6.510968028990e-16 
  705       2.641483148214e-10       5.382600698144e-12      -1.425674817540e-11       1.092327351051e-14       2.106032468482e-14       4.949553028114e-15      -6.487784634737e-16 
  706       2.648320118631e-10       5.368486765147e-12      -1.445280077037e-11       1.093225916657e-14       2.095139316710e-14       4.961388381963e-15      -6.463669383188e-16 
  707       2.655368215457e-10       5.353557331149e-12      -1.464568253445e-11       1.094139101679e-14       2.084315587109e-14       4.972947626567e-15      -6.438645147582e-16 
  708       2.662623015855e-10       5.337822127255e-12      -1.483533474511e-11       1.095066894089e-14       2.073560967609e-14       4.984230137308e-15      -6.412735117710e-16 
  709       2.670080032409e-10       5.321291046750e-12      -1.502169829074e-11       1.096009280390e-14       2.062875133648e-14       4.995235303199e-15      -6.385962801093e-16 
  710       2.677734712886e-10       5.303974145725e-12      -1.520471366961e-11       1.096966245609e-14       2.052257748111e-14       5.005962526956e-15      -6.358352024158e-16 
  711       2.685582439985e-10       5.285881643712e-12      -1.538432098885e-11       1.097937773287e-14       2.041708461279e-14       5.016411225072e-15      -6.329926933424e-16 
  712       2.693618531100e-10       5.267023924307e-12      -1.556045996343e-11       1.098923845479e-14       2.031226910768e-14       5.026580827884e-15      -6.300711996675e-16 
  713       2.701838238066e-10       5.247411535799e-12      -1.573306991511e-11       1.099924442737e-14       2.020812721472e-14       5.036470779651e-15      -6.270732004139e-16 
  714       2.710236746921e-10       5.227055191803e-12      -1.590208977144e-11       1.100939544112e-14       2.010465505504e-14       5.046080538622e-15      -6.240012069673e-16 
  715       2.718809177657e-10       5.205965771883e-12      -1.606745806473e-11       1.101969127141e-14       2.000184862144e-14       5.055409577109e-15      -6.208577631934e-16 
  716       2.727550583978e-10       5.184154322185e-12      -1.622911293104e-11       1.103013167842e-14       1.989970377777e-14       5.064457381561e-15      -6.176454455565e-16 
  717       2.736455953052e-10       5.161632056061e-12      -1.638699210911e-11       1.104071640708e-14       1.979821625836e-14       5.073223452632e-15      -6.143668632370e-16 
  718       2.745520205267e-10       5.138410354703e-12      -1.654103293939e-11       1.105144518699e-14       1.969738166748e-14       5.081707305257e-15      -6.110246582493e-16 
  719       2.754738193990e-10       5.114500767768e-12      -1.669117236297e-11       1.106231773232e-14       1.959719547873e-14       5.089908468722e-15      -6.076215055599e-16 
  720       2.764104705315e-10       5.089915014006e-12      -1.683734692060e-11       1.107333374180e-14       1.949765303449e-14       5.097826486735e-15      -6.041601132054e-16 
  721       2.773614457823e-10       5.064664981891e-12      -1.697949275163e-11       1.108449289859e-14       1.939874954534e-14       5.105460917503e-15      -6.006432224098e-16 
  722       2.783262102336e-10       5.038762730248e-12      -1.711754559298e-11       1.109579487024e-14       1.930048008949e-14       5.112811333795e-15      -5.970736077031e-16 
  723       2.793042221672e-10       5.012220488882e-12      -1.725144077816e-11       1.110723930861e-14       1.920283961219e-14       5.119877323026e-15      -5.934540770389e-16 
  724       2.802949330398e-10       4.985050659207e-12      -1.738111323620e-11       1.111882584981e-14       1.910582292519e-14       5.126658487317e-15      -5.897874719123e-16 
  725       2.812977874589e-10       4.957265814873e-12      -1.750649749066e-11       1.113055411412e-14       1.900942470613e-14       5.133154443575e-15      -5.860766674777e-16 
  726       2.823122231579e-10       4.928878702397e-12      -1.762752765856e-11       1.114242370591e-14       1.891363949802e-14       5.139364823563e-15      -5.823245726670e-16 
  727       2.833376709720e-10       4.899902241789e-12      -1.774413744941e-11       1.115443421358e-14       1.881846170859e-14       5.145289273970e-15      -5.785341303072e-16 
  728       2.843735548132e-10       4.870349527181e-12      -1.785626016416e-11       1.116658520949e-14       1.872388560979e-14       5.150927456487e-15      -5.747083172385e-16 
  729       2.854192916465e-10       4.840233827459e-12      -1.796382869415e-11       1.117887624989e-14       1.862990533719e-14       5.156279047875e-15      -5.708501444320e-16 
  730       2.864742914646e-10       4.809568586887e-12      -1.806677552014e-11       1.119130687485e-14       1.853651488937e-14       5.161343740038e-15      -5.669626571080e-16 
  731       2.875379572640e-10       4.778367425736e-12      -1.816503271123e-11       1.120387660817e-14       1.844370812743e-14       5.166121240098e-15      -5.630489348534e-16 
  732       2.886096850204e-10       4.746644140918e-12      -1.825853192387e-11       1.121658495732e-14       1.835147877433e-14       5.170611270462e-15      -5.591120917399e-16 
  733       2.896888636639e-10       4.714412706606e-12      -1.834720440085e-11       1.122943141341e-14       1.825982041438e-14       5.174813568900e-15      -5.551552764419e-16 
  734       2.907748750548e-10       4.681687274870e-12      -1.843098097021e-11       1.124241545103e-14       1.816872649263e-14       5.178727888610e-15      -5.511816723542e-16 
  735       2.918670939591e-10       4.648482176301e-12      -1.850979204429e-11       1.125553652826e-14       1.807819031433e-14       5.182353998298e-15      -5.471944977102e-16 
  736       2.929648880239e-10       4.614811920643e-12      -1.858356761866e-11       1.126879408657e-14       1.798820504431e-14       5.185691682243e-15      -5.431970056995e-16 
  737       2.940676177528e-10       4.580691197417e-12      -1.865223727111e-11       1.128218755074e-14       1.789876370645e-14       5.188740740373e-15      -5.391924845861e-16 
  738       2.951746364817e-10       4.546134876555e-12      -1.871573016062e-11       1.129571632880e-14       1.780985918310e-14       5.191500988335e-15      -5.351842578261e-16 
  739       2.962853230937e-10       4.511157951616e-12      -1.877398837324e-11       1.130937948926e-14       1.772148516085e-14       5.193972092553e-15      -5.311750157856e-16 
  740       2.973991809231e-10       4.475775366948e-12      -1.882700725068e-11       1.132317478598e-14       1.763363898958e-14       5.196153071668e-15      -5.271647961871e-16 
  741       2.985157407550e-10       4.440002188361e-12      -1.887479585566e-11       1.133709961389e-14       1.754631887871e-14       5.198042785401e-15      -5.231529640365e-16 
  742       2.996345282453e-10       4.403853660841e-12      -1.891736369900e-11       1.135115132985e-14       1.745952295560e-14       5.199640098713e-15      -5.191388763837e-16 
  743       3.007550639033e-10       4.367345209167e-12      -1.895472074155e-11       1.136532725245e-14       1.737324926517e-14       5.200943881836e-15      -5.151218822940e-16 
  744       3.018768630743e-10       4.330492438525e-12      -1.898687739607e-11       1.137962466195e-14       1.728749576953e-14       5.201953010317e-15      -5.111013228193e-16 
  745       3.029994359227e-10       4.293311135124e-12      -1.901384452916e-11       1.139404080003e-14       1.720226034765e-14       5.202666365046e-15      -5.070765309691e-16 
  746       3.041222874141e-10       4.255817266816e-12      -1.903563346311e-11       1.140857286976e-14       1.711754079495e-14       5.203082832297e-15      -5.030468316821e-16 
  747       3.052449172985e-10       4.218026983704e-12      -1.905225597789e-11       1.142321803538e-14       1.703333482296e-14       5.203201303763e-15      -4.990115417969e-16 
  748       3.063668200926e-10       4.179956618767e-12      -1.906372431298e-11       1.143797342218e-14       1.694964005896e-14       5.203020676589e-15      -4.949699700240e-16 
  749       3.074874850626e-10       4.141622688469e-12      -1.907005116929e-11       1.145283611637e-14       1.686645404558e-14       5.202539853410e-15      -4.909214169163e-16 
  750       3.086063962073e-10       4.103041893380e-12      -1.907124971110e-11       1.146780316492e-14       1.678377424050e-14       5.201757742388e-15      -4.868651748408e-16 
  751       3.097230322400e-10       4.064231118787e-12      -1.906733356794e-11       1.148287157546e-14       1.670159801600e-14       5.200673257246e-15      -4.828005279495e-16 
  752       3.108368665719e-10       4.025207435316e-12      -1.905831683646e-11       1.149803831606e-14       1.661992265867e-14       5.199285317303e-15      -4.787267521510e-16 
  753       3.119473672945e-10       3.985988099540e-12      -1.904421408240e-11       1.151330031517e-14       1.653874536900e-14       5.197592847513e-15      -4.746431150814e-16 
  754       3.130539971620e-10       3.946590554604e-12      -1.902504034246e-11       1.152865446143e-14       1.645806326104e-14       5.195594778497e-15      -4.705488760757e-16 
  755       3.141562135747e-10       3.907032430834e-12      -1.900081112618e-11       1.154409760353e-14       1.637787336201e-14       5.193290046581e-15      -4.664432861390e-16 
  756       3.152534685611e-10       3.867331546355e-12      -1.897154241790e-11       1.155962655011e-14       1.629817261196e-14       5.190677593833e-15      -4.623255879176e-16 
  757       3.163452087606e-10       3.827505907709e-12      -1.893725067862e-11       1.157523806955e-14       1.621895786339e-14       5.187756368096e-15      -4.581950156705e-16 
  758       3.174308754066e-10       3.787573710468e-12      -1.889795284791e-11       1.159092888989e-14       1.614022588088e-14       5.184525323025e-15      -4.540507952406e-16 
  759       3.185099043087e-10       3.747553339852e-12      -1.885366634585e-11       1.160669569865e-14       1.606197334075e-14       5.180983418123e-15      -4.498921440256e-16 
  760       3.195817258359e-10       3.707463371345e-12      -1.880440907488e-11       1.162253514273e-14       1.598419683068e-14       5.177129618779e-15      -4.457182709496e-16 
  761       3.206457648988e-10       3.667322571308e-12      -1.875019942173e-11       1.163844382819e-14       1.590689284931e-14       5.172962896298e-15      -4.415283764340e-16 
  762       3.217014409326e-10       3.627149897599e-12      -1.869105625936e-11       1.165441832021e-14       1.583005780594e-14       5.168482227943e-15      -4.373216523692e-16 
  763       3.227481678796e-10       3.586964500186e-12      -1.862699894878e-11       1.167045514287e-14       1.575368802012e-14       5.163686596967e-15      -4.330972820853e-16 
  764       3.237853541721e-10       3.546785721766e-12      -1.855804734105e-11       1.168655077903e-14       1.567777972131e-14       5.158574992651e-15      -4.288544403238e-16 
  765       3.248124027149e-10       3.506633098375e-12      -1.848422177911e-11       1.170270167021e-14       1.560232904849e-14       5.153146410338e-15      -4.245922932084e-16 
  766       3.258287108680e-10       3.466526360013e-12      -1.840554309972e-11       1.171890421642e-14       1.552733204980e-14       5.147399851470e-15      -4.203099982166e-16 
  767       3.268336704295e-10       3.426485431252e-12      -1.832203263535e-11       1.173515477603e-14       1.545278468220e-14       5.141334323624e-15      -4.160067041507e-16 
  768       3.278266676179e-10       3.386530431854e-12      -1.823371221609e-11       1.175144966562e-14       1.537868281108e-14       5.134948840546e-15      -4.116815511092e-16 
  769       3.288070830553e-10       3.346681677391e-12      -1.814060417158e-11       1.176778515988e-14       1.530502220990e-14       5.128242422190e-15      -4.073336704579e-16 
  770       3.297742917495e-10       3.306959679854e-12      -1.804273133286e-11       1.178415749139e-14       1.523179855983e-14       5.121214094750e-15      -4.029621848012e-16 
  771       3.307276630773e-10       3.267385148277e-12      -1.794011703430e-11       1.180056285054e-14       1.515900744938e-14       5.113862890699e-15      -3.985662079532e-16 
  772       3.316665607667e-10       3.227978989345e-12      -1.783278511554e-11       1.181699738538e-14       1.508664437403e-14       5.106187848825e-15      -3.941448449092e-16 
  773       3.325903428797e-10       3.188762308016e-12      -1.772075992332e-11       1.183345720146e-14       1.501470473588e-14       5.098188014262e-15      -3.896971918166e-16 
  774       3.334983617953e-10       3.149756408133e-12      -1.760406631347e-11       1.184993836169e-14       1.494318384327e-14       5.089862438531e-15      -3.852223359466e-16 
  775       3.343899641918e-10       3.110982793043e-12      -1.748272965273e-11       1.186643688621e-14       1.487207691042e-14       5.081210179575e-15      -3.807193556647e-16 
  776       3.352644910296e-10       3.072463166211e-12      -1.735677582071e-11       1.188294875225e-14       1.480137905708e-14       5.072230301793e-15      -3.761873204028e-16 
  777       3.361212775340e-10       3.034219431836e-12      -1.722623121178e-11       1.189946989397e-14       1.473108530814e-14       5.062921876076e-15      -3.716252906298e-16 
  778       3.369597254899e-10       2.996271904631e-12      -1.709112918070e-11       1.191599633399e-14       1.466119123745e-14       5.053284935454e-15      -3.670326421315e-16 
  779       3.377795216478e-10       2.958633901098e-12      -1.695152950817e-11       1.193252458084e-14       1.459169491328e-14       5.043323361605e-15      -3.624100455773e-16 
  780       3.385804233794e-10       2.921317048044e-12      -1.680749930409e-11       1.194905123870e-14       1.452259498863e-14       5.033042052549e-15      -3.577585052660e-16 
  781       3.393621867333e-10       2.884333064490e-12      -1.665910660009e-11       1.196557287627e-14       1.445389006011e-14       5.022445972163e-15      -3.530790365174e-16 
  782       3.401245664321e-10       2.847693761930e-12      -1.650642035267e-11       1.198208602666e-14       1.438557866769e-14       5.011540150407e-15      -3.483726657075e-16 
  783       3.408673158697e-10       2.811411044594e-12      -1.634951044643e-11       1.199858718728e-14       1.431765929451e-14       5.000329683552e-15      -3.436404303038e-16 
