# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1552       7.004906781340e-11       2.485935625428e-12       1.662679099936e-12       0.000000000000e+00       9.777998804500e-16       2.306416766221e-16       3.696482975533e-17 
 1553       6.959859957102e-11       2.503291842194e-12       1.638952530490e-12       0.000000000000e+00       9.751907600539e-16       2.284442989942e-16       3.722391946464e-17 
 1554       6.915164662726e-11       2.520485171453e-12       1.613790002800e-12       0.000000000000e+00       9.725898902023e-16       2.262300775842e-16       3.747739420401e-17 
 1555       6.870833731505e-11       2.537506230743e-12       1.587202703652e-12       0.000000000000e+00       9.699972320336e-16       2.239977411075e-16       3.772525265070e-17 
 1556       6.826880056217e-11       2.554345592151e-12       1.559201898137e-12       0.000000000000e+00       9.674127462764e-16       2.217460119288e-16       3.796749356471e-17 
 1557       6.783316589225e-11       2.570993782242e-12       1.529798929789e-12       0.000000000000e+00       9.648363932486e-16       2.194736060524e-16       3.820411578890e-17 
 1558       6.740154909632e-11       2.587442132692e-12       1.499007340602e-12       0.000000000000e+00       9.622681360544e-16       2.171796579661e-16       3.843512052590e-17 
 1559       6.697400909863e-11       2.603685341063e-12       1.466849252608e-12       0.000000000000e+00       9.597079502081e-16       2.148649995552e-16       3.866051819171e-17 
 1560       6.655059068771e-11       2.619718933926e-12       1.433349046488e-12       0.000000000000e+00       9.571558140988e-16       2.125308931759e-16       3.888032162679e-17 
 1561       6.613133880907e-11       2.635538418317e-12       1.398531247371e-12       0.000000000000e+00       9.546117058007e-16       2.101786079021e-16       3.909454382555e-17 
 1562       6.571629856550e-11       2.651139281699e-12       1.362420525073e-12       0.000000000000e+00       9.520756030721e-16       2.078094195363e-16       3.930319793659e-17 
 1563       6.530551521719e-11       2.666516991937e-12       1.325041694338e-12       0.000000000000e+00       9.495474833554e-16       2.054246106199e-16       3.950629726301e-17 
 1564       6.489903418202e-11       2.681666997272e-12       1.286419715077e-12       0.000000000000e+00       9.470273237758e-16       2.030254704451e-16       3.970385526276e-17 
 1565       6.449690103569e-11       2.696584726283e-12       1.246579692617e-12       0.000000000000e+00       9.445151011412e-16       2.006132950647e-16       3.989588554885e-17 
 1566       6.409916151200e-11       2.711265587864e-12       1.205546877934e-12       0.000000000000e+00       9.420107919410e-16       1.981893873037e-16       4.008240188971e-17 
 1567       6.370586150300e-11       2.725704971196e-12       1.163346667899e-12       0.000000000000e+00       9.395143723460e-16       1.957550567699e-16       4.026341820945e-17 
 1568       6.331704705927e-11       2.739898245710e-12       1.120004605521e-12       0.000000000000e+00       9.370258182075e-16       1.933116198647e-16       4.043894858817e-17 
 1569       6.293276439004e-11       2.753840761065e-12       1.075546380184e-12       0.000000000000e+00       9.345451050566e-16       1.908603997943e-16       4.060900726225e-17 
 1570       6.255305986348e-11       2.767527847115e-12       1.029997827890e-12       0.000000000000e+00       9.320722081037e-16       1.884027265801e-16       4.077360862464e-17 
 1571       6.217798000685e-11       2.780954813882e-12       9.833849315029e-13       0.000000000000e+00       9.296071022380e-16       1.859399370700e-16       4.093276722516e-17 
 1572       6.180757150676e-11       2.794116951523e-12       9.357338209875e-13       0.000000000000e+00       9.271497620263e-16       1.834733749488e-16       4.108649777081e-17 
 1573       6.144188120933e-11       2.807009530304e-12       8.870707736517e-13       0.000000000000e+00       9.247001617131e-16       1.810043907497e-16       4.123481512603e-17 
 1574       6.108095612044e-11       2.819627800569e-12       8.374222143879e-13       0.000000000000e+00       9.222582752193e-16       1.785343418647e-16       4.137773431303e-17 
 1575       6.072484340590e-11       2.831966992710e-12       7.868147159146e-13       0.000000000000e+00       9.198240761420e-16       1.760645925554e-16       4.151527051204e-17 
 1576       6.037359039171e-11       2.844022317140e-12       7.352749990179e-13       0.000000000000e+00       9.173975377539e-16       1.735965139645e-16       4.164743906167e-17 
 1577       6.002724456421e-11       2.855788964262e-12       6.828299327927e-13       0.000000000000e+00       9.149786330020e-16       1.711314841258e-16       4.177425545915e-17 
 1578       5.968585357036e-11       2.867262104439e-12       6.295065348847e-13       0.000000000000e+00       9.125673345080e-16       1.686708879758e-16       4.189573536065e-17 
 1579       5.934946521785e-11       2.878436887966e-12       5.753319717312e-13       0.000000000000e+00       9.101636145667e-16       1.662161173642e-16       4.201189458155e-17 
 1580       5.901812747543e-11       2.889308445039e-12       5.203335588031e-13       0.000000000000e+00       9.077674451458e-16       1.637685710648e-16       4.212274909678e-17 
 1581       5.869188847301e-11       2.899871885728e-12       4.645387608464e-13       0.000000000000e+00       9.053787978855e-16       1.613296547865e-16       4.222831504107e-17 
 1582       5.837079650194e-11       2.910122299945e-12       4.079751921231e-13       0.000000000000e+00       9.029976440973e-16       1.589007811841e-16       4.232860870925e-17 
 1583       5.805490001519e-11       2.920054757416e-12       3.506706166533e-13       0.000000000000e+00       9.006239547637e-16       1.564833698690e-16       4.242364655660e-17 
 1584       5.774424762756e-11       2.929664307653e-12       2.926529484566e-13       0.000000000000e+00       8.982577005377e-16       1.540788474206e-16       4.251344519905e-17 
 1585       5.743888811590e-11       2.938945979922e-12       2.339502517931e-13       0.000000000000e+00       8.958988517416e-16       1.516886473965e-16       4.259802141356e-17 
 1586       5.713887041930e-11       2.947894783213e-12       1.745907414055e-13       0.000000000000e+00       8.935473783670e-16       1.493142103437e-16       4.267739213837e-17 
 1587       5.684424363934e-11       2.956505706214e-12       1.146027827599e-13       0.000000000000e+00       8.912032500739e-16       1.469569838097e-16       4.275157447331e-17 
 1588       5.655505704024e-11       2.964773717280e-12       5.401489228819e-14       0.000000000000e+00       8.888664361899e-16       1.446184223528e-16       4.282058568009e-17 
 1589       5.627136004911e-11       2.972693764404e-12      -7.144262371452e-15       0.000000000000e+00       8.865369057098e-16       1.422999875536e-16       4.288444318259e-17 
 1590       5.599320225617e-11       2.980260775185e-12      -6.884586213240e-14       0.000000000000e+00       8.842146272949e-16       1.400031480254e-16       4.294316456716e-17 
 1591       5.572063341490e-11       2.987469656802e-12      -1.310609362184e-13       0.000000000000e+00       8.818995692721e-16       1.377293794252e-16       4.299676758293e-17 
 1592       5.545370344232e-11       2.994315295984e-12      -1.937603619220e-13       0.000000000000e+00       8.795916996338e-16       1.354801644648e-16       4.304527014207e-17 
 1593       5.519246241916e-11       3.000792558978e-12      -2.569148643631e-13       0.000000000000e+00       8.772909860368e-16       1.332569929213e-16       4.308869032012e-17 
 1594       5.493696059006e-11       3.006896291524e-12      -3.204950162475e-13       0.000000000000e+00       8.749973958018e-16       1.310613616482e-16       4.312704635626e-17 
 1595       5.468724836383e-11       3.012621318821e-12      -3.844712376253e-13       0.000000000000e+00       8.727108959128e-16       1.288947745863e-16       4.316035665361e-17 
 1596       5.444337631358e-11       3.017962445501e-12      -4.488137956497e-13       0.000000000000e+00       8.704314530165e-16       1.267587427744e-16       4.318863977954e-17 
 1597       5.420538151269e-11       3.022915489252e-12      -5.134937238488e-13       0.000000000000e+00       8.681590360466e-16       1.246544542253e-16       4.321191639033e-17 
 1598       5.397324640519e-11       3.027480392110e-12      -5.784855896383e-13       0.000000000000e+00       8.658936241256e-16       1.225817802238e-16       4.323021502383e-17 
 1599       5.374693955897e-11       3.031658137607e-12      -6.437647516799e-13       0.000000000000e+00       8.636351987340e-16       1.205402599477e-16       4.324356636049e-17 
 1600       5.352642929555e-11       3.035449719728e-12      -7.093064424697e-13       0.000000000000e+00       8.613837410918e-16       1.185294297719e-16       4.325200130411e-17 
 1601       5.331168368955e-11       3.038856142925e-12      -7.750857681406e-13       0.000000000000e+00       8.591392321574e-16       1.165488232637e-16       4.325555098227e-17 
 1602       5.310267056834e-11       3.041878422141e-12      -8.410777082636e-13       0.000000000000e+00       8.569016526273e-16       1.145979711787e-16       4.325424674671e-17 
 1603       5.289935751157e-11       3.044517582825e-12      -9.072571156500e-13       0.000000000000e+00       8.546709829357e-16       1.126764014553e-16       4.324812017369e-17 
 1604       5.270171185073e-11       3.046774660954e-12      -9.735987161525e-13       0.000000000000e+00       8.524472032539e-16       1.107836392107e-16       4.323720306443e-17 
 1605       5.250970066871e-11       3.048650703049e-12      -1.040077108468e-12       0.000000000000e+00       8.502302934898e-16       1.089192067360e-16       4.322152744543e-17 
 1606       5.232329079942e-11       3.050146766200e-12      -1.106666763937e-12       0.000000000000e+00       8.480202332872e-16       1.070826234916e-16       4.320112556889e-17 
 1607       5.214244882730e-11       3.051263918078e-12      -1.173342026350e-12       0.000000000000e+00       8.458170020257e-16       1.052734061026e-16       4.317602991311e-17 
 1608       5.196714108689e-11       3.052003236962e-12      -1.240077111744e-12       0.000000000000e+00       8.436205788196e-16       1.034910683538e-16       4.314627318284e-17 
 1609       5.179733366243e-11       3.052365811749e-12      -1.306846108208e-12       0.000000000000e+00       8.414309425180e-16       1.017351211856e-16       4.311188830968e-17 
 1610       5.163299238742e-11       3.052352741983e-12      -1.373622975681e-12       0.000000000000e+00       8.392480717039e-16       1.000050726890e-16       4.307290845247e-17 
 1611       5.147408284414e-11       3.051965137867e-12      -1.440381545759e-12       0.000000000000e+00       8.370719446938e-16       9.830042810098e-17       4.302936699767e-17 
 1612       5.132057036330e-11       3.051204120285e-12      -1.507095521493e-12       0.000000000000e+00       8.349025395370e-16       9.662068979987e-17       4.298129755976e-17 
 1613       5.117242002352e-11       3.050070820822e-12      -1.573738477189e-12       0.000000000000e+00       8.327398340154e-16       9.496535730077e-17       4.292873398160e-17 
 1614       5.102959665094e-11       3.048566381780e-12      -1.640283858218e-12       0.000000000000e+00       8.305838056429e-16       9.333392725080e-17       4.287171033483e-17 
 1615       5.089206481881e-11       3.046691956202e-12      -1.706704980806e-12       0.000000000000e+00       8.284344316648e-16       9.172589342451e-17       4.281026092024e-17 
 1616       5.075978884701e-11       3.044448707887e-12      -1.772975031845e-12       0.000000000000e+00       8.262916890570e-16       9.014074671920e-17       4.274442026820e-17 
 1617       5.063273280162e-11       3.041837811410e-12      -1.839067068693e-12       0.000000000000e+00       8.241555545262e-16       8.857797515029e-17       4.267422313898e-17 
 1618       5.051086049453e-11       3.038860452145e-12      -1.904954018971e-12       0.000000000000e+00       8.220260045087e-16       8.703706384663e-17       4.259970452319e-17 
 1619       5.039413548297e-11       3.035517826277e-12      -1.970608680372e-12       0.000000000000e+00       8.199030151703e-16       8.551749504588e-17       4.252089964214e-17 
 1620       5.028252106907e-11       3.031811140830e-12      -2.036003720454e-12       0.000000000000e+00       8.177865624056e-16       8.401874808985e-17       4.243784394822e-17 
 1621       5.017598029948e-11       3.027741613679e-12      -2.101111676452e-12       0.000000000000e+00       8.156766218374e-16       8.254029941985e-17       4.235057312530e-17 
 1622       5.007447596485e-11       3.023310473572e-12      -2.165904955071e-12       0.000000000000e+00       8.135731688165e-16       8.108162257203e-17       4.225912308911e-17 
 1623       4.997797059949e-11       3.018518960149e-12      -2.230355832292e-12       0.000000000000e+00       8.114761784208e-16       7.964218817272e-17       4.216352998763e-17 
 1624       4.988642648085e-11       3.013368323962e-12      -2.294436453174e-12       0.000000000000e+00       8.093856254552e-16       7.822146393380e-17       4.206383020146e-17 
 1625       4.979980562918e-11       3.007859826494e-12      -2.358118831654e-12       0.000000000000e+00       8.073014844507e-16       7.681891464804e-17       4.196006034421e-17 
 1626       4.971806980700e-11       3.001994740176e-12      -2.421374850349e-12       0.000000000000e+00       8.052237296640e-16       7.543400218445e-17       4.185225726293e-17 
 1627       4.964118051873e-11       2.995774348410e-12      -2.484176260358e-12       0.000000000000e+00       8.031523350772e-16       7.406618548360e-17       4.174045803840e-17 
 1628       4.956909901025e-11       2.989199945585e-12      -2.546494681066e-12       0.000000000000e+00       8.010872743970e-16       7.271492055302e-17       4.162469998560e-17 
 1629       4.950178626843e-11       2.982272837097e-12      -2.608301599942e-12       0.000000000000e+00       7.990285210542e-16       7.137966046248e-17       4.150502065408e-17 
 1630       4.943920302074e-11       2.974994339369e-12      -2.669568372343e-12       0.000000000000e+00       7.969760482036e-16       7.005985533942e-17       4.138145782830e-17 
 1631       4.938130973481e-11       2.967365779870e-12      -2.730266221315e-12       0.000000000000e+00       7.949298287228e-16       6.875495236422e-17       4.125404952807e-17 
 1632       4.932806661795e-11       2.959388497135e-12      -2.790366237395e-12       0.000000000000e+00       7.928898352123e-16       6.746439576560e-17       4.112283400890e-17 
 1633       4.927943361679e-11       2.951063840781e-12      -2.849839378414e-12       0.000000000000e+00       7.908560399946e-16       6.618762681593e-17       4.098784976240e-17 
 1634       4.923537041679e-11       2.942393171531e-12      -2.908656469297e-12       0.000000000000e+00       7.888284151138e-16       6.492408382663e-17       4.084913551668e-17 
 1635       4.919583644182e-11       2.933377861228e-12      -2.966788201864e-12       0.000000000000e+00       7.868069323353e-16       6.367320214344e-17       4.070673023668e-17 
 1636       4.916078492640e-11       2.924019919378e-12      -3.024208132542e-12       0.000000000000e+00       7.847915653158e-16       6.243448429466e-17       4.056067235347e-17 
 1637       4.913014507526e-11       2.914323878854e-12      -3.080901705206e-12       0.000000000000e+00       7.827822961377e-16       6.120771113093e-17       4.041099744355e-17 
 1638       4.910383974337e-11       2.904294927089e-12      -3.136857308630e-12       0.000000000000e+00       7.807791088322e-16       5.999273256429e-17       4.025774052952e-17 
 1639       4.908179134810e-11       2.893938281139e-12      -3.192063285837e-12       0.000000000000e+00       7.787819872134e-16       5.878939758518e-17       4.010093684974e-17 
 1640       4.906392186853e-11       2.883259187727e-12      -3.246507934034e-12       0.000000000000e+00       7.767909148778e-16       5.759755426099e-17       3.994062185863e-17 
 1641       4.905015284473e-11       2.872262923291e-12      -3.300179504554e-12       0.000000000000e+00       7.748058752041e-16       5.641704973451e-17       3.977683122706e-17 
 1642       4.904040537709e-11       2.860954794033e-12      -3.353066202782e-12       0.000000000000e+00       7.728268513525e-16       5.524773022243e-17       3.960960084268e-17 
 1643       4.903460012560e-11       2.849340135965e-12      -3.405156188102e-12       0.000000000000e+00       7.708538262644e-16       5.408944101384e-17       3.943896681029e-17 
 1644       4.903265730917e-11       2.837424314955e-12      -3.456437573826e-12       0.000000000000e+00       7.688867826620e-16       5.294202646871e-17       3.926496545216e-17 
 1645       4.903449670491e-11       2.825212726776e-12      -3.506898427131e-12       0.000000000000e+00       7.669257030479e-16       5.180533001639e-17       3.908763330840e-17 
 1646       4.904003764743e-11       2.812710797153e-12      -3.556526768999e-12       0.000000000000e+00       7.649705697045e-16       5.067919415409e-17       3.890700713733e-17 
 1647       4.904919902818e-11       2.799923981811e-12      -3.605310574147e-12       0.000000000000e+00       7.630213646940e-16       4.956346044538e-17       3.872312391579e-17 
 1648       4.906189929470e-11       2.786857766520e-12      -3.653237770969e-12       0.000000000000e+00       7.610780698574e-16       4.845796951869e-17       3.853602083952e-17 
 1649       4.907805644995e-11       2.773517667144e-12      -3.700296241468e-12       0.000000000000e+00       7.591406668146e-16       4.736256106579e-17       3.834573532350e-17 
 1650       4.909758805160e-11       2.759909229689e-12      -3.746473821194e-12       0.000000000000e+00       7.572091369636e-16       4.627707384026e-17       3.815230500230e-17 
 1651       4.912041121134e-11       2.746038030349e-12      -3.791758299181e-12       0.000000000000e+00       7.552834614804e-16       4.520134565603e-17       3.795576773043e-17 
 1652       4.914644259419e-11       2.731909675551e-12      -3.836137417878e-12       0.000000000000e+00       7.533636213184e-16       4.413521338583e-17       3.775616158272e-17 
 1653       4.917559841776e-11       2.717529802010e-12      -3.879598873092e-12       0.000000000000e+00       7.514495972079e-16       4.307851295970e-17       3.755352485459e-17 
 1654       4.920779445161e-11       2.702904076766e-12      -3.922130313921e-12       0.000000000000e+00       7.495413696559e-16       4.203107936347e-17       3.734789606252e-17 
 1655       4.924294601650e-11       2.688038197239e-12      -3.963719342688e-12       0.000000000000e+00       7.476389189456e-16       4.099274663726e-17       3.713931394428e-17 
 1656       4.928096798371e-11       2.672937891275e-12      -4.004353514881e-12       0.000000000000e+00       7.457422251359e-16       3.996334787398e-17       3.692781745938e-17 
 1657       4.932177477435e-11       2.657608917188e-12      -4.044020339085e-12       0.000000000000e+00       7.438512680610e-16       3.894271521779e-17       3.671344578934e-17 
 1658       4.936528035866e-11       2.642057063816e-12      -4.082707276922e-12       0.000000000000e+00       7.419660273302e-16       3.793067986262e-17       3.649623833810e-17 
 1659       4.941139825529e-11       2.626288150559e-12      -4.120401742985e-12       0.000000000000e+00       7.400864823270e-16       3.692707205065e-17       3.627623473235e-17 
 1660       4.946004153062e-11       2.610308027435e-12      -4.157091104774e-12       0.000000000000e+00       7.382126122093e-16       3.593172107081e-17       3.605347482187e-17 
 1661       4.951112279806e-11       2.594122575120e-12      -4.192762682632e-12       0.000000000000e+00       7.363443959084e-16       3.494445525727e-17       3.582799867989e-17 
 1662       4.956455421736e-11       2.577737705001e-12      -4.227403749684e-12       0.000000000000e+00       7.344818121291e-16       3.396510198790e-17       3.559984660344e-17 
 1663       4.962024749386e-11       2.561159359218e-12      -4.261001531767e-12       0.000000000000e+00       7.326248393488e-16       3.299348768280e-17       3.536905911372e-17 
 1664       4.967811387788e-11       2.544393510718e-12      -4.293543207373e-12       0.000000000000e+00       7.307734558175e-16       3.202943780279e-17       3.513567695641e-17 
 1665       4.973806416392e-11       2.527446163293e-12      -4.325015907580e-12       0.000000000000e+00       7.289276395570e-16       3.107277684786e-17       3.489974110204e-17 
 1666       4.980000869006e-11       2.510323351638e-12      -4.355406715990e-12       0.000000000000e+00       7.270873683608e-16       3.012332835573e-17       3.466129274636e-17 
 1667       4.986385733719e-11       2.493031141388e-12      -4.384702668666e-12       0.000000000000e+00       7.252526197935e-16       2.918091490026e-17       3.442037331067e-17 
 1668       4.992951952832e-11       2.475575629175e-12      -4.412890754067e-12       0.000000000000e+00       7.234233711906e-16       2.824535809001e-17       3.417702444217e-17 
 1669       4.999690422792e-11       2.457962942666e-12      -4.439957912984e-12       0.000000000000e+00       7.215995996576e-16       2.731647856669e-17       3.393128801432e-17 
 1670       5.006591994118e-11       2.440199240619e-12      -4.465891038475e-12       0.000000000000e+00       7.197812820701e-16       2.639409600366e-17       3.368320612718e-17 
 1671       5.013647471334e-11       2.422290712921e-12      -4.490676975803e-12       0.000000000000e+00       7.179683950733e-16       2.547802910445e-17       3.343282110777e-17 
 1672       5.020847612897e-11       2.404243580646e-12      -4.514302522374e-12       0.000000000000e+00       7.161609150812e-16       2.456809560119e-17       3.318017551042e-17 
 1673       5.028183131128e-11       2.386064096092e-12      -4.536754427667e-12       0.000000000000e+00       7.143588182765e-16       2.366411225317e-17       3.292531211712e-17 
 1674       5.035644692142e-11       2.367758542836e-12      -4.558019393176e-12       0.000000000000e+00       7.125620806104e-16       2.276589484527e-17       3.266827393786e-17 
 1675       5.043223276569e-11       2.349333179231e-12      -4.578087216354e-12       0.000000000000e+00       7.107706796094e-16       2.187335536552e-17       3.240910299223e-17 
 1676       5.050911265297e-11       2.330794068286e-12      -4.596960252625e-12       0.000000000000e+00       7.089845998169e-16       2.098679446877e-17       3.214783664179e-17 
 1677       5.058701363073e-11       2.312147246394e-12      -4.614644035896e-12       0.000000000000e+00       7.072038273985e-16       2.010661156464e-17       3.188451122637e-17 
 1678       5.066586238521e-11       2.293398779790e-12      -4.631144142113e-12       0.000000000000e+00       7.054283483384e-16       1.923320787295e-17       3.161916328021e-17 
 1679       5.074558524082e-11       2.274554764597e-12      -4.646466189339e-12       0.000000000000e+00       7.036581484387e-16       1.836698642640e-17       3.135182953225e-17 
 1680       5.082610815966e-11       2.255621326867e-12      -4.660615837818e-12       0.000000000000e+00       7.018932133196e-16       1.750835207321e-17       3.108254690644e-17 
 1681       5.090735674095e-11       2.236604622628e-12      -4.673598790047e-12       0.000000000000e+00       7.001335284185e-16       1.665771147979e-17       3.081135252207e-17 
 1682       5.098925622045e-11       2.217510837930e-12      -4.685420790848e-12       0.000000000000e+00       6.983790789901e-16       1.581547313332e-17       3.053828369399e-17 
 1683       5.107173146999e-11       2.198346188888e-12      -4.696087627437e-12       0.000000000000e+00       6.966298501057e-16       1.498204734446e-17       3.026337793298e-17 
 1684       5.115470699685e-11       2.179116921728e-12      -4.705605129498e-12       0.000000000000e+00       6.948858266531e-16       1.415784624997e-17       2.998667294604e-17 
 1685       5.123810694327e-11       2.159829312831e-12      -4.713979169246e-12       0.000000000000e+00       6.931469933362e-16       1.334328381534e-17       2.970820663664e-17 
 1686       5.132185508586e-11       2.140489668777e-12      -4.721215661505e-12       0.000000000000e+00       6.914133346745e-16       1.253877583748e-17       2.942801710507e-17 
 1687       5.140587483511e-11       2.121104326393e-12      -4.727320563775e-12       0.000000000000e+00       6.896848350030e-16       1.174473994729e-17       2.914614264872e-17 
 1688       5.149008923479e-11       2.101679652796e-12      -4.732299876302e-12       0.000000000000e+00       6.879614784719e-16       1.096159561240e-17       2.886262176238e-17 
 1689       5.157442096143e-11       2.082222045436e-12      -4.736159642152e-12       0.000000000000e+00       6.862432490459e-16       1.018976413974e-17       2.857749313853e-17 
 1690       5.165879232379e-11       2.062737932146e-12      -4.738905947276e-12       0.000000000000e+00       6.845301305041e-16       9.429668678214e-18       2.829079566766e-17 
 1691       5.174312526229e-11       2.043233771180e-12      -4.740544920584e-12       0.000000000000e+00       6.828221064398e-16       8.681734221340e-18       2.800256843853e-17 
 1692       5.182734134848e-11       2.023716051264e-12      -4.741082734018e-12       0.000000000000e+00       6.811191602597e-16       7.946387609903e-18       2.771285073851e-17 
 1693       5.191136178448e-11       2.004191291637e-12      -4.740525602616e-12       0.000000000000e+00       6.794212751842e-16       7.224057534592e-18       2.742168205387e-17 
 1694       5.199510740246e-11       1.984666042098e-12      -4.738879784586e-12       0.000000000000e+00       6.777284342464e-16       6.515174538649e-18       2.712910207005e-17 
 1695       5.207849866407e-11       1.965146883051e-12      -4.736151581379e-12       0.000000000000e+00       6.760406202923e-16       5.820171020511e-18       2.683515067200e-17 
 1696       5.216145565991e-11       1.945640425546e-12      -4.732347337754e-12       0.000000000000e+00       6.743578159800e-16       5.139481236457e-18       2.653986794443e-17 
 1697       5.224389810899e-11       1.926153311330e-12      -4.727473441854e-12       0.000000000000e+00       6.726800037798e-16       4.473541303253e-18       2.624329417217e-17 
 1698       5.232574535816e-11       1.906692212886e-12      -4.721536325271e-12       0.000000000000e+00       6.710071659736e-16       3.822789200799e-18       2.594546984040e-17 
 1699       5.240691638161e-11       1.887263833484e-12      -4.714542463121e-12       0.000000000000e+00       6.693392846545e-16       3.187664774768e-18       2.564643563502e-17 
 1700       5.248732978026e-11       1.867874907220e-12      -4.706498374112e-12       0.000000000000e+00       6.676763417266e-16       2.568609739260e-18       2.534623244288e-17 
 1701       5.256690378128e-11       1.848532199064e-12      -4.697410620617e-12       0.000000000000e+00       6.660183189047e-16       1.966067679437e-18       2.504490135213e-17 
 1702       5.264555623752e-11       1.829242504902e-12      -4.687285808741e-12       0.000000000000e+00       6.643651977138e-16       1.380484054178e-18       2.474248365249e-17 
 1703       5.272320462695e-11       1.810012651588e-12      -4.676130588394e-12       0.000000000000e+00       6.627169594888e-16       8.123061987178e-19       2.443902083556e-17 
 1704       5.279976605212e-11       1.790849496980e-12      -4.663951653359e-12       0.000000000000e+00       6.610735853744e-16       2.619833272933e-19       2.413455459512e-17 
 1705       5.287515723966e-11       1.771759929990e-12      -4.650755741366e-12       0.000000000000e+00       6.594350563243e-16      -2.700334642104e-19       2.382912682742e-17 
 1706       5.294929453967e-11       1.752750870627e-12      -4.636549634161e-12       0.000000000000e+00       6.578013531013e-16      -7.832911956150e-19       2.352277963148e-17 
 1707       5.302209392520e-11       1.733829270044e-12      -4.621340157575e-12       0.000000000000e+00       6.561724562766e-16      -1.277334999805e-18       2.321555530941e-17 
 1708       5.309347099174e-11       1.715002110580e-12      -4.605134181596e-12       0.000000000000e+00       6.545483462299e-16      -1.751708120080e-18       2.290749636667e-17 
 1709       5.316334095661e-11       1.696276405807e-12      -4.587938620439e-12       0.000000000000e+00       6.529290031485e-16      -2.205951907515e-18       2.259864551239e-17 
 1710       5.323161865848e-11       1.677659200575e-12      -4.569760432617e-12       0.000000000000e+00       6.513144070274e-16      -2.639605818307e-18       2.228904565969e-17 
 1711       5.329821855679e-11       1.659157571055e-12      -4.550606621009e-12       0.000000000000e+00       6.497045376687e-16      -3.052207411139e-18       2.197873992593e-17 
 1712       5.336305473119e-11       1.640778624784e-12      -4.530484232936e-12       0.000000000000e+00       6.480993746817e-16      -3.443292344528e-18       2.166777163306e-17 
 1713       5.342604088103e-11       1.622529500713e-12      -4.509400360226e-12       0.000000000000e+00       6.464988974817e-16      -3.812394374183e-18       2.135618430787e-17 
 1714       5.348709976545e-11       1.604416759337e-12      -4.487363743509e-12       0.000000000000e+00       6.449030868057e-16      -4.159158544590e-18       2.104402030723e-17 
 1715       5.354619161274e-11       1.586444547312e-12      -4.464389599932e-12       0.000000000000e+00       6.433119292706e-16      -4.483681825710e-18       2.073131668026e-17 
 1716       5.360328595245e-11       1.568616417263e-12      -4.440494836793e-12       0.000000000000e+00       6.417254128529e-16      -4.786175378876e-18       2.041810927143e-17 
 1717       5.365835219652e-11       1.550935936289e-12      -4.415696451203e-12       0.000000000000e+00       6.401435253767e-16      -5.066851628465e-18       2.010443409265e-17 
 1718       5.371135963916e-11       1.533406685986e-12      -4.390011530214e-12       0.000000000000e+00       6.385662545136e-16      -5.325924263878e-18       1.979032732357e-17 
 1719       5.376227745672e-11       1.516032262466e-12      -4.363457250961e-12       0.000000000000e+00       6.369935877822e-16      -5.563608241516e-18       1.947582531179e-17 
 1720       5.381107470746e-11       1.498816276376e-12      -4.336050880791e-12       0.000000000000e+00       6.354255125479e-16      -5.780119786752e-18       1.916096457311e-17 
 1721       5.385772033146e-11       1.481762352922e-12      -4.307809777408e-12       0.000000000000e+00       6.338620160229e-16      -5.975676395912e-18       1.884578179175e-17 
 1722       5.390218315043e-11       1.464874131881e-12      -4.278751389001e-12       0.000000000000e+00       6.323030852654e-16      -6.150496838246e-18       1.853031382064e-17 
 1723       5.394443186754e-11       1.448155267630e-12      -4.248893254384e-12       0.000000000000e+00       6.307487071799e-16      -6.304801157907e-18       1.821459768162e-17 
 1724       5.398443506728e-11       1.431609429160e-12      -4.218253003133e-12       0.000000000000e+00       6.291988685162e-16      -6.438810675926e-18       1.789867056571e-17 
 1725       5.402216121530e-11       1.415240300098e-12      -4.186848355716e-12       0.000000000000e+00       6.276535558700e-16      -6.552747992189e-18       1.758256983331e-17 
 1726       5.405757865823e-11       1.399051578727e-12      -4.154697123638e-12       0.000000000000e+00       6.261127556818e-16      -6.646836987409e-18       1.726633301451e-17 
 1727       5.409065562355e-11       1.383046978006e-12      -4.121817209568e-12       0.000000000000e+00       6.245764542372e-16      -6.721302825105e-18       1.694999780928e-17 
 1728       5.412136021941e-11       1.367230225590e-12      -4.088226607480e-12       0.000000000000e+00       6.230446376664e-16      -6.776371953579e-18       1.663360208773e-17 
 1729       5.414966043448e-11       1.351605063849e-12      -4.053943402791e-12       0.000000000000e+00       6.215172919438e-16      -6.812272107889e-18       1.631718389033e-17 
 1730       5.417552413779e-11       1.336175249889e-12      -4.018985772489e-12       0.000000000000e+00       6.199944028879e-16      -6.829232311826e-18       1.600078142820e-17 
 1731       5.419891907856e-11       1.320944555571e-12      -3.983371985277e-12       0.000000000000e+00       6.184759561609e-16      -6.827482879888e-18       1.568443308332e-17 
