# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  592       3.094592555559e-10       2.358344615211e-12       3.941424232924e-12       9.790808424778e-15       3.999165524377e-14       2.202239546519e-15      -3.685734745871e-16 
  593       3.082734937860e-10       2.396865742294e-12       3.951880399857e-12       9.802698236543e-15       3.974733710383e-14       2.233465777569e-15      -3.759482545198e-16 
  594       3.070817966795e-10       2.435648112451e-12       3.957996094522e-12       9.814398058847e-15       3.950487757081e-14       2.264821290318e-15      -3.832353591310e-16 
  595       3.058847364312e-10       2.474677404671e-12       3.959771901564e-12       9.825910007409e-15       3.926426631997e-14       2.296300641855e-15      -3.904340112100e-16 
  596       3.046828926915e-10       2.513939094150e-12       3.957208856578e-12       9.837236241724e-15       3.902549254790e-14       2.327898315090e-15      -3.975434350480e-16 
  597       3.034768525967e-10       2.553418451423e-12       3.950308448627e-12       9.848378965259e-15       3.878854496982e-14       2.359608718452e-15      -4.045628564633e-16 
  598       3.022672107989e-10       2.593100541505e-12       3.939072622747e-12       9.859340425654e-15       3.855341181704e-14       2.391426185583e-15      -4.114915028266e-16 
  599       3.010545694964e-10       2.632970223032e-12       3.923503782459e-12       9.870122914921e-15       3.832008083431e-14       2.423344975032e-15      -4.183286030854e-16 
  600       2.998395384640e-10       2.673012147401e-12       3.903604792276e-12       9.880728769638e-15       3.808853927727e-14       2.455359269953e-15      -4.250733877894e-16 
  601       2.986227350830e-10       2.713210757904e-12       3.879378980221e-12       9.891160371151e-15       3.785877390978e-14       2.487463177795e-15      -4.317250891154e-16 
  602       2.974047843717e-10       2.753550288874e-12       3.850830140329e-12       9.901420145771e-15       3.763077100136e-14       2.519650730004e-15      -4.382829408922e-16 
  603       2.961863190154e-10       2.794014764817e-12       3.817962535162e-12       9.911510564973e-15       3.740451632457e-14       2.551915881712e-15      -4.447461786254e-16 
  604       2.949679793968e-10       2.834587999559e-12       3.780780898315e-12       9.921434145594e-15       3.717999515241e-14       2.584252511433e-15      -4.511140395228e-16 
  605       2.937504136260e-10       2.875253595378e-12       3.739290436932e-12       9.931193450028e-15       3.695719225572e-14       2.616654420764e-15      -4.573857625191e-16 
  606       2.925342775710e-10       2.915994942149e-12       3.693496834212e-12       9.940791086432e-15       3.673609190056e-14       2.649115334071e-15      -4.635605883009e-16 
  607       2.913202348877e-10       2.956795216478e-12       3.643406251920e-12       9.950229708916e-15       3.651667784559e-14       2.681628898190e-15      -4.696377593317e-16 
  608       2.901089570503e-10       2.997637380847e-12       3.589025332898e-12       9.959512017747e-15       3.629893333954e-14       2.714188682123e-15      -4.756165198767e-16 
  609       2.889011233815e-10       3.038504182747e-12       3.530361203574e-12       9.968640759542e-15       3.608284111850e-14       2.746788176727e-15      -4.814961160283e-16 
  610       2.876974210825e-10       3.079378153821e-12       3.467421476473e-12       9.977618727472e-15       3.586838340340e-14       2.779420794416e-15      -4.872757957305e-16 
  611       2.864985452634e-10       3.120241609005e-12       3.400214252729e-12       9.986448761457e-15       3.565554189737e-14       2.812079868851e-15      -4.929548088040e-16 
  612       2.853051989736e-10       3.161076645660e-12       3.328748124591e-12       9.995133748365e-15       3.544429778313e-14       2.844758654638e-15      -4.985324069715e-16 
  613       2.841180932318e-10       3.201865142720e-12       3.253032177937e-12       1.000367662221e-14       3.523463172041e-14       2.877450327021e-15      -5.040078438824e-16 
  614       2.829379470561e-10       3.242588759826e-12       3.173075994781e-12       1.001208036435e-14       3.502652384329e-14       2.910147981581e-15      -5.093803751376e-16 
  615       2.817654874946e-10       3.283228936465e-12       3.088889655787e-12       1.002034800368e-14       3.481995375769e-14       2.942844633923e-15      -5.146492583151e-16 
  616       2.806014496553e-10       3.323766891110e-12       3.000483742776e-12       1.002848261686e-14       3.461490053867e-14       2.975533219383e-15      -5.198137529941e-16 
  617       2.794465767366e-10       3.364183620363e-12       2.907869341239e-12       1.003648732845e-14       3.441134272788e-14       3.008206592710e-15      -5.248731207810e-16 
  618       2.783016200573e-10       3.404459898087e-12       2.811058042842e-12       1.004436531118e-14       3.420925833092e-14       3.040857527772e-15      -5.298266253332e-16 
  619       2.771673390867e-10       3.444576274552e-12       2.710061947944e-12       1.005211978610e-14       3.400862481479e-14       3.073478717245e-15      -5.346735323853e-16 
  620       2.760445014755e-10       3.484513075569e-12       2.604893668101e-12       1.005975402281e-14       3.380941910523e-14       3.106062772309e-15      -5.394131097731e-16 
  621       2.749338830851e-10       3.524250401633e-12       2.495566328577e-12       1.006727133961e-14       3.361161758412e-14       3.138602222345e-15      -5.440446274590e-16 
  622       2.738361876892e-10       3.563769650933e-12       2.382100549879e-12       1.007467504468e-14       3.341519951665e-14       3.171089655751e-15      -5.485676267775e-16 
  623       2.727518039495e-10       3.603058129310e-12       2.264545566853e-12       1.008196825745e-14       3.322015742611e-14       3.203518146633e-15      -5.529827350469e-16 
  624       2.716810428066e-10       3.642104546586e-12       2.142958609269e-12       1.008915408341e-14       3.302648695695e-14       3.235880837510e-15      -5.572908700894e-16 
  625       2.706242172991e-10       3.680897502083e-12       2.017397972251e-12       1.009623567298e-14       3.283418346552e-14       3.268170798830e-15      -5.614929728463e-16 
  626       2.695816425695e-10       3.719425484231e-12       1.887923020939e-12       1.010321622171e-14       3.264324201853e-14       3.300381028714e-15      -5.655900074862e-16 
  627       2.685536358689e-10       3.757676870180e-12       1.754594195171e-12       1.011009897045e-14       3.245365739149e-14       3.332504452691e-15      -5.695829615136e-16 
  628       2.675405165627e-10       3.795639925412e-12       1.617473014145e-12       1.011688720552e-14       3.226542406719e-14       3.364533923437e-15      -5.734728458768e-16 
  629       2.665426061360e-10       3.833302803350e-12       1.476622081095e-12       1.012358425891e-14       3.207853623415e-14       3.396462220517e-15      -5.772606950768e-16 
  630       2.655602281986e-10       3.870653544972e-12       1.332105087964e-12       1.013019350844e-14       3.189298778506e-14       3.428282050119e-15      -5.809475672752e-16 
  631       2.645937084909e-10       3.907680078419e-12       1.183986820071e-12       1.013671837797e-14       3.170877231525e-14       3.459986044799e-15      -5.845345444026e-16 
  632       2.636433748886e-10       3.944370218608e-12       1.032333160786e-12       1.014316233754e-14       3.152588312117e-14       3.491566763212e-15      -5.880227322673e-16 
  633       2.627095574088e-10       3.980711666844e-12       8.772110961986e-13       1.014952890358e-14       3.134431319879e-14       3.523016689858e-15      -5.914132606631e-16 
  634       2.617925882146e-10       4.016692010427e-12       7.186887197924e-13       1.015582163906e-14       3.116405524211e-14       3.554328234818e-15      -5.947072834783e-16 
  635       2.608928016209e-10       4.052298722269e-12       5.568352371143e-13       1.016204415373e-14       3.098510164162e-14       3.585493733489e-15      -5.979059788034e-16 
  636       2.600105340997e-10       4.087519160500e-12       3.917209704466e-13       1.016820010422e-14       3.080744448271e-14       3.616505446329e-15      -6.010105490398e-16 
  637       2.591461242853e-10       4.122340568081e-12       2.234173634784e-13       1.017429319428e-14       3.063107554415e-14       3.647355558595e-15      -6.040222210082e-16 
  638       2.582999129797e-10       4.156750072417e-12       5.199698597694e-14       1.018032717494e-14       3.045598629657e-14       3.678036180074e-15      -6.069422460566e-16 
  639       2.574722431583e-10       4.190734684964e-12      -1.224664615410e-13       1.018630584469e-14       3.028216790090e-14       3.708539344834e-15      -6.097719001690e-16 
  640       2.566634599745e-10       4.224281300845e-12      -2.998981431375e-13       1.019223304963e-14       3.010961120680e-14       3.738857010952e-15      -6.125124840736e-16 
  641       2.558739107659e-10       4.257376698457e-12      -4.802220827822e-13       1.019811268374e-14       2.993830675118e-14       3.768981060260e-15      -6.151653233513e-16 
  642       2.551039450589e-10       4.290007539083e-12      -6.633611596810e-13       1.020394868893e-14       2.976824475658e-14       3.798903298078e-15      -6.177317685436e-16 
  643       2.543539145746e-10       4.322160366505e-12      -8.492371036044e-13       1.020974505535e-14       2.959941512971e-14       3.828615452959e-15      -6.202131952614e-16 
  644       2.536241732338e-10       4.353821606613e-12      -1.037770490216e-12       1.021550582148e-14       2.943180745983e-14       3.858109176423e-15      -6.226110042934e-16 
  645       2.529150771628e-10       4.384977567018e-12      -1.228880736402e-12       1.022123507433e-14       2.926541101726e-14       3.887376042697e-15      -6.249266217139e-16 
  646       2.522269846981e-10       4.415614436662e-12      -1.422486095599e-12       1.022693694965e-14       2.910021475181e-14       3.916407548454e-15      -6.271614989918e-16 
  647       2.515602563922e-10       4.445718285428e-12      -1.618503653121e-12       1.023261563209e-14       2.893620729126e-14       3.945195112553e-15      -6.293171130983e-16 
  648       2.509152550190e-10       4.475275063752e-12      -1.816849321492e-12       1.023827535536e-14       2.877337693979e-14       3.973730075775e-15      -6.313949666158e-16 
  649       2.502923455786e-10       4.504270602237e-12      -2.017437835770e-12       1.024392040245e-14       2.861171167646e-14       4.002003700567e-15      -6.333965878460e-16 
  650       2.496918953036e-10       4.532690611258e-12      -2.220182748879e-12       1.024955510578e-14       2.845119915365e-14       4.030007170772e-15      -6.353235309183e-16 
  651       2.491142736634e-10       4.560520680580e-12      -2.424996426938e-12       1.025518384738e-14       2.829182669554e-14       4.057731591377e-15      -6.371773758980e-16 
  652       2.485598523703e-10       4.587746278963e-12      -2.631790044584e-12       1.026081105910e-14       2.813358129654e-14       4.085167988247e-15      -6.389597288948e-16 
  653       2.480290053846e-10       4.614352753777e-12      -2.840473580307e-12       1.026644122276e-14       2.797644961977e-14       4.112307307863e-15      -6.406722221712e-16 
  654       2.475221089198e-10       4.640325330612e-12      -3.050955811777e-12       1.027207887034e-14       2.782041799549e-14       4.139140417064e-15      -6.423165142507e-16 
  655       2.470395414483e-10       4.665649112889e-12      -3.263144311169e-12       1.027772858415e-14       2.766547241961e-14       4.165658102784e-15      -6.438942900261e-16 
  656       2.465816837063e-10       4.690309081471e-12      -3.476945440497e-12       1.028339499703e-14       2.751159855206e-14       4.191851071789e-15      -6.454072608681e-16 
  657       2.461489186996e-10       4.714290094273e-12      -3.692264346939e-12       1.028908279252e-14       2.735878171535e-14       4.217709950421e-15      -6.468571647333e-16 
  658       2.457416317087e-10       4.737576885876e-12      -3.909004958164e-12       1.029479670503e-14       2.720700689296e-14       4.243225284331e-15      -6.482457662730e-16 
  659       2.453602102941e-10       4.760154067136e-12      -4.127069977666e-12       1.030054152004e-14       2.705625872779e-14       4.268387538221e-15      -6.495748569410e-16 
  660       2.450050443018e-10       4.782006124796e-12      -4.346360880089e-12       1.030632207426e-14       2.690652152067e-14       4.293187095581e-15      -6.508462551025e-16 
  661       2.446764489526e-10       4.803119637613e-12      -4.566781518580e-12       1.031214281075e-14       2.675778143508e-14       4.317616171548e-15      -6.520613176551e-16 
  662       2.443744322374e-10       4.823489979177e-12      -4.788249043621e-12       1.031800643314e-14       2.661003316795e-14       4.341674598301e-15      -6.532194628534e-16 
  663       2.440989224030e-10       4.843114762133e-12      -5.010683215737e-12       1.032391522206e-14       2.646327342291e-14       4.365364166726e-15      -6.543196151243e-16 
  664       2.438498443882e-10       4.861991635265e-12      -5.234002811602e-12       1.032987147763e-14       2.631749871640e-14       4.388686725111e-15      -6.553606905794e-16 
  665       2.436271198078e-10       4.880118283717e-12      -5.458125620354e-12       1.033587751949e-14       2.617270537669e-14       4.411644179414e-15      -6.563415969888e-16 
  666       2.434306669370e-10       4.897492429208e-12      -5.682968439917e-12       1.034193568686e-14       2.602888954300e-14       4.434238493523e-15      -6.572612337560e-16 
  667       2.432604006959e-10       4.914111830254e-12      -5.908447073319e-12       1.034804833860e-14       2.588604716449e-14       4.456471689520e-15      -6.581184918920e-16 
  668       2.431162326333e-10       4.929974282387e-12      -6.134476325011e-12       1.035421785329e-14       2.574417399941e-14       4.478345847944e-15      -6.589122539896e-16 
  669       2.429980709112e-10       4.945077618373e-12      -6.360969997187e-12       1.036044662925e-14       2.560326561407e-14       4.499863108056e-15      -6.596413941982e-16 
  670       2.429058202890e-10       4.959419708430e-12      -6.587840886104e-12       1.036673708461e-14       2.546331738198e-14       4.521025668102e-15      -6.603047781976e-16 
  671       2.428393821078e-10       4.972998460448e-12      -6.815000778397e-12       1.037309165739e-14       2.532432448286e-14       4.541835785574e-15      -6.609012631730e-16 
  672       2.427986542748e-10       4.985811820209e-12      -7.042360447403e-12       1.037951280554e-14       2.518628190173e-14       4.562295777478e-15      -6.614296977888e-16 
  673       2.427835312472e-10       4.997857771605e-12      -7.269829649478e-12       1.038600300699e-14       2.504918442795e-14       4.582408020592e-15      -6.618889221636e-16 
  674       2.427939040167e-10       5.009134336856e-12      -7.497317120313e-12       1.039256475973e-14       2.491302665432e-14       4.602174951734e-15      -6.622777678441e-16 
  675       2.428296600938e-10       5.019639576729e-12      -7.724730571261e-12       1.039920058185e-14       2.477780297611e-14       4.621599068022e-15      -6.625950577794e-16 
  676       2.428906834920e-10       5.029371590760e-12      -7.951976685649e-12       1.040591301160e-14       2.464350759011e-14       4.640682927142e-15      -6.628396062962e-16 
  677       2.429768547117e-10       5.038328517470e-12      -8.178961115098e-12       1.041270460745e-14       2.451013449375e-14       4.659429147605e-15      -6.630102190720e-16 
  678       2.430880507253e-10       5.046508534583e-12      -8.405588475845e-12       1.041957794816e-14       2.437767748408e-14       4.677840409016e-15      -6.631056931105e-16 
  679       2.432241449605e-10       5.053909859249e-12      -8.631762345063e-12       1.042653563281e-14       2.424613015693e-14       4.695919452334e-15      -6.631248167155e-16 
  680       2.433850072853e-10       5.060530748259e-12      -8.857385257174e-12       1.043358028091e-14       2.411548590587e-14       4.713669080139e-15      -6.630663694652e-16 
  681       2.435705039917e-10       5.066369498265e-12      -9.082358700174e-12       1.044071453238e-14       2.398573792136e-14       4.731092156890e-15      -6.629291221872e-16 
  682       2.437804977805e-10       5.071424446002e-12      -9.306583111950e-12       1.044794104767e-14       2.385687918975e-14       4.748191609195e-15      -6.627118369319e-16 
  683       2.440148477450e-10       5.075693968502e-12      -9.529957876599e-12       1.045526250781e-14       2.372890249239e-14       4.764970426067e-15      -6.624132669478e-16 
  684       2.442734093557e-10       5.079176483316e-12      -9.752381320747e-12       1.046268161444e-14       2.360180040464e-14       4.781431659195e-15      -6.620321566553e-16 
  685       2.445560344443e-10       5.081870448733e-12      -9.973750709870e-12       1.047020108990e-14       2.347556529499e-14       4.797578423202e-15      -6.615672416216e-16 
  686       2.448625711882e-10       5.083774363998e-12      -1.019396224461e-11       1.047782367725e-14       2.335018932408e-14       4.813413895911e-15      -6.610172485344e-16 
  687       2.451928640944e-10       5.084886769530e-12      -1.041291105709e-11       1.048555214038e-14       2.322566444377e-14       4.828941318607e-15      -6.603808951770e-16 
  688       2.455467539841e-10       5.085206247144e-12      -1.063049120726e-11       1.049338926402e-14       2.310198239622e-14       4.844163996302e-15      -6.596568904021e-16 
  689       2.459240779766e-10       5.084731420267e-12      -1.084659567916e-11       1.050133785381e-14       2.297913471294e-14       4.859085297997e-15      -6.588439341067e-16 
  690       2.463246694741e-10       5.083460954158e-12      -1.106111637731e-11       1.050940073639e-14       2.285711271385e-14       4.873708656945e-15      -6.579407172062e-16 
  691       2.467483581454e-10       5.081393556128e-12      -1.127394412297e-11       1.051758075941e-14       2.273590750634e-14       4.888037570918e-15      -6.569459216085e-16 
  692       2.471949699105e-10       5.078527975758e-12      -1.148496865049e-11       1.052588079161e-14       2.261550998434e-14       4.902075602465e-15      -6.558582201890e-16 
  693       2.476643269246e-10       5.074863005115e-12      -1.169407860363e-11       1.053430372290e-14       2.249591082740e-14       4.915826379180e-15      -6.546762767648e-16 
  694       2.481562475626e-10       5.070397478978e-12      -1.190116153184e-11       1.054285246437e-14       2.237710049970e-14       4.929293593962e-15      -6.533987460685e-16 
  695       2.486705464034e-10       5.065130275051e-12      -1.210610388665e-11       1.055152994839e-14       2.225906924917e-14       4.942481005283e-15      -6.520242737236e-16 
  696       2.492070342136e-10       5.059060314183e-12      -1.230879101793e-11       1.056033912865e-14       2.214180710651e-14       4.955392437445e-15      -6.505514962181e-16 
  697       2.497655179327e-10       5.052186560589e-12      -1.250910717021e-11       1.056928298022e-14       2.202530388428e-14       4.968031780849e-15      -6.489790408790e-16 
  698       2.503458006565e-10       5.044508022066e-12      -1.270693547905e-11       1.057836449960e-14       2.190954917595e-14       4.980402992257e-15      -6.473055258470e-16 
  699       2.509476816217e-10       5.036023750216e-12      -1.290215796731e-11       1.058758670479e-14       2.179453235496e-14       4.992510095052e-15      -6.455295600507e-16 
  700       2.515709278926e-10       5.026734377970e-12      -1.309466713090e-11       1.059695209377e-14       2.168024402260e-14       5.004356376489e-15      -6.436503192196e-16 
  701       2.522151888050e-10       5.016646766874e-12      -1.328440096824e-11       1.060646100745e-14       2.156668038660e-14       5.015941960546e-15      -6.416692871410e-16 
  702       2.528800797091e-10       5.005769457043e-12      -1.347130867320e-11       1.061611323270e-14       2.145383897190e-14       5.027266185032e-15      -6.395885506235e-16 
  703       2.535652100828e-10       4.994111139212e-12      -1.365533911091e-11       1.062590854084e-14       2.134171717950e-14       5.038328400097e-15      -6.374102268582e-16 
  704       2.542701835091e-10       4.981680655330e-12      -1.383644081692e-11       1.063584668749e-14       2.123031228588e-14       5.049127968294e-15      -6.351364635338e-16 
  705       2.549945976536e-10       4.968486999158e-12      -1.401456199633e-11       1.064592741253e-14       2.111962144243e-14       5.059664264649e-15      -6.327694389520e-16 
  706       2.557380442417e-10       4.954539316861e-12      -1.418965052299e-11       1.065615044003e-14       2.100964167484e-14       5.069936676730e-15      -6.303113621429e-16 
  707       2.565001090358e-10       4.939846907603e-12      -1.436165393861e-11       1.066651547817e-14       2.090036988254e-14       5.079944604709e-15      -6.277644729797e-16 
  708       2.572803718130e-10       4.924419224144e-12      -1.453051945194e-11       1.067702221914e-14       2.079180283812e-14       5.089687461433e-15      -6.251310422948e-16 
  709       2.580784063421e-10       4.908265873433e-12      -1.469619393791e-11       1.068767033911e-14       2.068393718672e-14       5.099164672488e-15      -6.224133719941e-16 
  710       2.588937803612e-10       4.891396617203e-12      -1.485862393677e-11       1.069845949812e-14       2.057676944547e-14       5.108375676269e-15      -6.196137951732e-16 
  711       2.597260555549e-10       4.873821372568e-12      -1.501775565329e-11       1.070938934005e-14       2.047029600289e-14       5.117319924047e-15      -6.167346762319e-16 
  712       2.605747875314e-10       4.855550212615e-12      -1.517353495585e-11       1.072045949247e-14       2.036451311833e-14       5.125996880033e-15      -6.137784109898e-16 
  713       2.614395258005e-10       4.836593367000e-12      -1.532590737566e-11       1.073166956663e-14       2.025941692137e-14       5.134406021448e-15      -6.107474268017e-16 
  714       2.623198137502e-10       4.816961222545e-12      -1.547481810584e-11       1.074301915739e-14       2.015500341122e-14       5.142546838587e-15      -6.076441826724e-16 
  715       2.632151886244e-10       4.796664323827e-12      -1.562021200066e-11       1.075450784307e-14       2.005126845617e-14       5.150418834892e-15      -6.044711693723e-16 
  716       2.641251815003e-10       4.775713373782e-12      -1.576203357460e-11       1.076613518547e-14       1.994820779301e-14       5.158021527010e-15      -6.012309095528e-16 
  717       2.650493172656e-10       4.754119234291e-12      -1.590022700159e-11       1.077790072973e-14       1.984581702639e-14       5.165354444870e-15      -5.979259578610e-16 
  718       2.659871145959e-10       4.731892926780e-12      -1.603473611408e-11       1.078980400428e-14       1.974409162831e-14       5.172417131741e-15      -5.945589010554e-16 
  719       2.669380859318e-10       4.709045632814e-12      -1.616550440227e-11       1.080184452078e-14       1.964302693747e-14       5.179209144305e-15      -5.911323581212e-16 
  720       2.679017374568e-10       4.685588694691e-12      -1.629247501323e-11       1.081402177401e-14       1.954261815875e-14       5.185730052724e-15      -5.876489803851e-16 
  721       2.688775690739e-10       4.661533616037e-12      -1.641559075002e-11       1.082633524181e-14       1.944286036257e-14       5.191979440701e-15      -5.841114516312e-16 
  722       2.698650743836e-10       4.636892062402e-12      -1.653479407091e-11       1.083878438503e-14       1.934374848435e-14       5.197956905556e-15      -5.805224882157e-16 
  723       2.708637406609e-10       4.611675861853e-12      -1.665002708847e-11       1.085136864742e-14       1.924527732390e-14       5.203662058286e-15      -5.768848391822e-16 
  724       2.718730488325e-10       4.585897005572e-12      -1.676123156879e-11       1.086408745557e-14       1.914744154485e-14       5.209094523633e-15      -5.732012863776e-16 
  725       2.728924734546e-10       4.559567648448e-12      -1.686834893056e-11       1.087694021883e-14       1.905023567405e-14       5.214253940155e-15      -5.694746445663e-16 
  726       2.739214826898e-10       4.532700109672e-12      -1.697132024428e-11       1.088992632927e-14       1.895365410100e-14       5.219139960290e-15      -5.657077615464e-16 
  727       2.749595382847e-10       4.505306873333e-12      -1.707008623137e-11       1.090304516155e-14       1.885769107728e-14       5.223752250423e-15      -5.619035182645e-16 
  728       2.760060955470e-10       4.477400589014e-12      -1.716458726338e-11       1.091629607288e-14       1.876234071594e-14       5.228090490953e-15      -5.580648289311e-16 
  729       2.770606033231e-10       4.448994072385e-12      -1.725476336108e-11       1.092967840293e-14       1.866759699092e-14       5.232154376362e-15      -5.541946411356e-16 
  730       2.781225039753e-10       4.420100305797e-12      -1.734055419365e-11       1.094319147378e-14       1.857345373650e-14       5.235943615281e-15      -5.502959359619e-16 
  731       2.791912333591e-10       4.390732438881e-12      -1.742189907784e-11       1.095683458981e-14       1.847990464667e-14       5.239457930553e-15      -5.463717281034e-16 
  732       2.802662208006e-10       4.360903789138e-12      -1.749873697708e-11       1.097060703766e-14       1.838694327457e-14       5.242697059310e-15      -5.424250659786e-16 
  733       2.813468890738e-10       4.330627842537e-12      -1.757100650068e-11       1.098450808614e-14       1.829456303191e-14       5.245660753028e-15      -5.384590318458e-16 
  734       2.824326543781e-10       4.299918254109e-12      -1.763864590298e-11       1.099853698613e-14       1.820275718838e-14       5.248348777604e-15      -5.344767419189e-16 
  735       2.835229263154e-10       4.268788848541e-12      -1.770159308245e-11       1.101269297056e-14       1.811151887106e-14       5.250760913416e-15      -5.304813464822e-16 
  736       2.846171078674e-10       4.237253620775e-12      -1.775978558092e-11       1.102697525429e-14       1.802084106385e-14       5.252896955394e-15      -5.264760300061e-16 
  737       2.857145953734e-10       4.205326736595e-12      -1.781316058268e-11       1.104138303407e-14       1.793071660690e-14       5.254756713088e-15      -5.224640112621e-16 
  738       2.868147785069e-10       4.173022533230e-12      -1.786165491364e-11       1.105591548841e-14       1.784113819597e-14       5.256340010730e-15      -5.184485434380e-16 
  739       2.879170722544e-10       4.140355402101e-12      -1.790521737633e-11       1.107057149026e-14       1.775209935021e-14       5.257646504319e-15      -5.144322654052e-16 
  740       2.890210135869e-10       4.107339433327e-12      -1.794384602354e-11       1.108534873871e-14       1.766359733734e-14       5.258675128758e-15      -5.104152412422e-16 
  741       2.901261666510e-10       4.073988765383e-12      -1.797755161869e-11       1.110024460993e-14       1.757563030506e-14       5.259424639937e-15      -5.063968822448e-16 
  742       2.912320909260e-10       4.040317702874e-12      -1.800634536846e-11       1.111525644289e-14       1.748819631754e-14       5.259893796759e-15      -5.023765922429e-16 
  743       2.923383412075e-10       4.006340717104e-12      -1.803023892466e-11       1.113038153914e-14       1.740129335511e-14       5.260081361162e-15      -4.983537675728e-16 
  744       2.934444675923e-10       3.972072446647e-12      -1.804924438611e-11       1.114561716271e-14       1.731491931383e-14       5.259986098153e-15      -4.943277970501e-16 
  745       2.945500154626e-10       3.937527697914e-12      -1.806337430046e-11       1.116096053997e-14       1.722907200517e-14       5.259606775828e-15      -4.902980619430e-16 
  746       2.956545254704e-10       3.902721445723e-12      -1.807264166612e-11       1.117640885947e-14       1.714374915564e-14       5.258942165404e-15      -4.862639359447e-16 
  747       2.967575335217e-10       3.867668833868e-12      -1.807705993404e-11       1.119195927186e-14       1.705894840637e-14       5.257991041243e-15      -4.822247851465e-16 
  748       2.978585707610e-10       3.832385175687e-12      -1.807664300961e-11       1.120760888966e-14       1.697466731278e-14       5.256752180880e-15      -4.781799680107e-16 
  749       2.989571635557e-10       3.796885954634e-12      -1.807140525453e-11       1.122335478723e-14       1.689090334419e-14       5.255224365051e-15      -4.741288353433e-16 
  750       3.000528334802e-10       3.761186824844e-12      -1.806136148866e-11       1.123919400054e-14       1.680765388349e-14       5.253406377717e-15      -4.700707302671e-16 
  751       3.011450973007e-10       3.725303611705e-12      -1.804652699185e-11       1.125512352707e-14       1.672491622668e-14       5.251297006093e-15      -4.660049881945e-16 
  752       3.022334669591e-10       3.689252312426e-12      -1.802691750587e-11       1.127114032570e-14       1.664268758261e-14       5.248895040675e-15      -4.619309368002e-16 
  753       3.033174495577e-10       3.653049096605e-12      -1.800254923618e-11       1.128724131653e-14       1.656096507253e-14       5.246199275266e-15      -4.578478959944e-16 
  754       3.043965473434e-10       3.616710306801e-12      -1.797343885388e-11       1.130342338075e-14       1.647974572973e-14       5.243208507002e-15      -4.537551778954e-16 
  755       3.054702576920e-10       3.580252459101e-12      -1.793960349749e-11       1.131968336052e-14       1.639902649922e-14       5.239921536383e-15      -4.496520868025e-16 
  756       3.065380730927e-10       3.543692243687e-12      -1.790106077489e-11       1.133601805882e-14       1.631880423728e-14       5.236337167294e-15      -4.455379191691e-16 
  757       3.075994811325e-10       3.507046525410e-12      -1.785782876509e-11       1.135242423932e-14       1.623907571116e-14       5.232454207037e-15      -4.414119635753e-16 
  758       3.086539644802e-10       3.470332344355e-12      -1.780992602019e-11       1.136889862622e-14       1.615983759867e-14       5.228271466355e-15      -4.372735007009e-16 
  759       3.097010008713e-10       3.433566916411e-12      -1.775737156715e-11       1.138543790415e-14       1.608108648782e-14       5.223787759458e-15      -4.331218032984e-16 
  760       3.107400630920e-10       3.396767633840e-12      -1.770018490971e-11       1.140203871800e-14       1.600281887644e-14       5.219001904055e-15      -4.289561361657e-16 
  761       3.117706189635e-10       3.359952065849e-12      -1.763838603021e-11       1.141869767281e-14       1.592503117184e-14       5.213912721376e-15      -4.247757561189e-16 
  762       3.127921313266e-10       3.323137959153e-12      -1.757199539148e-11       1.143541133359e-14       1.584771969038e-14       5.208519036198e-15      -4.205799119655e-16 
  763       3.138040580260e-10       3.286343238550e-12      -1.750103393871e-11       1.145217622523e-14       1.577088065718e-14       5.202819676877e-15      -4.163678444769e-16 
  764       3.148058518946e-10       3.249586007487e-12      -1.742552310126e-11       1.146898883234e-14       1.569451020567e-14       5.196813475373e-15      -4.121387863616e-16 
  765       3.157969607378e-10       3.212884548629e-12      -1.734548479455e-11       1.148584559911e-14       1.561860437726e-14       5.190499267272e-15      -4.078919622377e-16 
  766       3.167768273180e-10       3.176257324428e-12      -1.726094142195e-11       1.150274292918e-14       1.554315912097e-14       5.183875891822e-15      -4.036265886063e-16 
  767       3.177448893388e-10       3.139722977695e-12      -1.717191587657e-11       1.151967718550e-14       1.546817029306e-14       5.176942191950e-15      -3.993418738239e-16 
  768       3.187005794296e-10       3.103300332164e-12      -1.707843154320e-11       1.153664469018e-14       1.539363365663e-14       5.169697014296e-15      -3.950370180754e-16 
  769       3.196433251297e-10       3.067008393066e-12      -1.698051230011e-11       1.155364172437e-14       1.531954488127e-14       5.162139209240e-15      -3.907112133473e-16 
  770       3.205725488729e-10       3.030866347693e-12      -1.687818252092e-11       1.157066452814e-14       1.524589954272e-14       5.154267630921e-15      -3.863636434000e-16 
  771       3.214876679715e-10       2.994893565973e-12      -1.677146707650e-11       1.158770930028e-14       1.517269312244e-14       5.146081137274e-15      -3.819934837410e-16 
